nucHom;degHom;tsm
1.0;1.0;1.0
1.0;0.875;0.938
1.0;1.0;1.0
0.941;0.75;0.845
0.896;0.571;0.734
1.0;1.0;1.0
0.94;0.714;0.827
1.0;0.875;0.938
1.0;1.0;1.0
0.989;0.8;0.895
0.941;0.875;0.908
0.897;0.714;0.805
0.989;0.778;0.883
0.941;0.857;0.899
1.0;1.0;1.0
0.989;0.8;0.895
1.0;1.0;1.0
0.93;0.7;0.815
0.887;0.556;0.722
1.0;1.0;1.0
0.93;0.667;0.798
0.941;0.75;0.845
0.941;0.875;0.908
0.93;0.7;0.815
1.0;1.0;1.0
0.953;0.833;0.893
0.93;0.667;0.798
1.0;1.0;1.0
0.896;0.571;0.734
0.897;0.714;0.805
0.887;0.556;0.722
0.953;0.833;0.893
1.0;1.0;1.0
0.887;0.556;0.722
0.953;0.833;0.893
1.0;1.0;1.0
0.989;0.778;0.883
1.0;1.0;1.0
0.93;0.667;0.798
0.887;0.556;0.722
1.0;1.0;1.0
0.93;0.667;0.798
0.94;0.714;0.827
0.941;0.857;0.899
0.93;0.667;0.798
1.0;1.0;1.0
0.953;0.833;0.893
0.93;0.667;0.798
1.0;1.0;1.0
