id_transcript;block_sequence
ENSCAFT00000022211_90_90;0.1.2.3.5.6.7.8.10.13.14.15.18.19.20.23.25.26.29.30
ENST00000324778_90_90;0.2.3.5.6.7
ENST00000367632_90_90;15.16.19.20.23.25.26.29
ENST00000367634_90_90;0.1.2.3.5.6.7.8.10.11.14.15.16.19.20.23.25.26.29.30
ENST00000367635_90_90;0.1.2.3.5.6.7.8.10.11.14.15.16.17.18.19.20.23.25.26.29.30
ENST00000415888_90_90;7.8.10.11.12
ENSMUST00000027886_90_90;0.1.2.3.5.6.7.8.9.10.13.14.15.16.19.22.23.25.28.29.30
ENSMUST00000063199_90_90;0.1.2.3.5.6.7.8.9.10.13.14.15.16.17.18.19.22.23.25.28.29.30
ENSMUST00000171292_90_90;0.1.2.3.5.6.7.8.9.10.13.14.15.16.17.18.19.22.23.25.28.29.30
ENSMUST00000172057_90_90;0.2.3.5.6.7.8.9.10.13.14.15.16.17.18.19.22.23.25.28.29.30
ENSMUST00000185198_90_90;0.1.2.3.5.6.7.8.9.10.13.14.15.16.17.18.19.22.23.25.26.27
ENSMUST00000188656_90_90;0.1.2.3.5.6.7.8.9.10.13.14.15.16.17.18.19.20.21
ENSMUST00000189316_90_90;0.1.2.3.5.6.7.8.9.10.13.14.15.16.17.18.19.22.23.24
ENSMUST00000189648_90_90;0.1.2
ENSMUST00000190648_90_90;0.1.2.3.5.6.7.8.9.10.13.14.15.16.19.20.21
ENSMUST00000190762_90_90;0.1.2.3.5
ENSMUST00000191605_90_90;0.1.2.3.5.6.7.8.9.10.13.14.15.16.17.18.19.22.23.25.28.29.30
ENSMUST00000192343_90_90;0.1.2.3.4
