nucHom;degHom;tsm
1.0;1.0;1.0
0.924;0.857;0.891
0.924;0.857;0.891
0.999;0.963;0.981
0.999;0.963;0.981
0.226;0.407;0.317
0.105;0.222;0.164
0.174;0.37;0.272
0.999;0.963;0.981
0.122;0.259;0.191
0.145;0.296;0.22
0.145;0.296;0.22
0.023;0.074;0.049
0.853;0.63;0.742
0.924;0.815;0.869
0.046;0.148;0.097
0.04;0.111;0.075
0.1;0.185;0.143
0.997;0.923;0.96
0.999;0.962;0.98
0.926;0.885;0.905
0.926;0.885;0.905
0.544;0.731;0.637
0.013;0.038;0.025
0.245;0.5;0.372
0.924;0.857;0.891
1.0;1.0;1.0
1.0;1.0;1.0
0.924;0.815;0.869
0.924;0.815;0.869
0.244;0.478;0.361
0.114;0.261;0.188
0.188;0.435;0.311
0.924;0.815;0.869
0.132;0.304;0.218
0.157;0.348;0.253
0.157;0.348;0.253
0.024;0.087;0.055
0.777;0.481;0.629
0.999;0.957;0.978
0.05;0.174;0.112
0.044;0.13;0.087
0.108;0.217;0.163
0.925;0.88;0.903
0.927;0.92;0.923
1.0;1.0;1.0
1.0;1.0;1.0
0.586;0.75;0.668
0.014;0.043;0.028
0.265;0.565;0.415
0.924;0.857;0.891
1.0;1.0;1.0
1.0;1.0;1.0
0.924;0.815;0.869
0.924;0.815;0.869
0.244;0.478;0.361
0.114;0.261;0.188
0.188;0.435;0.311
0.924;0.815;0.869
0.132;0.304;0.218
0.157;0.348;0.253
0.157;0.348;0.253
0.024;0.087;0.055
0.777;0.481;0.629
0.999;0.957;0.978
0.05;0.174;0.112
0.044;0.13;0.087
0.108;0.217;0.163
0.925;0.88;0.903
0.927;0.92;0.923
1.0;1.0;1.0
1.0;1.0;1.0
0.586;0.75;0.668
0.014;0.043;0.028
0.265;0.565;0.415
0.999;0.963;0.981
0.924;0.815;0.869
0.924;0.815;0.869
1.0;1.0;1.0
1.0;1.0;1.0
0.225;0.414;0.32
0.105;0.207;0.156
0.174;0.379;0.276
1.0;1.0;1.0
0.123;0.267;0.195
0.144;0.233;0.189
0.144;0.233;0.189
0.023;0.069;0.046
0.854;0.655;0.754
0.924;0.862;0.893
0.046;0.138;0.092
0.04;0.103;0.071
0.1;0.172;0.136
0.997;0.885;0.941
0.998;0.923;0.961
0.925;0.846;0.885
0.925;0.846;0.885
0.543;0.692;0.617
0.013;0.04;0.026
0.244;0.462;0.353
0.999;0.963;0.981
0.924;0.815;0.869
0.924;0.815;0.869
1.0;1.0;1.0
1.0;1.0;1.0
0.225;0.414;0.32
0.105;0.207;0.156
0.174;0.379;0.276
1.0;1.0;1.0
0.123;0.267;0.195
0.144;0.233;0.189
0.144;0.233;0.189
0.023;0.069;0.046
0.854;0.655;0.754
0.924;0.862;0.893
0.046;0.138;0.092
0.04;0.103;0.071
0.1;0.172;0.136
0.997;0.885;0.941
0.998;0.923;0.961
0.925;0.846;0.885
0.925;0.846;0.885
0.543;0.692;0.617
0.013;0.04;0.026
0.244;0.462;0.353
0.226;0.407;0.317
0.244;0.478;0.361
0.244;0.478;0.361
0.225;0.414;0.32
0.225;0.414;0.32
1.0;1.0;1.0
0.464;0.5;0.482
0.771;0.917;0.844
0.225;0.414;0.32
0.0;0.0;0.0
0.637;0.538;0.588
0.637;0.538;0.588
0.1;0.167;0.134
0.079;0.069;0.074
0.243;0.48;0.361
0.202;0.333;0.268
0.179;0.25;0.214
0.443;0.417;0.43
0.227;0.458;0.343
0.226;0.44;0.333
0.244;0.478;0.361
0.244;0.478;0.361
