;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000004367_90_90;ENSMUST00000006629_90_90:ENST00000356805_90_90:ENSMUST00000011877_90_90;0.75:0.833:0.75
1;ENSCAFT00000004373_90_90;ENST00000333896_90_90:ENSMUST00000102838_90_90;0.818:0.727
2;ENST00000333896_90_90;ENSCAFT00000004373_90_90:ENSMUST00000102838_90_90;0.818:0.9
3;ENST00000356805_90_90;ENSMUST00000006629_90_90:ENSMUST00000011877_90_90:ENSCAFT00000004367_90_90;0.75:0.75:0.833
4;ENST00000389980_90_90;;
5;ENST00000615901_90_90;;
6;ENSMUST00000006629_90_90;ENST00000356805_90_90:ENSMUST00000011877_90_90:ENSCAFT00000004367_90_90;0.75:1.0:0.75
7;ENSMUST00000011877_90_90;ENSMUST00000006629_90_90:ENST00000356805_90_90:ENSCAFT00000004367_90_90;1.0:0.75:0.75
8;ENSMUST00000102838_90_90;ENST00000333896_90_90:ENSCAFT00000004373_90_90;0.9:0.727
9;ENSMUST00000124231_90_90;;
