;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000023912_90_90;ENST00000356896_90_90:ENST00000619571_90_90;1.0:1.0
1;ENST00000336604_90_90;ENSMUST00000117675_90_90;1.0
2;ENST00000356896_90_90;ENSCAFT00000023912_90_90:ENST00000619571_90_90;1.0:0.9520000000000001
3;ENST00000396840_90_90;ENSMUST00000119527_90_90;1.0
4;ENST00000436152_90_90;ENST00000615885_90_90;1.0
5;ENST00000465801_90_90;;
6;ENST00000487279_90_90;ENSMUST00000144364_90_90;0.611
7;ENST00000615885_90_90;ENST00000436152_90_90;1.0
8;ENST00000619571_90_90;ENST00000356896_90_90:ENSCAFT00000023912_90_90;0.9520000000000001:1.0
9;ENSMUST00000117675_90_90;ENST00000336604_90_90;1.0
10;ENSMUST00000119527_90_90;ENST00000396840_90_90;1.0
11;ENSMUST00000144364_90_90;ENST00000487279_90_90;0.611
12;ENSMUST00000148835_90_90;;
