id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript8_ENSMSIG00000000513;null;transcript54_ENSMUGG00000013592|0.173&transcript47_ENSMUGG00000013649|0.188&transcript8_ENSMUSG00000054036|1.0;null;0
transcript54_ENSMUGG00000013592;null;transcript8_ENSMSIG00000000513|0.173&transcript8_ENSMUSG00000054036|0.173;null;0
transcript47_ENSMUGG00000013649;null;transcript8_ENSMSIG00000000513|0.188&transcript8_ENSMUSG00000054036|0.188;null;0
transcript8_ENSMUSG00000054036;null;transcript8_ENSMSIG00000000513|1.0&transcript54_ENSMUGG00000013592|0.173&transcript47_ENSMUGG00000013649|0.188;null;0
transcript47_ENSMUSG00000054036;null;transcript47_MGP-SPRETEiJ-G0021131|1.0;null;1
transcript47_MGP-SPRETEiJ-G0021131;null;transcript47_ENSMUSG00000054036|1.0&transcript8_ENSRNOG00000031503|0.079;null;1
transcript8_ENSRNOG00000031503;null;transcript47_MGP-SPRETEiJ-G0021131|0.079;null;1
transcript7_ENSMUGG00000013649;null;transcript42_ENSRNOG00000031503|0.852&transcript25_ENSPEMG00000024651|0.916;transcript28_ENSMUGG00000013592|0.986;2
transcript42_ENSMUSG00000054036;null;transcript42_ENSRNOG00000031503|0.137;null;2
transcript42_ENSRNOG00000031503;null;transcript7_ENSMUGG00000013649|0.852&transcript42_ENSMUSG00000054036|0.137&transcript28_ENSMUGG00000013592|0.839&transcript25_ENSPEMG00000024651|0.925;null;2
transcript28_ENSMUGG00000013592;null;transcript42_ENSRNOG00000031503|0.839&transcript25_ENSPEMG00000024651|0.903;transcript7_ENSMUGG00000013649|0.986;2
transcript25_ENSPEMG00000024651;null;transcript7_ENSMUGG00000013649|0.916&transcript42_ENSRNOG00000031503|0.925&transcript28_ENSMUGG00000013592|0.903;null;2
transcript54_ENSMUSG00000054036;null;null;null;3
transcript55_ENSMUSG00000054036;null;null;null;4
transcript48_ENSMUGG00000013649;transcript44_ENSMUGG00000013649|0.952;null;null;5
transcript44_ENSMUGG00000013649;transcript48_ENSMUGG00000013649|0.952;null;null;5
transcript52_ENSMUGG00000013592;transcript7_ENSMUGG00000013592|0.99;null;null;6
transcript7_ENSMUGG00000013592;transcript52_ENSMUGG00000013592|0.99;null;null;6
transcript53_ENSMUGG00000013592;null;null;null;7
