nucHom;degHom;tsm
1.0;1.0;1.0
1.0;1.0;1.0
0.915;0.917;0.916
0.909;0.917;0.913
1.0;1.0;1.0
0.878;0.75;0.814
1.0;1.0;1.0
0.878;0.75;0.814
1.0;1.0;1.0
0.11;0.167;0.139
1.0;1.0;1.0
1.0;1.0;1.0
0.208;0.333;0.271
0.094;0.167;0.131
0.878;0.75;0.814
0.88;0.818;0.849
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.915;0.917;0.916
0.909;0.917;0.913
1.0;1.0;1.0
0.878;0.75;0.814
1.0;1.0;1.0
0.878;0.75;0.814
1.0;1.0;1.0
0.104;0.154;0.129
1.0;1.0;1.0
1.0;1.0;1.0
0.208;0.333;0.271
0.094;0.154;0.124
0.878;0.75;0.814
0.88;0.818;0.849
1.0;1.0;1.0
0.915;0.917;0.916
0.915;0.917;0.916
1.0;1.0;1.0
0.824;0.833;0.829
0.915;0.917;0.916
0.792;0.667;0.73
0.915;0.917;0.916
0.792;0.667;0.73
0.915;0.917;0.916
0.113;0.167;0.14
0.915;0.917;0.916
0.915;0.917;0.916
0.227;0.364;0.295
0.102;0.167;0.135
0.792;0.667;0.73
0.794;0.727;0.76
0.914;0.909;0.911
0.909;0.917;0.913
0.909;0.917;0.913
0.824;0.833;0.829
1.0;1.0;1.0
0.909;0.917;0.913
0.787;0.667;0.727
0.909;0.917;0.913
0.787;0.667;0.727
0.909;0.917;0.913
0.114;0.167;0.141
0.909;0.917;0.913
0.909;0.917;0.913
0.228;0.364;0.296
0.103;0.167;0.135
0.787;0.667;0.727
0.789;0.727;0.758
0.909;0.909;0.909
1.0;1.0;1.0
1.0;1.0;1.0
0.915;0.917;0.916
0.909;0.917;0.913
1.0;1.0;1.0
0.878;0.75;0.814
1.0;1.0;1.0
0.878;0.75;0.814
1.0;1.0;1.0
0.104;0.154;0.129
1.0;1.0;1.0
1.0;1.0;1.0
0.208;0.333;0.271
0.094;0.154;0.124
0.878;0.75;0.814
0.88;0.818;0.849
1.0;1.0;1.0
0.878;0.75;0.814
0.878;0.75;0.814
0.792;0.667;0.73
0.787;0.667;0.727
0.878;0.75;0.814
1.0;1.0;1.0
0.878;0.75;0.814
1.0;1.0;1.0
0.878;0.75;0.814
0.118;0.2;0.159
0.878;0.75;0.814
0.878;0.75;0.814
0.085;0.083;0.084
0.107;0.2;0.153
1.0;1.0;1.0
1.0;1.0;1.0
0.88;0.818;0.849
1.0;1.0;1.0
1.0;1.0;1.0
0.915;0.917;0.916
0.909;0.917;0.913
1.0;1.0;1.0
0.878;0.75;0.814
1.0;1.0;1.0
0.878;0.75;0.814
1.0;1.0;1.0
0.104;0.154;0.129
1.0;1.0;1.0
1.0;1.0;1.0
0.208;0.333;0.271
0.094;0.154;0.124
0.878;0.75;0.814
0.88;0.818;0.849
1.0;1.0;1.0
0.878;0.75;0.814
0.878;0.75;0.814
0.792;0.667;0.73
0.787;0.667;0.727
0.878;0.75;0.814
1.0;1.0;1.0
0.878;0.75;0.814
1.0;1.0;1.0
0.878;0.75;0.814
0.118;0.2;0.159
0.878;0.75;0.814
0.878;0.75;0.814
0.085;0.083;0.084
0.107;0.2;0.153
1.0;1.0;1.0
1.0;1.0;1.0
0.88;0.818;0.849
1.0;1.0;1.0
1.0;1.0;1.0
0.915;0.917;0.916
0.909;0.917;0.913
1.0;1.0;1.0
0.878;0.75;0.814
1.0;1.0;1.0
0.878;0.75;0.814
1.0;1.0;1.0
0.104;0.154;0.129
1.0;1.0;1.0
1.0;1.0;1.0
0.208;0.333;0.271
0.094;0.154;0.124
0.878;0.75;0.814
0.88;0.818;0.849
1.0;1.0;1.0
0.11;0.167;0.139
0.104;0.154;0.129
0.113;0.167;0.14
0.114;0.167;0.141
0.104;0.154;0.129
0.118;0.2;0.159
0.104;0.154;0.129
0.118;0.2;0.159
0.104;0.154;0.129
1.0;1.0;1.0
0.104;0.154;0.129
0.104;0.154;0.129
0.0;0.0;0.0
0.408;0.2;0.304
0.118;0.2;0.159
0.125;0.222;0.173
0.11;0.182;0.146
1.0;1.0;1.0
1.0;1.0;1.0
0.915;0.917;0.916
0.909;0.917;0.913
1.0;1.0;1.0
0.878;0.75;0.814
1.0;1.0;1.0
0.878;0.75;0.814
1.0;1.0;1.0
0.104;0.154;0.129
1.0;1.0;1.0
1.0;1.0;1.0
0.208;0.333;0.271
0.094;0.154;0.124
0.878;0.75;0.814
0.88;0.818;0.849
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.915;0.917;0.916
0.909;0.917;0.913
1.0;1.0;1.0
0.878;0.75;0.814
1.0;1.0;1.0
0.878;0.75;0.814
1.0;1.0;1.0
0.104;0.154;0.129
1.0;1.0;1.0
1.0;1.0;1.0
0.208;0.333;0.271
0.094;0.154;0.124
0.878;0.75;0.814
0.88;0.818;0.849
1.0;1.0;1.0
0.208;0.333;0.271
0.208;0.333;0.271
0.227;0.364;0.295
0.228;0.364;0.296
0.208;0.333;0.271
0.085;0.083;0.084
0.208;0.333;0.271
0.085;0.083;0.084
0.208;0.333;0.271
0.0;0.0;0.0
0.208;0.333;0.271
0.208;0.333;0.271
1.0;1.0;1.0
0.0;0.0;0.0
0.085;0.083;0.084
0.086;0.091;0.088
0.206;0.273;0.239
0.094;0.167;0.131
0.094;0.154;0.124
0.102;0.167;0.135
0.103;0.167;0.135
0.094;0.154;0.124
0.107;0.2;0.153
0.094;0.154;0.124
0.107;0.2;0.153
0.094;0.154;0.124
0.408;0.2;0.304
0.094;0.154;0.124
0.094;0.154;0.124
0.0;0.0;0.0
1.0;1.0;1.0
0.107;0.2;0.153
0.107;0.222;0.165
0.094;0.182;0.138
0.878;0.75;0.814
0.878;0.75;0.814
0.792;0.667;0.73
0.787;0.667;0.727
0.878;0.75;0.814
1.0;1.0;1.0
0.878;0.75;0.814
