id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSCGRG00015005362;null;null;null;0
transcript7_ENSCGRG00000018457;null;null;null;1
transcript33_ENSCGRG00001010245;transcript40_ENSCGRG00001010245|1.0;transcript46_ENSCGRG00000018457|1.0&transcript33_ENSCGRG00000018457|1.0;null;2
transcript33_ENSCGRG00015005362;null;transcript46_ENSCGRG00000018457|1.0&transcript33_ENSCGRG00000018457|1.0;null;2
transcript40_ENSCGRG00001010245;transcript33_ENSCGRG00001010245|1.0;transcript46_ENSCGRG00000018457|1.0&transcript33_ENSCGRG00000018457|1.0;null;2
transcript46_ENSCGRG00000018457;transcript33_ENSCGRG00000018457|1.0;transcript33_ENSCGRG00001010245|1.0&transcript33_ENSCGRG00015005362|1.0&transcript40_ENSCGRG00001010245|1.0;null;2
transcript33_ENSCGRG00000018457;transcript46_ENSCGRG00000018457|1.0;transcript33_ENSCGRG00001010245|1.0&transcript33_ENSCGRG00015005362|1.0&transcript40_ENSCGRG00001010245|1.0;null;2
transcript41_ENSCGRG00015005362;null;null;null;3
transcript43_ENSCGRG00015005362;transcript42_ENSCGRG00015005362|1.0;null;null;4
transcript42_ENSCGRG00015005362;transcript43_ENSCGRG00015005362|1.0;null;null;4
transcript47_ENSCGRG00000018457;null;null;null;5
