id_gene;blocks
ENSMSIG00000000513;39|40|41|42|43|44|45|46|47|48|49|50|51|52|60|61
MGP-SPRETEiJ-G0021131;59|60|61
ENSMUSG00000054036;32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|59|60|61
ENSMUSG00000054036;32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|59|60|61
ENSMUSG00000054036;32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|59|60|61
ENSMUSG00000054036;32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|59|60|61
ENSMUSG00000054036;32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|59|60|61
ENSRNOG00000031503;32|33|34|36|38|39|41|43|45|47|48|50|52|60|61
ENSRNOG00000031503;32|33|34|36|38|39|41|43|45|47|48|50|52|60|61
ENSMUGG00000013649;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68
ENSMUGG00000013649;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68
ENSMUGG00000013649;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68
ENSMUGG00000013649;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68
ENSMUGG00000013592;0|2|4|5|7|8|10|12|14|16|17|19|20|21|23|25|27|28|31|32|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|50|51|52|53|54|56|58|59|60|61|62|63|64|66|68
ENSMUGG00000013592;0|2|4|5|7|8|10|12|14|16|17|19|20|21|23|25|27|28|31|32|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|50|51|52|53|54|56|58|59|60|61|62|63|64|66|68
ENSMUGG00000013592;0|2|4|5|7|8|10|12|14|16|17|19|20|21|23|25|27|28|31|32|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|50|51|52|53|54|56|58|59|60|61|62|63|64|66|68
ENSMUGG00000013592;0|2|4|5|7|8|10|12|14|16|17|19|20|21|23|25|27|28|31|32|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|50|51|52|53|54|56|58|59|60|61|62|63|64|66|68
ENSMUGG00000013592;0|2|4|5|7|8|10|12|14|16|17|19|20|21|23|25|27|28|31|32|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|50|51|52|53|54|56|58|59|60|61|62|63|64|66|68
ENSPEMG00000024651;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68
