id_transcript;block_sequence
ENSCAFT00000027630_90_90;0.1.3.4.5.6.7.8.10.13.14.16.17
ENST00000258962_90_90;0.2.3.4.5.6.7.8.10.11.12.13
ENST00000581979_90_90;0.2.3.4.5.6.7.8.9
ENST00000582730_90_90;0.2.3.4.5.6.7.8.9
ENST00000583741_90_90;0.1
ENST00000584668_90_90;7.8.10.11.12.13
ENST00000584773_90_90;0.2.3.4.5.6.7.8.10.11.15.16.17
ENST00000585096_90_90;0.2.3.15.16
ENSMUST00000079866_90_90;0.1.3.4.5.6.7.8.9
ENSMUST00000107920_90_90;0.1.3.4.5.6.7.8.10.11.15.16.17
ENSMUST00000134824_90_90;5.6.7.8.15.16.17.18
ENSMUST00000139129_90_90;0.1.3.4.5.6.7.8.10.11.12.13
ENSMUST00000172186_90_90;6.7.15.16.17.18
