;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000026690_90_90;;
1;ENST00000311089_90_90;ENSMUST00000140812_90_90;0.745
2;ENST00000553645_90_90;ENST00000555631_90_90:ENST00000554871_90_90:ENSMUST00000123491_90_90:ENSMUST00000046340_90_90;0.728:0.795:0.741:0.718
3;ENST00000554113_90_90;ENST00000559993_90_90;0.877
4;ENST00000554159_90_90;ENSMUST00000156138_90_90:ENST00000555919_90_90:ENSMUST00000136159_90_90;0.40700000000000003:0.39299999999999996:0.28
5;ENST00000554339_90_90;;
6;ENST00000554871_90_90;ENST00000553645_90_90:ENST00000555631_90_90:ENSMUST00000123491_90_90:ENSMUST00000046340_90_90;0.795:0.9159999999999999:0.601:0.736
7;ENST00000555631_90_90;ENST00000553645_90_90:ENST00000554871_90_90:ENSMUST00000123491_90_90:ENSMUST00000046340_90_90;0.728:0.9159999999999999:0.631:0.782
8;ENST00000555919_90_90;ENSMUST00000156138_90_90:ENSMUST00000136159_90_90:ENST00000554159_90_90;0.193:0.319:0.39299999999999996
9;ENST00000559993_90_90;ENST00000554113_90_90;0.877
10;ENSMUST00000046340_90_90;ENST00000553645_90_90:ENST00000555631_90_90:ENST00000554871_90_90:ENSMUST00000123491_90_90;0.718:0.782:0.736:0.795
11;ENSMUST00000123491_90_90;ENST00000553645_90_90:ENST00000555631_90_90:ENST00000554871_90_90:ENSMUST00000046340_90_90;0.741:0.631:0.601:0.795
12;ENSMUST00000136159_90_90;ENSMUST00000156138_90_90:ENST00000555919_90_90:ENST00000554159_90_90;0.513:0.319:0.28
13;ENSMUST00000140812_90_90;ENST00000311089_90_90;0.745
14;ENSMUST00000156138_90_90;ENST00000555919_90_90:ENSMUST00000136159_90_90:ENST00000554159_90_90;0.193:0.513:0.40700000000000003
