id_transcript;id_gene
ENSBTAT00000007622_98;ENSBTAG00000005797_98
ENSBTAT00000075748_98;ENSBTAG00000005797_98
ENSBTAT00000018554_98;ENSBTAG00000013960_98
ENSCAFT00000002468_98;ENSCAFG00000001570_98
ENSCAFT00000048312_98;ENSCAFG00000001570_98
ENSCAFT00000079929_98;ENSCAFG00000001570_98
ENSCAFT00000020246_98;ENSCAFG00000012744_98
ENSCAFT00000049661_98;ENSCAFG00000029684_98
ENSCAFT00000079467_98;ENSCAFG00000029684_98
ENSCAFT00000083645_98;ENSCAFG00000029684_98
ENSCAFT00020019293_98;ENSCAFG00020013331_98
ENSCAFT00020036390_98;ENSCAFG00020024577_98
ENSCAFT00020036397_98;ENSCAFG00020024577_98
ENSCAFT00020036970_98;ENSCAFG00020024949_98
ENST00000347159_98;ENSG00000135069_98
ENST00000376588_98;ENSG00000135069_98
ENST00000307503_98;ENSG00000172482_98
ENSGALT00000024496_98;ENSGALG00000015180_98
ENSGALT00000033625_98;ENSGALG00000020943_98
ENSMUST00000025542_98;ENSMUSG00000024640_98
ENSMUST00000162053_98;ENSMUSG00000024640_98
ENSMUST00000162416_98;ENSMUSG00000024640_98
ENSMUST00000027491_98;ENSMUSG00000026272_98
