nucHom;degHom;tsm
1.0;1.0;1.0
0.997;0.889;0.943
0.673;0.5;0.587
0.988;0.889;0.939
0.781;0.833;0.807
0.437;0.333;0.385
0.998;0.944;0.971
0.781;0.833;0.807
0.999;0.944;0.972
0.782;0.833;0.807
0.999;0.944;0.972
0.765;0.444;0.605
0.349;0.222;0.285
0.049;0.111;0.08
0.13;0.111;0.12
0.997;0.889;0.943
1.0;1.0;1.0
0.673;0.5;0.587
0.989;0.895;0.942
0.781;0.8;0.79
0.437;0.333;0.385
0.997;0.9;0.949
0.781;0.8;0.79
0.994;0.8;0.897
0.778;0.7;0.739
0.994;0.8;0.897
0.765;0.471;0.618
0.347;0.158;0.253
0.049;0.118;0.083
0.13;0.118;0.124
0.673;0.5;0.587
0.673;0.5;0.587
1.0;1.0;1.0
0.68;0.5;0.59
0.857;0.5;0.678
0.41;0.5;0.455
0.671;0.45;0.56
0.857;0.5;0.678
0.67;0.4;0.535
0.856;0.444;0.65
0.67;0.4;0.535
0.615;0.545;0.58
0.471;0.167;0.319
0.072;0.222;0.147
0.15;0.1;0.125
0.988;0.889;0.939
0.989;0.895;0.942
0.68;0.5;0.59
1.0;1.0;1.0
0.769;0.714;0.742
0.441;0.333;0.387
0.986;0.81;0.898
0.769;0.714;0.742
0.985;0.8;0.893
0.769;0.7;0.734
0.985;0.8;0.893
0.772;0.471;0.621
0.35;0.158;0.254
0.049;0.118;0.083
0.132;0.118;0.125
0.781;0.833;0.807
0.781;0.8;0.79
0.857;0.5;0.678
0.769;0.714;0.742
1.0;1.0;1.0
0.359;0.263;0.311
0.783;0.9;0.842
1.0;1.0;1.0
0.781;0.8;0.79
0.996;0.889;0.943
0.781;0.8;0.79
0.546;0.316;0.431
0.446;0.294;0.37
0.062;0.118;0.09
0.166;0.118;0.142
0.437;0.333;0.385
0.437;0.333;0.385
0.41;0.5;0.455
0.441;0.333;0.387
0.359;0.263;0.311
1.0;1.0;1.0
0.436;0.3;0.368
0.359;0.263;0.311
0.435;0.25;0.343
0.358;0.211;0.284
0.435;0.25;0.343
0.57;0.556;0.563
0.351;0.1;0.225
0.111;0.333;0.222
0.0;0.0;0.0
0.998;0.944;0.971
0.997;0.9;0.949
0.671;0.45;0.56
0.986;0.81;0.898
0.783;0.9;0.842
0.436;0.3;0.368
1.0;1.0;1.0
0.783;0.9;0.842
0.997;0.9;0.949
0.781;0.8;0.79
0.997;0.9;0.949
0.763;0.421;0.592
0.349;0.263;0.306
0.048;0.105;0.076
0.13;0.105;0.117
0.781;0.833;0.807
0.781;0.8;0.79
0.857;0.5;0.678
0.769;0.714;0.742
1.0;1.0;1.0
0.359;0.263;0.311
0.783;0.9;0.842
1.0;1.0;1.0
0.781;0.8;0.79
0.996;0.889;0.943
0.781;0.8;0.79
0.546;0.316;0.431
0.446;0.294;0.37
0.062;0.118;0.09
0.166;0.118;0.142
0.999;0.944;0.972
0.994;0.8;0.897
0.67;0.4;0.535
0.985;0.8;0.893
0.781;0.8;0.79
0.435;0.25;0.343
0.997;0.9;0.949
0.781;0.8;0.79
1.0;1.0;1.0
0.783;0.9;0.842
1.0;1.0;1.0
0.764;0.45;0.607
0.349;0.25;0.299
0.046;0.045;0.045
0.13;0.1;0.115
0.782;0.833;0.807
0.778;0.7;0.739
0.856;0.444;0.65
0.769;0.7;0.734
0.996;0.889;0.943
0.358;0.211;0.284
0.781;0.8;0.79
0.996;0.889;0.943
0.783;0.9;0.842
1.0;1.0;1.0
0.783;0.9;0.842
0.547;0.35;0.449
0.446;0.278;0.362
0.058;0.05;0.054
0.166;0.111;0.139
0.999;0.944;0.972
0.994;0.8;0.897
0.67;0.4;0.535
0.985;0.8;0.893
0.781;0.8;0.79
0.435;0.25;0.343
0.997;0.9;0.949
0.781;0.8;0.79
1.0;1.0;1.0
0.783;0.9;0.842
1.0;1.0;1.0
0.764;0.45;0.607
0.349;0.25;0.299
0.046;0.045;0.045
0.13;0.1;0.115
0.765;0.444;0.605
0.765;0.471;0.618
0.615;0.545;0.58
0.772;0.471;0.621
0.546;0.316;0.431
0.57;0.556;0.563
0.763;0.421;0.592
0.546;0.316;0.431
0.764;0.45;0.607
0.547;0.35;0.449
0.764;0.45;0.607
1.0;1.0;1.0
0.415;0.167;0.291
0.059;0.091;0.075
0.0;0.0;0.0
0.349;0.222;0.285
0.347;0.158;0.253
0.471;0.167;0.319
0.35;0.158;0.254
0.446;0.294;0.37
0.351;0.1;0.225
0.349;0.263;0.306
0.446;0.294;0.37
0.349;0.25;0.299
0.446;0.278;0.362
0.349;0.25;0.299
0.415;0.167;0.291
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.049;0.111;0.08
0.049;0.118;0.083
0.072;0.222;0.147
0.049;0.118;0.083
0.062;0.118;0.09
0.111;0.333;0.222
0.048;0.105;0.076
0.062;0.118;0.09
0.046;0.045;0.045
0.058;0.05;0.054
0.046;0.045;0.045
0.059;0.091;0.075
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.13;0.111;0.12
0.13;0.118;0.124
0.15;0.1;0.125
0.132;0.118;0.125
0.166;0.118;0.142
0.0;0.0;0.0
0.13;0.105;0.117
0.166;0.118;0.142
0.13;0.1;0.115
0.166;0.111;0.139
0.13;0.1;0.115
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
