rep;id;newick;computing_time
1;1;"(transcript8_pabe,((transcript19_ggor,transcript20_ppan),(((transcript16_ggor,transcript17_ggor),(transcript18_hsap,transcript20_hsap)),((((transcript12_ppan,transcript19_ppan),transcript12_ptro),((transcript21_hsap,transcript12_hsap),transcript19_hsap)),((transcript11_ggor,transcript18_ggor),transcript12_ggor)))));";1.1226799488067627
2;2;"((transcript8_pabe,transcript18_pabe),((transcript11_hsap,transcript11_ggor),(((transcript13_hsap,transcript31_hsap),transcript9_ptro),transcript12_ggor)));";0.18893003463745117
3;3;"((((transcript0_ptro,transcript0_ppan),transcript0_hsap),transcript0_ggor),transcript0_pabe);";0.0
4;4;"((transcript17_ggor,transcript17_ptro),((((transcript9_ptro,transcript10_ptro),((transcript15_ppan,transcript10_ppan),transcript9_ppan)),transcript10_hsap),(((transcript10_ggor,transcript14_ggor),transcript18_ggor),transcript9_ggor)));";0.5494217872619629
5;5;"(((transcript26_ENSHGLG00000019563,transcript27_ENSHGLG00000019563),(transcript23_ENSAPOG00000023408,transcript17_ENSAPOG00000016134)),(((transcript0_ENSHGLG00100006079,transcript0_ENSMUNG00000002391),((transcript0_ENSPNYG00000024266,((transcript24_ENSAPOG00000023408,transcript7_ENSAPOG00000023408),(transcript8_ENSAPOG00000016134,transcript10_ENSAPOG00000016134))),transcript0_ENSXMAG00000026005)),(((transcript12_ENSAPOG00000023408,(transcript20_ENSAPOG00000016134,transcript12_ENSAPOG00000016134)),transcript22_ENSMUNG00000002391),((((((transcript13_ENSHGLG00000019563,transcript17_ENSHGLG00000019563),transcript25_ENSHGLG00000019563),((transcript10_ENSHGLG00100003156,transcript17_ENSHGLG00100003156),transcript20_ENSHGLG00100003156)),(((transcript13_ENSHGLG00100006079,transcript20_ENSHGLG00100006079),transcript21_ENSHGLG00100006079),transcript22_ENSHGLG00100006079)),transcript21_ENSMUNG00000002391),transcript22_ENSAPOG00000023408))));";5.738901376724243
6;6;"(((((transcript7_ENSMUNG00000007775,(transcript16_ENSMUNG00000007775,transcript23_ENSMUNG00000007775)),transcript16_ENSMUNG00000002377),transcript10_ENSMUNG00000002391),((transcript8_ENSHGLG00100006079,transcript7_ENSPCIG00000036398),(transcript6_ENSPCIG00000036398,transcript2_ENSHGLG00100006079))),(((transcript2_ENSXMAG00000026005,(transcript7_ENSXMAG00000026005,transcript10_ENSXMAG00000026005)),transcript9_ENSXMAG00000026005),transcript8_ENSXMAG00000026005));";0.89986252784729
7;7;"((((((transcript13_ENSHGLG00000019563,(((transcript26_ENSHGLG00000019563,transcript11_ENSHGLG00000019563),(transcript28_ENSHGLG00000019563,transcript27_ENSHGLG00000019563)),transcript10_ENSHGLG00000019563)),transcript8_ENSHGLG00000019563),((transcript20_ENSHGLG00100003156,transcript10_ENSHGLG00100003156),transcript8_ENSHGLG00100003156)),(transcript7_ENSHGLG00100006079,transcript10_ENSHGLG00100006079)),((transcript8_ENSPCIG00000036398,(transcript18_ENSPCIG00000036398,transcript7_ENSPCIG00000036398)),(transcript3_ENSPCIG00000036398,transcript15_ENSPCIG00000036398))),(((transcript23_ENSMUNG00000002377,(transcript8_ENSMUNG00000002377,((transcript22_ENSMUNG00000002377,transcript16_ENSMUNG00000002377),transcript15_ENSMUNG00000002377))),transcript3_ENSMUNG00000007775),(transcript3_ENSMUNG00000002391,transcript10_ENSMUNG00000002391)));";2.2191848754882812
8;8;"(transcript22_ENSPNYG00000024266,(((transcript36_ENSAPOG00000016134,(transcript8_ENSAOCG00000015695,(transcript38_ENSAOCG00000015695,transcript37_ENSAOCG00000015695))),(transcript8_ENSAPOG00000023408,transcript26_ENSAOCG00000015695)),(((transcript27_ENSAPOG00000023408,(transcript7_ENSAPOG00000016134,((transcript38_ENSAPOG00000016134,(transcript35_ENSAPOG00000016134,transcript37_ENSAPOG00000016134)),transcript27_ENSAPOG00000016134))),(transcript36_ENSAOCG00000015695,transcript25_ENSAOCG00000015695)),(transcript1_ENSAOCG00000015695,((transcript32_ENSAPOG00000016134,(transcript43_ENSAPOG00000023408,(transcript41_ENSAPOG00000023408,(transcript42_ENSAPOG00000023408,((transcript30_ENSAPOG00000023408,transcript40_ENSAPOG00000023408),transcript32_ENSAPOG00000023408))))),(transcript33_ENSAPOG00000016134,transcript7_ENSAPOG00000023408))))));";5.745518445968628
9;9;"(((transcript33_ENSMUNG00000002391,(transcript30_ENSMUNG00000002391,transcript23_ENSMUNG00000002391)),((transcript26_ENSMUNG00000007775,(transcript38_ENSMUNG00000002377,(transcript9_ENSMUNG00000002377,transcript37_ENSMUNG00000002377))),((transcript23_ENSMUNG00000007775,((transcript25_ENSMUNG00000007775,((transcript33_ENSMUNG00000007775,transcript31_ENSMUNG00000007775),(transcript32_ENSMUNG00000007775,transcript9_ENSMUNG00000007775))),transcript21_ENSMUNG00000007775)),(transcript13_ENSMUNG00000002377,transcript23_ENSMUNG00000002377)))),(transcript10_ENSMUNG00000002391,(transcript30_ENSMUNG00000007775,((transcript27_ENSMUNG00000002377,transcript35_ENSMUNG00000002377),transcript36_ENSMUNG00000002377))));";2.5380477905273438
10;10;"((transcript5_ENSPCIG00000036398,((transcript30_ENSHGLG00100006079,transcript35_ENSHGLG00100003156),(transcript5_ENSHGLG00100006079,((transcript33_ENSHGLG00100003156,(transcript34_ENSHGLG00100003156,transcript5_ENSHGLG00100003156)),(transcript36_ENSHGLG00100003156,transcript18_ENSHGLG00100003156))))),(transcript5_ENSXMAG00000026005,transcript7_ENSXMAG00000026005));";0.9546239376068115
11;11;"(((((transcript26_ENSHGLG00000019563,transcript40_ENSHGLG00000019563),transcript20_ENSHGLG00000019563),(transcript43_ENSHGLG00000019563,transcript28_ENSHGLG00000019563)),(transcript20_ENSHGLG00100003156,((transcript32_ENSHGLG00100003156,(transcript27_ENSHGLG00100003156,transcript14_ENSHGLG00100003156)),transcript9_ENSHGLG00100003156))),((transcript22_ENSHGLG00100006079,(transcript8_ENSHGLG00100006079,transcript33_ENSHGLG00100006079)),transcript9_ENSHGLG00100006079));";1.50852632522583
12;12;"(((((transcript37_ENSCGRG00001010245,transcript54_ENSCGRG00015005362),transcript37_ENSPEMG00000024651),(((transcript58_ENSMUGG00000013649,transcript57_ENSMUGG00000013649),transcript51_ENSMUGG00000013592),(transcript37_ENSMUGG00000013649,transcript37_ENSMUGG00000013592))),((transcript37_ENSSTOG00000019743,(((transcript29_ENSSTOG00000019743,transcript26_ENSSTOG00000019743),transcript40_ENSSTOG00000019743),transcript8_ENSSTOG00000019743)),transcript39_ENSSTOG00000019743)),(transcript38_ENSSTOG00000019743,((transcript8_ENSNGAG00000018584,(transcript57_ENSPEMG00000024651,(transcript56_ENSCGRG00000018457,transcript8_ENSCGRG00000018457))),(((transcript59_ENSMUGG00000013649,transcript38_ENSRNOG00000031503),(((transcript52_ENSCGRG00001010245,(transcript65_ENSCGRG00000018457,transcript52_ENSCGRG00000018457)),transcript58_ENSPEMG00000024651),((transcript38_ENSCGRG00000018457,((transcript8_ENSCGRG00015005362,transcript9_ENSCGRG00015005362),transcript38_ENSCGRG00015005362)),(transcript33_ENSPEMG00000024651,((transcript8_ENSPEMG00000024651,(transcript59_ENSPEMG00000024651,(transcript56_ENSPEMG00000024651,transcript39_ENSPEMG00000024651))),transcript9_ENSPEMG00000024651))))),transcript33_ENSNGAG00000018584))));";7.855131387710571
13;13;"(transcript41_ENSMUGG00000013649,(((((transcript9_MGP-CAROLIEiJ-G0020234,transcript63_MGP-CAROLIEiJ-G0020234),(transcript62_MGP-CAROLIEiJ-G0020234,transcript52_MGP-CAROLIEiJ-G0020234)),(transcript52_ENSMUSG00000054036,transcript64_ENSMUSG00000054036)),(transcript53_ENSRNOG00000031503,transcript49_ENSRNOG00000031503)),(((transcript57_ENSMUSG00000054036,(transcript7_MGP-PahariEiJ-G0020237,transcript48_MGP-PahariEiJ-G0020237)),(transcript54_ENSRNOG00000031503,transcript55_ENSRNOG00000031503)),((transcript8_ENSRNOG00000031503,transcript40_ENSRNOG00000031503),(transcript67_ENSMUSG00000054036,transcript9_MGP-PahariEiJ-G0020237)))));";2.60001802444458
14;14;"(((((transcript7_ENSMSIG00000000513,(transcript67_ENSMSIG00000000513,((transcript64_ENSMSIG00000000513,(transcript55_ENSMSIG00000000513,transcript60_ENSMSIG00000000513)),transcript50_ENSMSIG00000000513))),((((transcript70_MGP-SPRETEiJ-G0021131,(transcript69_MGP-SPRETEiJ-G0021131,transcript61_MGP-SPRETEiJ-G0021131)),((transcript72_MGP-SPRETEiJ-G0021131,transcript7_MGP-SPRETEiJ-G0021131),transcript59_MGP-SPRETEiJ-G0021131)),transcript62_MGP-SPRETEiJ-G0021131),transcript71_MGP-SPRETEiJ-G0021131)),(transcript7_ENSMUSG00000054036,transcript54_ENSMUSG00000054036)),((transcript61_MGP-CAROLIEiJ-G0020234,(transcript60_MGP-CAROLIEiJ-G0020234,transcript59_MGP-CAROLIEiJ-G0020234)),transcript50_MGP-CAROLIEiJ-G0020234)),(transcript50_MGP-PahariEiJ-G0020237,transcript57_MGP-PahariEiJ-G0020237));";3.4835598468780518
17;15;"((transcript7_ENSXMAG00000026005,transcript7_ENSAOCG00000015695),((transcript0_ENSPNYG00000024266,transcript7_ENSPNYG00000024266),transcript0_ENSXMAG00000026005));";0.09903645515441895
18;16;"((((transcript17_ENSXMAG00000026005,(transcript16_ENSXMAG00000026005,transcript3_ENSXMAG00000026005)),transcript10_ENSXMAG00000026005),(((transcript27_ENSAPOG00000016134,transcript32_ENSAPOG00000023408),transcript14_ENSPNYG00000024266),(transcript21_ENSPNYG00000024266,(((transcript22_ENSAPOG00000016134,transcript22_ENSAPOG00000023408),(transcript28_ENSAPOG00000016134,transcript33_ENSAPOG00000023408)),((transcript27_ENSAOCG00000015695,transcript26_ENSAOCG00000015695),(transcript28_ENSAOCG00000015695,transcript29_ENSAOCG00000015695)))))),((((transcript19_ENSAPOG00000016134,transcript19_ENSAPOG00000023408),(transcript12_ENSAOCG00000015695,transcript19_ENSAOCG00000015695)),(transcript22_ENSPNYG00000024266,transcript12_ENSPNYG00000024266)),(transcript11_ENSXMAG00000026005,transcript12_ENSXMAG00000026005)));";3.9218170642852783
19;17;"((((transcript19_ENSHGLG00100003156,transcript5_ENSHGLG00100003156),(transcript16_ENSHGLG00100006079,(transcript18_ENSHGLG00100006079,(transcript17_ENSHGLG00100006079,transcript5_ENSHGLG00100006079)))),transcript5_ENSPCIG00000036398),transcript13_ENSMUNG00000002391);";0.5399861335754395
20;18;"(transcript16_ENSAOCG00000015695,(((transcript24_ENSAPOG00000016134,transcript9_ENSAPOG00000016134),transcript8_ENSAPOG00000023408),(transcript16_ENSAPOG00000023408,(transcript29_ENSAPOG00000016134,transcript16_ENSAPOG00000016134))));";0.2862226963043213
21;19;"(transcript1_ENSXMAG00000026005,((transcript12_ENSMUNG00000002391,transcript24_ENSMUNG00000002391),transcript13_ENSMUNG00000002391));";0.07024693489074707
22;20;"((transcript2_ENSPCIG00000036398,transcript19_ENSPCIG00000036398),(((transcript7_ENSHGLG00100006079,transcript14_ENSHGLG00100006079),((transcript16_ENSHGLG00000019563,(transcript23_ENSHGLG00100003156,(transcript8_ENSHGLG00100003156,transcript16_ENSHGLG00100003156))),transcript21_ENSHGLG00100003156)),((((transcript8_ENSHGLG00000019563,transcript13_ENSHGLG00000019563),((transcript28_ENSHGLG00000019563,(transcript26_ENSHGLG00000019563,transcript27_ENSHGLG00000019563)),transcript19_ENSHGLG00000019563)),transcript18_ENSHGLG00100003156),(transcript22_ENSHGLG00100003156,transcript2_ENSHGLG00100003156))));";2.2047336101531982
23;21;"(((((transcript22_ENSMUNG00000007775,((transcript19_ENSMUNG00000007775,transcript23_ENSMUNG00000007775),transcript7_ENSMUNG00000007775)),(((transcript19_ENSMUNG00000002377,transcript27_ENSMUNG00000002377),transcript28_ENSMUNG00000002377),transcript7_ENSMUNG00000002377)),transcript7_ENSMUNG00000002391),transcript6_ENSPCIG00000036398),(transcript3_ENSXMAG00000026005,transcript3_ENSPNYG00000024266));";0.0
24;22;"((transcript7_ENSXMAG00000026005,(transcript21_ENSPNYG00000024266,(transcript28_ENSAPOG00000023408,transcript18_ENSAOCG00000015695))),(transcript9_ENSXMAG00000026005,(((((transcript21_ENSAPOG00000016134,(transcript23_ENSAPOG00000023408,(transcript7_ENSAPOG00000023408,transcript30_ENSAPOG00000023408))),(transcript27_ENSAOCG00000015695,(transcript28_ENSAOCG00000015695,transcript26_ENSAOCG00000015695))),(transcript29_ENSAOCG00000015695,((transcript29_ENSAPOG00000023408,transcript31_ENSAPOG00000023408),transcript9_ENSAPOG00000016134))),(transcript22_ENSPNYG00000024266,transcript7_ENSPNYG00000024266)),(((transcript14_ENSAPOG00000016134,transcript14_ENSAPOG00000023408),(transcript7_ENSAOCG00000015695,transcript17_ENSAOCG00000015695)),((transcript24_ENSPNYG00000024266,transcript23_ENSPNYG00000024266),transcript12_ENSPNYG00000024266)))));";5.439544677734375
25;23;"(((transcript9_ENSHGLG00100006079,transcript21_ENSHGLG00100006079),(transcript9_ENSHGLG00000019563,transcript29_ENSHGLG00000019563)),transcript9_ENSPCIG00000036398);";0.0
26;24;"(((((transcript35_ENSCPOG00000024843,transcript29_ENSCPOG00000024843),(transcript36_ENSCPOG00000024843,transcript37_ENSCPOG00000024843)),(transcript1_ENSCCNG00000000226,transcript30_ENSCCNG00000000226)),(((transcript29_ENSSTOG00000019743,(transcript31_ENSSTOG00000019743,transcript30_ENSSTOG00000019743)),transcript9_ENSSTOG00000019743),transcript1_ENSSTOG00000019743)),(transcript28_ENSMLUG00000027828,((transcript16_ENSMLUG00000027828,transcript10_ENSMLUG00000027828),transcript1_ENSMLUG00000027828)));";1.2847075462341309
27;25;"(transcript8_ENSLAFG00000030854,(((transcript8_ENSECAG00000007947,transcript33_ENSECAG00000007947),transcript12_ENSCPOG00000024843),((transcript8_ENSMPUG00000020072,transcript8_ENSMLUG00000027828),(transcript13_ENSCCNG00000000226,(transcript27_ENSCPOG00000024843,transcript34_ENSCPOG00000024843)))));";0.2876622676849365
28;26;"((transcript26_ENSMPUG00000020072,((transcript27_ENSMPUG00000020072,(transcript25_ENSMPUG00000020072,transcript28_ENSMPUG00000020072)),transcript23_ENSMPUG00000020072)),((transcript14_ENSECAG00000007947,transcript30_ENSECAG00000007947),transcript20_ENSECAG00000007947));";0.3511209487915039
29;27;"((((transcript40_ENSRNOG00000031503,transcript20_ENSMUGG00000013649),(transcript19_ENSPEMG00000024651,transcript38_ENSPEMG00000024651)),((transcript25_ENSSTOG00000019743,transcript32_ENSSTOG00000019743),transcript7_ENSSTOG00000019743)),(((transcript47_ENSPEMG00000024651,(transcript47_ENSRNOG00000031503,(transcript47_ENSMUGG00000013649,transcript20_ENSMUGG00000013592))),transcript27_ENSNGAG00000018584),transcript24_ENSSTOG00000019743));";0.9150896072387695
30;28;"((((transcript22_ENSCGRG00001010245,transcript45_ENSCGRG00001010245),((transcript49_ENSCGRG00015005362,((transcript57_ENSCGRG00000018457,transcript58_ENSCGRG00000018457),transcript44_ENSCGRG00000018457)),((transcript50_ENSCGRG00015005362,((transcript59_ENSCGRG00000018457,transcript60_ENSCGRG00000018457),transcript50_ENSCGRG00000018457)),(transcript8_ENSCGRG00000018457,transcript45_ENSCGRG00000018457)))),transcript22_ENSNGAG00000018584),transcript22_ENSSTOG00000019743);";1.4819917678833008
31;29;"((transcript55_ENSCGRG00015005362,transcript52_ENSMUGG00000013592),(((((transcript42_ENSMUGG00000013649,transcript7_ENSMUGG00000013649),transcript28_ENSMUGG00000013649),(transcript7_ENSMUGG00000013592,transcript42_ENSMUGG00000013592)),(transcript58_MGP-CAROLIEiJ-G0020234,((transcript57_MGP-CAROLIEiJ-G0020234,transcript59_MGP-CAROLIEiJ-G0020234),transcript7_MGP-CAROLIEiJ-G0020234))),((transcript7_ENSCGRG00000018457,(transcript53_ENSCGRG00015005362,((transcript54_ENSCGRG00015005362,transcript52_ENSCGRG00015005362),transcript7_ENSCGRG00015005362))),transcript7_ENSPEMG00000024651)));";1.0814383029937744
32;30;"((transcript32_ENSMUGG00000013592,((transcript50_ENSMUGG00000013649,transcript12_ENSMUGG00000013649),transcript32_ENSMUGG00000013649)),(((transcript47_MGP-CAROLIEiJ-G0020234,((transcript52_MGP-SPRETEiJ-G0021131,transcript58_ENSMUSG00000054036),((transcript58_ENSMSIG00000000513,(transcript7_ENSMSIG00000000513,transcript52_ENSMSIG00000000513)),transcript54_ENSMUSG00000054036))),transcript50_ENSRNOG00000031503),((transcript39_MGP-PahariEiJ-G0020237,(transcript8_MGP-CAROLIEiJ-G0020234,((transcript38_ENSMSIG00000000513,(transcript38_MGP-SPRETEiJ-G0021131,transcript63_MGP-SPRETEiJ-G0021131)),(transcript38_ENSMUSG00000054036,transcript55_ENSMUSG00000054036)))),((transcript31_ENSRNOG00000031503,transcript32_ENSRNOG00000031503),(transcript8_ENSRNOG00000031503,transcript39_ENSRNOG00000031503)))));";3.3349547386169434
33;31;"(((transcript1_ENSMPUG00000020072,(transcript1_ENSMLUG00000027828,transcript10_ENSMLUG00000027828)),(transcript1_ENSCCNG00000000226,(transcript15_ENSCCNG00000000226,transcript7_ENSCCNG00000000226))),transcript1_ENSLAFG00000030854);";0.14489245414733887
34;32;"((((((transcript17_ENSMUGG00000013592,transcript29_ENSMUGG00000013592),transcript17_ENSMUGG00000013649),transcript8_ENSPEMG00000024651),((transcript8_ENSNGAG00000018584,transcript9_ENSNGAG00000018584),((transcript10_ENSNGAG00000018584,(transcript7_ENSNGAG00000018584,transcript19_ENSNGAG00000018584)),transcript18_ENSNGAG00000018584))),(transcript2_ENSSTOG00000019743,transcript15_ENSSTOG00000019743)),transcript2_ENSMLUG00000027828);";0.761523962020874
35;33;"(((transcript15_ENSECAG00000007947,((transcript20_ENSECAG00000007947,(transcript8_ENSECAG00000007947,(transcript21_ENSECAG00000007947,transcript7_ENSECAG00000007947))),transcript16_ENSECAG00000007947)),transcript10_ENSMPUG00000020072),((((transcript18_ENSECAG00000007947,transcript14_ENSECAG00000007947),transcript19_ENSECAG00000007947),transcript8_ENSMPUG00000020072),((transcript17_ENSECAG00000007947,(transcript4_ENSECAG00000007947,transcript6_ENSECAG00000007947)),(transcript6_ENSMPUG00000020072,transcript13_ENSMPUG00000020072))));";1.8123996257781982
36;34;"((transcript13_ENSSTOG00000019743,transcript42_ENSCGRG00000018457),(((((((transcript32_ENSCGRG00015005362,transcript33_ENSCGRG00015005362),(transcript43_ENSCGRG00000018457,(transcript26_ENSCGRG00000018457,transcript22_ENSCGRG00000018457))),((transcript37_ENSCGRG00001010245,transcript7_ENSCGRG00001010245),(transcript26_ENSCGRG00001010245,(transcript38_ENSCGRG00001010245,transcript29_ENSCGRG00001010245)))),((transcript15_ENSPEMG00000024651,transcript24_ENSPEMG00000024651),(transcript31_ENSPEMG00000024651,transcript22_ENSPEMG00000024651))),(transcript8_ENSRNOG00000031503,((transcript38_MGP-PahariEiJ-G0020237,(transcript36_MGP-PahariEiJ-G0020237,transcript37_MGP-PahariEiJ-G0020237)),transcript8_MGP-PahariEiJ-G0020237))),((transcript17_ENSNGAG00000018584,transcript20_ENSNGAG00000018584),transcript5_ENSNGAG00000018584)),(transcript5_ENSSTOG00000019743,(transcript12_ENSSTOG00000019743,transcript14_ENSSTOG00000019743))));";3.1275317668914795
37;35;"(transcript12_ENSMPUG00000020072,(transcript11_ENSMPUG00000020072,transcript9_ENSMPUG00000020072));";0.0340878963470459
38;36;"(((((((transcript41_ENSMSIG00000000513,transcript43_ENSMSIG00000000513),transcript41_MGP-SPRETEiJ-G0021131),(transcript33_MGP-CAROLIEiJ-G0020234,transcript43_MGP-CAROLIEiJ-G0020234)),(transcript7_ENSMUSG00000054036,(transcript8_MGP-CAROLIEiJ-G0020234,transcript42_MGP-CAROLIEiJ-G0020234))),(transcript9_ENSRNOG00000031503,transcript33_ENSRNOG00000031503)),(transcript32_ENSMUGG00000013592,transcript33_ENSMUGG00000013592)),(((transcript18_ENSMUGG00000013592,transcript34_ENSMUGG00000013592),transcript35_ENSMUGG00000013592),(((transcript46_ENSMSIG00000000513,transcript48_ENSMSIG00000000513),transcript19_ENSRNOG00000031503),((((((transcript47_ENSMSIG00000000513,((transcript7_ENSMSIG00000000513,transcript49_ENSMSIG00000000513),transcript26_ENSMSIG00000000513)),transcript22_MGP-SPRETEiJ-G0021131),transcript36_ENSMUSG00000054036),(transcript22_MGP-CAROLIEiJ-G0020234,transcript32_MGP-CAROLIEiJ-G0020234)),transcript26_MGP-PahariEiJ-G0020237),(((transcript21_ENSRNOG00000031503,transcript23_ENSRNOG00000031503),transcript32_ENSRNOG00000031503),transcript18_ENSRNOG00000031503)))));";5.614690542221069
39;37;"((((transcript2_ENSNGAG00000018584,transcript22_ENSNGAG00000018584),transcript22_ENSPEMG00000024651),((transcript2_ENSSTOG00000019743,transcript27_ENSSTOG00000019743),transcript22_ENSSTOG00000019743)),transcript2_ENSLAFG00000030854);";0.0
40;38;"((transcript22_ENSMPUG00000020072,transcript32_ENSCPOG00000024843),(((((transcript7_ENSSTOG00000019743,transcript26_ENSSTOG00000019743),(transcript7_ENSCCNG00000000226,transcript26_ENSCCNG00000000226)),(((transcript9_ENSCCNG00000000226,transcript24_ENSCCNG00000000226),((transcript24_ENSCPOG00000024843,transcript17_ENSCPOG00000024843),transcript33_ENSCPOG00000024843)),(transcript9_ENSSTOG00000019743,transcript17_ENSSTOG00000019743))),((transcript14_ENSMLUG00000027828,(transcript7_ENSMPUG00000020072,((transcript25_ENSMPUG00000020072,transcript24_ENSMPUG00000020072),transcript23_ENSMPUG00000020072))),((((transcript12_ENSECAG00000007947,transcript17_ENSECAG00000007947),transcript10_ENSECAG00000007947),((transcript20_ENSMPUG00000020072,transcript17_ENSMPUG00000020072),transcript10_ENSMPUG00000020072)),(transcript13_ENSMLUG00000027828,transcript22_ENSMLUG00000027828)))),(((transcript18_ENSCPOG00000024843,(transcript9_ENSCPOG00000024843,transcript7_ENSCPOG00000024843)),transcript18_ENSCCNG00000000226),transcript9_ENSMLUG00000027828)));";3.4072136878967285
41;39;"(((transcript24_ENSCGRG00015005362,transcript24_ENSCGRG00000018457),(transcript7_ENSCGRG00001010245,transcript32_ENSCGRG00001010245)),(transcript24_ENSPEMG00000024651,transcript32_ENSPEMG00000024651));";0.0
42;40;"(transcript25_ENSPEMG00000024651,(((transcript54_ENSMUGG00000013592,transcript47_ENSMUGG00000013649),(transcript8_ENSMSIG00000000513,((transcript54_ENSMUSG00000054036,transcript55_ENSMUSG00000054036),transcript8_ENSMUSG00000054036))),((((transcript48_ENSMUGG00000013649,transcript44_ENSMUGG00000013649),transcript7_ENSMUGG00000013649),(transcript53_ENSMUGG00000013592,((transcript52_ENSMUGG00000013592,transcript7_ENSMUGG00000013592),transcript28_ENSMUGG00000013592))),(((transcript47_MGP-SPRETEiJ-G0021131,transcript47_ENSMUSG00000054036),transcript8_ENSRNOG00000031503),(transcript42_ENSRNOG00000031503,transcript42_ENSMUSG00000054036)))));";3.1784181594848633
43;41;"(((transcript39_ENSMUGG00000013592,(transcript40_ENSMUGG00000013649,(transcript37_ENSMUGG00000013649,transcript27_ENSMUGG00000013649))),(transcript27_ENSRNOG00000031503,transcript34_ENSRNOG00000031503)),((transcript33_MGP-PahariEiJ-G0020237,transcript33_ENSMUSG00000054036),(transcript45_ENSMUGG00000013649,(transcript38_ENSMUGG00000013649,(transcript46_ENSMUGG00000013649,transcript49_ENSMUGG00000013649)))));";1.0023224353790283
44;42;"((transcript33_ENSCGRG00001010245,transcript40_ENSCGRG00001010245),(((transcript7_ENSCGRG00015005362,(transcript43_ENSCGRG00015005362,transcript42_ENSCGRG00015005362)),(transcript47_ENSCGRG00000018457,transcript7_ENSCGRG00000018457)),((transcript33_ENSCGRG00000018457,transcript46_ENSCGRG00000018457),(transcript41_ENSCGRG00015005362,transcript33_ENSCGRG00015005362))));";0.7433440685272217
45;43;"((((transcript26_ENSNGAG00000018584,(transcript35_ENSNGAG00000018584,transcript33_ENSNGAG00000018584)),transcript34_ENSNGAG00000018584),transcript27_ENSSTOG00000019743),((transcript22_ENSCCNG00000000226,transcript35_ENSCCNG00000000226),transcript21_ENSCPOG00000024843));";0.14869189262390137
