rep;id;newick;computing_time
1;1;"(transcript8_pabe:1[&&NHX:evol=leaf],((transcript19_ggor:1[&&NHX:evol=leaf],transcript20_ppan:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],(((transcript16_ggor:1[&&NHX:evol=leaf],transcript17_ggor:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript18_hsap:0[&&NHX:evol=leaf],transcript20_hsap:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],(((transcript12_ptro:1[&&NHX:evol=leaf],(transcript12_ppan:1[&&NHX:evol=leaf],transcript19_ppan:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.0430055[&&NHX:evol=speciation],((transcript21_hsap:0[&&NHX:evol=leaf],transcript12_hsap:0[&&NHX:evol=leaf])1:0.148[&&NHX:evol=creation],transcript19_hsap:0.148[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.0175688[&&NHX:evol=speciation],((transcript18_ggor:0.018[&&NHX:evol=leaf],transcript11_ggor:0.018[&&NHX:evol=leaf])1:0.18325[&&NHX:evol=creation],transcript12_ggor:0.20125[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.00836254[&&NHX:evol=speciation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";1.5515902042388916
2;2;"((transcript8_pabe:1[&&NHX:evol=leaf],transcript18_pabe:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],((transcript11_hsap:1[&&NHX:evol=leaf],transcript11_ggor:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],(((transcript13_hsap:1[&&NHX:evol=leaf],transcript31_hsap:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript9_ptro:1[&&NHX:evol=leaf])1:0.0175688[&&NHX:evol=speciation],transcript12_ggor:1[&&NHX:evol=leaf])1:0.00836254[&&NHX:evol=speciation])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";0.2913796901702881
3;3;"((((transcript0_ppan:1[&&NHX:evol=leaf],transcript0_ptro:1[&&NHX:evol=leaf])1:0.0430055[&&NHX:evol=speciation],transcript0_hsap:1[&&NHX:evol=leaf])1:0.0175688[&&NHX:evol=speciation],transcript0_ggor:1[&&NHX:evol=leaf])1:0.00836254[&&NHX:evol=speciation],transcript0_pabe:1[&&NHX:evol=leaf]):0[&&NHX:evol=speciation:B=0:T=117571];";0.0
4;4;"(((((transcript10_ppan:0[&&NHX:evol=leaf],transcript15_ppan:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript9_ppan:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript10_ptro:1[&&NHX:evol=leaf],(transcript17_ptro:0[&&NHX:evol=leaf],transcript9_ptro:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.0430055[&&NHX:evol=speciation],transcript10_hsap:1[&&NHX:evol=leaf])1:0.0175688[&&NHX:evol=speciation],(((transcript10_ggor:0[&&NHX:evol=leaf],(transcript17_ggor:0[&&NHX:evol=leaf],transcript14_ggor:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript18_ggor:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript9_ggor:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";0.6730239391326904
5;5;"(((transcript0_ENSHGLG00100006079:1[&&NHX:evol=leaf],transcript0_ENSMUNG00000002391:1[&&NHX:evol=leaf])1:0.247192[&&NHX:evol=speciation],((transcript0_ENSPNYG00000024266:1[&&NHX:evol=leaf],(transcript23_ENSAPOG00000023408:0[&&NHX:evol=leaf],(transcript8_ENSAPOG00000016134:1[&&NHX:evol=leaf],transcript10_ENSAPOG00000016134:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=duplication])1:0.048106[&&NHX:evol=speciation],transcript0_ENSXMAG00000026005:1[&&NHX:evol=leaf])1:0.532515[&&NHX:evol=speciation])1:0[&&NHX:evol=speciation],(((((((transcript17_ENSHGLG00000019563:0[&&NHX:evol=leaf],transcript13_ENSHGLG00000019563:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript25_ENSHGLG00000019563:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],((transcript17_ENSHGLG00100003156:0[&&NHX:evol=leaf],transcript10_ENSHGLG00100003156:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript20_ENSHGLG00100003156:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.0874[&&NHX:evol=speciation],(transcript22_ENSHGLG00100006079:0[&&NHX:evol=leaf],((transcript13_ENSHGLG00100006079:0[&&NHX:evol=leaf],transcript20_ENSHGLG00100006079:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript21_ENSHGLG00100006079:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.216634[&&NHX:evol=duplication],transcript21_ENSMUNG00000002391:1[&&NHX:evol=leaf])1:0.247192[&&NHX:evol=speciation],transcript22_ENSAPOG00000023408:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],(((transcript12_ENSAPOG00000023408:1[&&NHX:evol=leaf],(transcript20_ENSAPOG00000016134:0[&&NHX:evol=leaf],transcript12_ENSAPOG00000016134:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.024585[&&NHX:evol=duplication],transcript22_ENSMUNG00000002391:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],((transcript26_ENSHGLG00000019563:0[&&NHX:evol=leaf],transcript27_ENSHGLG00000019563:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],((transcript24_ENSAPOG00000023408:1[&&NHX:evol=leaf],transcript7_ENSAPOG00000023408:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript17_ENSAPOG00000016134:1[&&NHX:evol=leaf])1:0[&&NHX:evol=duplication])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation]):0[&&NHX:evol=creation:B=0:T=117571];";6.2797980308532715
6;6;"((((transcript16_ENSMUNG00000002377:1[&&NHX:evol=leaf],((transcript16_ENSMUNG00000007775:0[&&NHX:evol=leaf],transcript23_ENSMUNG00000007775:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript7_ENSMUNG00000007775:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.04529[&&NHX:evol=duplication],transcript10_ENSMUNG00000002391:1[&&NHX:evol=leaf])1:0.329406[&&NHX:evol=duplication],((transcript7_ENSPCIG00000036398:0[&&NHX:evol=leaf],transcript8_ENSHGLG00100006079:0[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],(transcript6_ENSPCIG00000036398:1[&&NHX:evol=leaf],transcript2_ENSHGLG00100006079:1[&&NHX:evol=leaf])1:0.099767[&&NHX:evol=speciation])1:0[&&NHX:evol=creation])1:0.247192[&&NHX:evol=speciation],(((transcript10_ENSXMAG00000026005:0[&&NHX:evol=leaf],transcript2_ENSXMAG00000026005:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript9_ENSXMAG00000026005:0[&&NHX:evol=leaf])1:0.269[&&NHX:evol=creation],(transcript7_ENSXMAG00000026005:0[&&NHX:evol=leaf],transcript8_ENSXMAG00000026005:0.269[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";0.9919447898864746
7;7;"((((transcript11_ENSHGLG00000019563:1[&&NHX:evol=leaf],transcript27_ENSHGLG00000019563:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript28_ENSHGLG00000019563:0[&&NHX:evol=leaf],transcript26_ENSHGLG00000019563:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],(transcript16_ENSMUNG00000002377:0[&&NHX:evol=leaf],transcript22_ENSMUNG00000002377:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],((((((transcript13_ENSHGLG00000019563:0[&&NHX:evol=leaf],transcript10_ENSHGLG00000019563:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript8_ENSHGLG00000019563:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],((transcript20_ENSHGLG00100003156:0[&&NHX:evol=leaf],transcript10_ENSHGLG00100003156:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript8_ENSHGLG00100003156:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.0874[&&NHX:evol=speciation],(transcript7_ENSHGLG00100006079:1[&&NHX:evol=leaf],transcript10_ENSHGLG00100006079:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.216634[&&NHX:evol=duplication],(((transcript7_ENSPCIG00000036398:0[&&NHX:evol=leaf],transcript18_ENSPCIG00000036398:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript8_ENSPCIG00000036398:0[&&NHX:evol=leaf])1:0.36[&&NHX:evol=creation],(transcript15_ENSPCIG00000036398:0.0475[&&NHX:evol=leaf],transcript3_ENSPCIG00000036398:0.0475[&&NHX:evol=leaf])1:0.3125[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.099767[&&NHX:evol=speciation],((((transcript8_ENSMUNG00000002377:0.0015[&&NHX:evol=leaf],transcript15_ENSMUNG00000002377:0.0015[&&NHX:evol=leaf])1:0.045[&&NHX:evol=creation],transcript23_ENSMUNG00000002377:0.0465[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript3_ENSMUNG00000007775:1[&&NHX:evol=leaf])1:0.04529[&&NHX:evol=duplication],(transcript3_ENSMUNG00000002391:1[&&NHX:evol=leaf],transcript10_ENSMUNG00000002391:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.329406[&&NHX:evol=duplication])1:0[&&NHX:evol=speciation]):0[&&NHX:evol=creation:B=0:T=117571];";2.2465412616729736
8;8;"(transcript22_ENSPNYG00000024266:1[&&NHX:evol=leaf],(((transcript36_ENSAPOG00000016134:1[&&NHX:evol=leaf],(transcript37_ENSAOCG00000015695:1[&&NHX:evol=leaf],(transcript38_ENSAOCG00000015695:0[&&NHX:evol=leaf],transcript8_ENSAOCG00000015695:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],(transcript8_ENSAPOG00000023408:0[&&NHX:evol=leaf],transcript26_ENSAOCG00000015695:0[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=creation],(((transcript27_ENSAPOG00000023408:1[&&NHX:evol=leaf],(transcript27_ENSAPOG00000016134:1[&&NHX:evol=leaf],((transcript37_ENSAPOG00000016134:1[&&NHX:evol=leaf],(transcript38_ENSAPOG00000016134:0[&&NHX:evol=leaf],transcript35_ENSAPOG00000016134:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript7_ENSAPOG00000016134:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.024585[&&NHX:evol=duplication],(transcript36_ENSAOCG00000015695:0[&&NHX:evol=leaf],transcript25_ENSAOCG00000015695:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],(transcript1_ENSAOCG00000015695:1[&&NHX:evol=leaf],((transcript32_ENSAPOG00000016134:1[&&NHX:evol=leaf],(transcript32_ENSAPOG00000023408:1[&&NHX:evol=leaf],(transcript43_ENSAPOG00000023408:0[&&NHX:evol=leaf],(transcript41_ENSAPOG00000023408:0[&&NHX:evol=leaf],((transcript30_ENSAPOG00000023408:1[&&NHX:evol=leaf],transcript40_ENSAPOG00000023408:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript42_ENSAPOG00000023408:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=duplication],(transcript33_ENSAPOG00000016134:1[&&NHX:evol=leaf],transcript7_ENSAPOG00000023408:1[&&NHX:evol=leaf])1:0.024585[&&NHX:evol=duplication])1:0[&&NHX:evol=creation])1:0.053462[&&NHX:evol=speciation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";5.416916847229004
9;9;"((transcript10_ENSMUNG00000002391:0[&&NHX:evol=leaf],((transcript26_ENSMUNG00000007775:1[&&NHX:evol=leaf],(transcript37_ENSMUNG00000002377:1[&&NHX:evol=leaf],(transcript9_ENSMUNG00000002377:0[&&NHX:evol=leaf],transcript38_ENSMUNG00000002377:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=duplication],(((transcript27_ENSMUNG00000002377:1[&&NHX:evol=leaf],transcript35_ENSMUNG00000002377:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript36_ENSMUNG00000002377:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],((transcript25_ENSMUNG00000007775:0[&&NHX:evol=leaf],(transcript32_ENSMUNG00000007775:0[&&NHX:evol=leaf],(transcript9_ENSMUNG00000007775:0[&&NHX:evol=leaf],(transcript31_ENSMUNG00000007775:0[&&NHX:evol=leaf],transcript33_ENSMUNG00000007775:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript30_ENSMUNG00000007775:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=duplication])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],(((transcript21_ENSMUNG00000007775:1[&&NHX:evol=leaf],transcript23_ENSMUNG00000007775:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript13_ENSMUNG00000002377:1[&&NHX:evol=leaf],transcript23_ENSMUNG00000002377:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.04529[&&NHX:evol=duplication],((transcript23_ENSMUNG00000002391:0[&&NHX:evol=leaf],transcript30_ENSMUNG00000002391:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript33_ENSMUNG00000002391:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation]):0[&&NHX:evol=creation:B=0:T=117571];";3.573586940765381
10;10;"((transcript5_ENSPCIG00000036398:1[&&NHX:evol=leaf],((transcript30_ENSHGLG00100006079:1[&&NHX:evol=leaf],(transcript35_ENSHGLG00100003156:1[&&NHX:evol=leaf],(transcript34_ENSHGLG00100003156:0[&&NHX:evol=leaf],(transcript36_ENSHGLG00100003156:0[&&NHX:evol=leaf],transcript33_ENSHGLG00100003156:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=duplication],(transcript5_ENSHGLG00100006079:1[&&NHX:evol=leaf],(transcript5_ENSHGLG00100003156:1[&&NHX:evol=leaf],transcript18_ENSHGLG00100003156:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.216634[&&NHX:evol=duplication])1:0[&&NHX:evol=creation])1:0.099767[&&NHX:evol=speciation],(transcript5_ENSXMAG00000026005:1[&&NHX:evol=leaf],transcript7_ENSXMAG00000026005:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";1.3346991539001465
