rep;id;newick;computing_time
1;1;"(transcript8_pabe,(((((transcript12_ppan,transcript19_ppan),transcript12_ptro),(transcript19_hsap,(transcript12_hsap,transcript21_hsap))),((transcript18_ggor,transcript11_ggor),transcript12_ggor)),(((transcript16_ggor,transcript17_ggor),(transcript18_hsap,transcript20_hsap)),(transcript20_ppan,transcript19_ggor))));";1.4742350578308105
2;2;"((transcript8_pabe,transcript18_pabe),((transcript11_hsap,transcript11_ggor),((transcript9_ptro,(transcript13_hsap,transcript31_hsap)),transcript12_ggor)));";0.2696971893310547
3;3;"((((transcript0_ppan,transcript0_ptro),transcript0_hsap),transcript0_ggor),transcript0_pabe);";0.0
4;4;"((transcript17_ggor,transcript17_ptro),((((transcript9_ptro,transcript10_ptro),(transcript9_ppan,(transcript10_ppan,transcript15_ppan))),transcript10_hsap),(((transcript10_ggor,transcript14_ggor),transcript18_ggor),transcript9_ggor)));";0.46335816383361816
5;5;"(((((((transcript13_ENSHGLG00000019563,(transcript26_ENSHGLG00000019563,transcript17_ENSHGLG00000019563)),transcript25_ENSHGLG00000019563),(transcript20_ENSHGLG00100003156,(transcript17_ENSHGLG00100003156,transcript10_ENSHGLG00100003156))),(((transcript13_ENSHGLG00100006079,transcript20_ENSHGLG00100006079),transcript21_ENSHGLG00100006079),transcript22_ENSHGLG00100006079)),transcript21_ENSMUNG00000002391),(transcript20_ENSAPOG00000016134,transcript22_ENSAPOG00000023408)),((transcript17_ENSAPOG00000016134,transcript27_ENSHGLG00000019563),(((transcript12_ENSAPOG00000016134,transcript12_ENSAPOG00000023408),transcript22_ENSMUNG00000002391),((transcript0_ENSMUNG00000002391,transcript0_ENSHGLG00100006079),((transcript0_ENSPNYG00000024266,((transcript24_ENSAPOG00000023408,(transcript23_ENSAPOG00000023408,transcript7_ENSAPOG00000023408)),(transcript8_ENSAPOG00000016134,transcript10_ENSAPOG00000016134))),transcript0_ENSXMAG00000026005)))));";6.96588659286499
6;6;"((transcript7_ENSXMAG00000026005,transcript8_ENSHGLG00100006079),(((transcript2_ENSHGLG00100006079,(transcript7_ENSPCIG00000036398,transcript6_ENSPCIG00000036398)),((((transcript16_ENSMUNG00000007775,transcript23_ENSMUNG00000007775),transcript7_ENSMUNG00000007775),transcript16_ENSMUNG00000002377),transcript10_ENSMUNG00000002391)),(((transcript10_ENSXMAG00000026005,transcript2_ENSXMAG00000026005),transcript9_ENSXMAG00000026005),transcript8_ENSXMAG00000026005)));";0.8511502742767334
7;7;"(((((transcript8_ENSHGLG00100003156,(transcript20_ENSHGLG00100003156,transcript10_ENSHGLG00100003156)),((transcript10_ENSHGLG00000019563,((transcript27_ENSHGLG00000019563,(transcript26_ENSHGLG00000019563,transcript11_ENSHGLG00000019563)),transcript13_ENSHGLG00000019563)),(transcript28_ENSHGLG00000019563,transcript8_ENSHGLG00000019563))),(transcript7_ENSHGLG00100006079,transcript10_ENSHGLG00100006079)),(((transcript7_ENSPCIG00000036398,transcript18_ENSPCIG00000036398),transcript8_ENSPCIG00000036398),(transcript3_ENSPCIG00000036398,transcript15_ENSPCIG00000036398))),((transcript3_ENSMUNG00000007775,((transcript8_ENSMUNG00000002377,((transcript22_ENSMUNG00000002377,transcript16_ENSMUNG00000002377),transcript15_ENSMUNG00000002377)),transcript23_ENSMUNG00000002377)),(transcript3_ENSMUNG00000002391,transcript10_ENSMUNG00000002391)));";3.8623578548431396
8;8;"(transcript22_ENSPNYG00000024266,(((transcript8_ENSAPOG00000023408,transcript26_ENSAOCG00000015695),(((transcript27_ENSAPOG00000023408,(transcript7_ENSAPOG00000016134,((transcript37_ENSAPOG00000016134,(transcript38_ENSAPOG00000016134,transcript35_ENSAPOG00000016134)),transcript27_ENSAPOG00000016134))),(transcript36_ENSAOCG00000015695,transcript25_ENSAOCG00000015695)),(transcript36_ENSAPOG00000016134,(transcript37_ENSAOCG00000015695,(transcript38_ENSAOCG00000015695,transcript8_ENSAOCG00000015695))))),(transcript1_ENSAOCG00000015695,((transcript32_ENSAPOG00000016134,((transcript41_ENSAPOG00000023408,((transcript30_ENSAPOG00000023408,transcript40_ENSAPOG00000023408),transcript43_ENSAPOG00000023408)),(transcript42_ENSAPOG00000023408,transcript32_ENSAPOG00000023408))),(transcript33_ENSAPOG00000016134,transcript7_ENSAPOG00000023408)))));";5.1699604988098145
9;9;"(((((transcript38_ENSMUNG00000002377,(transcript37_ENSMUNG00000002377,((transcript27_ENSMUNG00000002377,transcript35_ENSMUNG00000002377),transcript9_ENSMUNG00000002377))),(((transcript33_ENSMUNG00000007775,(transcript31_ENSMUNG00000007775,(transcript25_ENSMUNG00000007775,transcript32_ENSMUNG00000007775))),transcript9_ENSMUNG00000007775),transcript26_ENSMUNG00000007775)),(transcript30_ENSMUNG00000007775,transcript36_ENSMUNG00000002377)),transcript10_ENSMUNG00000002391),(((transcript21_ENSMUNG00000007775,transcript23_ENSMUNG00000007775),(transcript13_ENSMUNG00000002377,transcript23_ENSMUNG00000002377)),((transcript30_ENSMUNG00000002391,transcript23_ENSMUNG00000002391),transcript33_ENSMUNG00000002391)));";3.191077709197998
10;10;"((transcript5_ENSPCIG00000036398,((transcript35_ENSHGLG00100003156,transcript30_ENSHGLG00100006079),(((transcript33_ENSHGLG00100003156,(transcript34_ENSHGLG00100003156,transcript5_ENSHGLG00100003156)),(transcript36_ENSHGLG00100003156,transcript18_ENSHGLG00100003156)),transcript5_ENSHGLG00100006079))),(transcript5_ENSXMAG00000026005,transcript7_ENSXMAG00000026005));";1.1864149570465088
