nucHom;degHom;tsm
1.0;1.0;1.0
0.989;0.727;0.858
0.996;0.909;0.953
0.957;0.727;0.842
0.994;0.818;0.906
0.894;0.455;0.674
0.95;0.545;0.748
0.933;0.636;0.784
0.587;0.818;0.702
1.0;1.0;1.0
0.994;0.889;0.942
0.955;0.667;0.811
0.994;0.889;0.942
0.961;0.778;0.869
0.989;0.727;0.858
1.0;1.0;1.0
0.989;0.727;0.858
0.95;0.545;0.748
0.994;0.889;0.942
0.904;0.625;0.764
0.96;0.75;0.855
0.944;0.875;0.909
0.549;0.462;0.506
0.993;0.778;0.885
0.998;0.875;0.936
0.959;0.625;0.792
0.998;0.875;0.936
0.964;0.75;0.857
0.996;0.909;0.953
0.989;0.727;0.858
1.0;1.0;1.0
0.961;0.818;0.889
0.994;0.818;0.906
0.894;0.455;0.674
0.95;0.545;0.748
0.933;0.636;0.784
0.56;0.692;0.626
1.0;1.0;1.0
0.994;0.889;0.942
0.955;0.667;0.811
0.994;0.889;0.942
0.961;0.778;0.869
0.957;0.727;0.842
0.95;0.545;0.748
0.961;0.818;0.889
1.0;1.0;1.0
0.955;0.636;0.795
0.93;0.556;0.743
0.988;0.667;0.828
0.894;0.455;0.674
0.572;0.667;0.619
0.961;0.778;0.869
0.955;0.667;0.811
0.994;0.857;0.925
0.955;0.667;0.811
0.988;0.75;0.869
0.994;0.818;0.906
0.994;0.889;0.942
0.994;0.818;0.906
0.955;0.636;0.795
1.0;1.0;1.0
0.899;0.556;0.728
0.955;0.667;0.811
0.938;0.778;0.858
0.554;0.538;0.546
0.998;0.889;0.944
0.993;0.778;0.885
0.953;0.556;0.754
0.993;0.778;0.885
0.959;0.667;0.813
0.894;0.455;0.674
0.904;0.625;0.764
0.894;0.455;0.674
0.93;0.556;0.743
0.899;0.556;0.728
1.0;1.0;1.0
0.941;0.833;0.887
0.958;0.714;0.836
0.506;0.333;0.419
0.897;0.444;0.67
0.902;0.5;0.701
0.939;0.667;0.803
0.902;0.5;0.701
0.934;0.571;0.752
0.95;0.545;0.748
0.96;0.75;0.855
0.95;0.545;0.748
0.988;0.667;0.828
0.955;0.667;0.811
0.941;0.833;0.887
1.0;1.0;1.0
0.904;0.625;0.764
0.561;0.417;0.489
0.953;0.556;0.754
0.959;0.625;0.792
0.998;0.833;0.915
0.959;0.625;0.792
0.992;0.714;0.853
0.933;0.636;0.784
0.944;0.875;0.909
0.933;0.636;0.784
0.894;0.455;0.674
0.938;0.778;0.858
0.958;0.714;0.836
0.904;0.625;0.764
1.0;1.0;1.0
0.496;0.385;0.441
0.936;0.667;0.802
0.942;0.75;0.846
0.902;0.5;0.701
0.942;0.75;0.846
0.908;0.625;0.766
0.587;0.818;0.702
0.549;0.462;0.506
0.56;0.692;0.626
0.572;0.667;0.619
0.554;0.538;0.546
0.506;0.333;0.419
0.561;0.417;0.489
0.496;0.385;0.441
1.0;1.0;1.0
0.584;0.778;0.681
0.579;0.667;0.623
0.593;0.625;0.609
0.579;0.667;0.623
0.599;0.75;0.674
1.0;1.0;1.0
0.993;0.778;0.885
1.0;1.0;1.0
0.961;0.778;0.869
0.998;0.889;0.944
0.897;0.444;0.67
0.953;0.556;0.754
0.936;0.667;0.802
0.584;0.778;0.681
1.0;1.0;1.0
0.994;0.889;0.942
0.955;0.667;0.811
0.994;0.889;0.942
0.961;0.778;0.869
0.994;0.889;0.942
0.998;0.875;0.936
0.994;0.889;0.942
0.955;0.667;0.811
0.993;0.778;0.885
0.902;0.5;0.701
0.959;0.625;0.792
0.942;0.75;0.846
0.579;0.667;0.623
0.994;0.889;0.942
1.0;1.0;1.0
0.96;0.75;0.855
1.0;1.0;1.0
0.966;0.875;0.92
0.955;0.667;0.811
0.959;0.625;0.792
0.955;0.667;0.811
0.994;0.857;0.925
0.953;0.556;0.754
0.939;0.667;0.803
0.998;0.833;0.915
0.902;0.5;0.701
0.593;0.625;0.609
0.955;0.667;0.811
0.96;0.75;0.855
1.0;1.0;1.0
0.96;0.75;0.855
0.994;0.857;0.925
0.994;0.889;0.942
0.998;0.875;0.936
0.994;0.889;0.942
0.955;0.667;0.811
0.993;0.778;0.885
0.902;0.5;0.701
0.959;0.625;0.792
0.942;0.75;0.846
0.579;0.667;0.623
0.994;0.889;0.942
1.0;1.0;1.0
0.96;0.75;0.855
1.0;1.0;1.0
0.966;0.875;0.92
0.961;0.778;0.869
0.964;0.75;0.857
0.961;0.778;0.869
0.988;0.75;0.869
0.959;0.667;0.813
0.934;0.571;0.752
0.992;0.714;0.853
0.908;0.625;0.766
0.599;0.75;0.674
0.961;0.778;0.869
0.966;0.875;0.92
0.994;0.857;0.925
0.966;0.875;0.92
1.0;1.0;1.0
