id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMPUG00000020072;null;transcript12_ENSECAG00000007947|0.75&transcript23_ENSECAG00000007947|0.75&transcript31_ENSECAG00000007947|0.75&transcript7_ENSCCNG00000000226|0.865;null;0
transcript12_ENSECAG00000007947;transcript23_ENSECAG00000007947|1.0&transcript31_ENSECAG00000007947|1.0;transcript7_ENSMPUG00000020072|0.75&transcript7_ENSSTOG00000019743|0.256&transcript7_ENSCCNG00000000226|0.877;null;0
transcript23_ENSECAG00000007947;transcript12_ENSECAG00000007947|1.0&transcript31_ENSECAG00000007947|1.0;transcript7_ENSMPUG00000020072|0.75&transcript12_ENSMLUG00000027828|0.734&transcript7_ENSCCNG00000000226|0.877;null;0
transcript31_ENSECAG00000007947;transcript12_ENSECAG00000007947|1.0&transcript23_ENSECAG00000007947|1.0;transcript7_ENSMPUG00000020072|0.75&transcript12_ENSMLUG00000027828|0.734&transcript7_ENSCCNG00000000226|0.877;null;0
transcript12_ENSMLUG00000027828;transcript15_ENSMLUG00000027828|0.979;transcript23_ENSECAG00000007947|0.734&transcript31_ENSECAG00000007947|0.734&transcript7_ENSCCNG00000000226|0.835;null;0
transcript15_ENSMLUG00000027828;transcript12_ENSMLUG00000027828|0.979;null;null;0
transcript16_ENSMLUG00000027828;transcript25_ENSMLUG00000027828|0.974;null;null;0
transcript25_ENSMLUG00000027828;transcript16_ENSMLUG00000027828|0.974;transcript7_ENSSTOG00000019743|0.303;null;0
transcript7_ENSSTOG00000019743;null;transcript12_ENSECAG00000007947|0.256&transcript25_ENSMLUG00000027828|0.303;null;0
transcript7_ENSCCNG00000000226;null;transcript7_ENSMPUG00000020072|0.865&transcript12_ENSECAG00000007947|0.877&transcript23_ENSECAG00000007947|0.877&transcript31_ENSECAG00000007947|0.877&transcript12_ENSMLUG00000027828|0.835;null;0
transcript32_ENSECAG00000007947;null;transcript25_ENSMPUG00000020072|0.744;null;1
transcript25_ENSMPUG00000020072;transcript28_ENSMPUG00000020072|0.962;transcript32_ENSECAG00000007947|0.744;null;1
transcript28_ENSMPUG00000020072;transcript25_ENSMPUG00000020072|0.962;null;null;1
transcript33_ENSECAG00000007947;null;null;null;2
transcript7_ENSMLUG00000027828;null;null;null;3
transcript26_ENSMLUG00000027828;null;null;null;4
transcript27_ENSMLUG00000027828;null;null;null;5
