id_transcript;id_gene
ENSBTAT00000033630_98;ENSBTAG00000004799_98
ENSBTAT00000087068_98;ENSBTAG00000004799_98
ENSBTAT00000007048_98;ENSBTAG00000005356_98
ENSBTAT00000074158_98;ENSBTAG00000005356_98
ENSBTAT00000082276_98;ENSBTAG00000005356_98
ENSBTAT00000033639_98;ENSBTAG00000012194_98
ENSBTAT00000074469_98;ENSBTAG00000012194_98
ENSBTAT00000026865_98;ENSBTAG00000020172_98
ENSBTAT00000070142_98;ENSBTAG00000020172_98
ENSCAFT00000006338_98;ENSCAFG00000003945_98
ENSCAFT00000050118_98;ENSCAFG00000003945_98
ENSCAFT00000065435_98;ENSCAFG00000003945_98
ENSCAFT00000065492_98;ENSCAFG00000003945_98
ENSCAFT00000080791_98;ENSCAFG00000003945_98
ENSCAFT00000082469_98;ENSCAFG00000003945_98
ENSCAFT00000011194_98;ENSCAFG00000006966_98
ENSCAFT00000063372_98;ENSCAFG00000006966_98
ENSCAFT00000065937_98;ENSCAFG00000006966_98
ENSCAFT00000069748_98;ENSCAFG00000006966_98
ENSCAFT00000071083_98;ENSCAFG00000006966_98
ENSCAFT00000071679_98;ENSCAFG00000006966_98
ENSCAFT00000088929_98;ENSCAFG00000006966_98
ENSCAFT00000015090_98;ENSCAFG00000009494_98
ENSCAFT00000031424_98;ENSCAFG00000019764_98
ENSCAFT00000065790_98;ENSCAFG00000019764_98
ENSCAFT00000073073_98;ENSCAFG00000019764_98
ENSCAFT00000087699_98;ENSCAFG00000019764_98
ENSCAFT00020000926_98;ENSCAFG00020000607_98
ENSCAFT00020000929_98;ENSCAFG00020000607_98
ENSCAFT00020013664_98;ENSCAFG00020009529_98
ENSCAFT00020013669_98;ENSCAFG00020009529_98
ENSCAFT00020014994_98;ENSCAFG00020010453_98
ENSCAFT00020015002_98;ENSCAFG00020010453_98
ENSCAFT00020032568_98;ENSCAFG00020022101_98
ENSCAFT00020032581_98;ENSCAFG00020022101_98
ENSCAFT00020032583_98;ENSCAFG00020022101_98
ENST00000275884_98;ENSG00000146966_98
ENST00000461883_98;ENSG00000146966_98
ENST00000469373_98;ENSG00000146966_98
ENST00000475837_98;ENSG00000146966_98
ENST00000477488_98;ENSG00000146966_98
ENST00000489552_98;ENSG00000146966_98
ENST00000491728_98;ENSG00000146966_98
ENST00000492720_98;ENSG00000146966_98
ENST00000496613_98;ENSG00000146966_98
ENST00000537639_98;ENSG00000146966_98
ENST00000357640_98;ENSG00000162777_98
ENST00000369752_98;ENSG00000162777_98
ENST00000313726_98;ENSG00000166444_98
ENST00000524757_98;ENSG00000166444_98
ENST00000525169_98;ENSG00000166444_98
ENST00000526057_98;ENSG00000166444_98
ENST00000526062_98;ENSG00000166444_98
ENST00000526099_98;ENSG00000166444_98
ENST00000526126_98;ENSG00000166444_98
ENST00000526155_98;ENSG00000166444_98
ENST00000526241_98;ENSG00000166444_98
ENST00000526757_98;ENSG00000166444_98
ENST00000526828_98;ENSG00000166444_98
ENST00000527347_98;ENSG00000166444_98
ENST00000527392_98;ENSG00000166444_98
ENST00000527473_98;ENSG00000166444_98
ENST00000527510_98;ENSG00000166444_98
ENST00000527516_98;ENSG00000166444_98
ENST00000527930_98;ENSG00000166444_98
ENST00000528196_98;ENSG00000166444_98
ENST00000528523_98;ENSG00000166444_98
ENST00000528527_98;ENSG00000166444_98
ENST00000530338_98;ENSG00000166444_98
ENST00000530438_98;ENSG00000166444_98
ENST00000530580_98;ENSG00000166444_98
ENST00000530593_98;ENSG00000166444_98
ENST00000530938_98;ENSG00000166444_98
ENST00000530959_98;ENSG00000166444_98
ENST00000530991_98;ENSG00000166444_98
ENST00000531060_98;ENSG00000166444_98
ENST00000531093_98;ENSG00000166444_98
ENST00000531578_98;ENSG00000166444_98
ENST00000532734_98;ENSG00000166444_98
ENST00000533016_98;ENSG00000166444_98
ENST00000533020_98;ENSG00000166444_98
ENST00000533225_98;ENSG00000166444_98
ENST00000533471_98;ENSG00000166444_98
ENST00000533580_98;ENSG00000166444_98
ENST00000533681_98;ENSG00000166444_98
ENST00000534127_98;ENSG00000166444_98
ENST00000534248_98;ENSG00000166444_98
ENST00000534278_98;ENSG00000166444_98
ENST00000534665_98;ENSG00000166444_98
ENST00000626808_98;ENSG00000166444_98
ENST00000393274_98;ENSG00000175984_98
ENST00000393276_98;ENSG00000175984_98
ENST00000393277_98;ENSG00000175984_98
ENSGALT00000000210_98;ENSGALG00000000154_98
ENSGALT00000101036_98;ENSGALG00000000154_98
ENSGALT00000003168_98;ENSGALG00000002038_98
ENSGALT00000020969_98;ENSGALG00000012857_98
ENSGALT00000079220_98;ENSGALG00000012857_98
ENSGALT00000009535_98;ENSGALG00000047559_98
ENSGALT00000050891_98;ENSGALG00000047559_98
ENSGALT00000104435_98;ENSGALG00000047559_98
ENSMUST00000172288_98;ENSMUSG00000007379_98
ENSMUST00000173206_98;ENSMUSG00000007379_98
