id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMPUG00000020072;null;null;null;0
transcript17_ENSMPUG00000020072;transcript20_ENSMPUG00000020072|1.0;transcript17_ENSECAG00000007947|1.0&transcript12_ENSECAG00000007947|1.0;null;1
transcript24_ENSCCNG00000000226;transcript9_ENSCCNG00000000226|1.0;transcript10_ENSECAG00000007947|1.0&transcript10_ENSMPUG00000020072|1.0&transcript9_ENSSTOG00000019743|1.0&transcript17_ENSCPOG00000024843|1.0&transcript24_ENSCPOG00000024843|1.0;null;1
transcript33_ENSCPOG00000024843;transcript17_ENSCPOG00000024843|1.0&transcript24_ENSCPOG00000024843|1.0;transcript10_ENSECAG00000007947|1.0&transcript10_ENSMPUG00000020072|1.0&transcript9_ENSSTOG00000019743|1.0;null;1
transcript10_ENSECAG00000007947;null;transcript24_ENSCCNG00000000226|1.0&transcript33_ENSCPOG00000024843|1.0&transcript9_ENSSTOG00000019743|1.0&transcript24_ENSCPOG00000024843|1.0&transcript9_ENSCCNG00000000226|1.0;null;1
transcript17_ENSECAG00000007947;transcript12_ENSECAG00000007947|1.0;transcript17_ENSMPUG00000020072|1.0&transcript13_ENSMLUG00000027828|1.0&transcript22_ENSMLUG00000027828|1.0&transcript20_ENSMPUG00000020072|1.0;null;1
transcript12_ENSECAG00000007947;transcript17_ENSECAG00000007947|1.0;transcript17_ENSMPUG00000020072|1.0&transcript13_ENSMLUG00000027828|1.0&transcript22_ENSMLUG00000027828|1.0&transcript20_ENSMPUG00000020072|1.0;null;1
transcript13_ENSMLUG00000027828;transcript22_ENSMLUG00000027828|1.0;transcript17_ENSECAG00000007947|1.0&transcript12_ENSECAG00000007947|1.0&transcript17_ENSCPOG00000024843|0.998&transcript17_ENSSTOG00000019743|0.997;null;1
transcript22_ENSMLUG00000027828;transcript13_ENSMLUG00000027828|1.0;transcript17_ENSECAG00000007947|1.0&transcript12_ENSECAG00000007947|1.0&transcript17_ENSCPOG00000024843|0.998&transcript17_ENSSTOG00000019743|0.997;null;1
transcript10_ENSMPUG00000020072;null;transcript24_ENSCCNG00000000226|1.0&transcript33_ENSCPOG00000024843|1.0&transcript9_ENSSTOG00000019743|1.0&transcript24_ENSCPOG00000024843|1.0&transcript9_ENSCCNG00000000226|1.0;null;1
transcript9_ENSSTOG00000019743;transcript17_ENSSTOG00000019743|1.0;transcript24_ENSCCNG00000000226|1.0&transcript33_ENSCPOG00000024843|1.0&transcript10_ENSECAG00000007947|1.0&transcript10_ENSMPUG00000020072|1.0&transcript24_ENSCPOG00000024843|1.0&transcript9_ENSCCNG00000000226|1.0;null;1
transcript17_ENSCPOG00000024843;transcript33_ENSCPOG00000024843|1.0&transcript24_ENSCPOG00000024843|1.0;transcript24_ENSCCNG00000000226|1.0&transcript13_ENSMLUG00000027828|0.998&transcript22_ENSMLUG00000027828|0.998&transcript17_ENSSTOG00000019743|1.0&transcript9_ENSCCNG00000000226|1.0;null;1
transcript24_ENSCPOG00000024843;transcript33_ENSCPOG00000024843|1.0&transcript17_ENSCPOG00000024843|1.0;transcript24_ENSCCNG00000000226|1.0&transcript10_ENSECAG00000007947|1.0&transcript10_ENSMPUG00000020072|1.0&transcript9_ENSSTOG00000019743|1.0&transcript9_ENSCCNG00000000226|1.0;null;1
transcript17_ENSSTOG00000019743;transcript9_ENSSTOG00000019743|1.0;transcript13_ENSMLUG00000027828|0.997&transcript22_ENSMLUG00000027828|0.997&transcript17_ENSCPOG00000024843|1.0;null;1
transcript9_ENSCCNG00000000226;transcript24_ENSCCNG00000000226|1.0;transcript10_ENSECAG00000007947|1.0&transcript10_ENSMPUG00000020072|1.0&transcript9_ENSSTOG00000019743|1.0&transcript17_ENSCPOG00000024843|1.0&transcript24_ENSCPOG00000024843|1.0;null;1
transcript20_ENSMPUG00000020072;transcript17_ENSMPUG00000020072|1.0;transcript17_ENSECAG00000007947|1.0&transcript12_ENSECAG00000007947|1.0;null;1
transcript22_ENSMPUG00000020072;null;transcript32_ENSCPOG00000024843|0.997;null;2
transcript32_ENSCPOG00000024843;null;transcript22_ENSMPUG00000020072|0.997;null;2
transcript14_ENSMLUG00000027828;null;transcript23_ENSMPUG00000020072|0.997;null;3
transcript23_ENSMPUG00000020072;null;transcript14_ENSMLUG00000027828|0.997;null;3
transcript24_ENSMPUG00000020072;null;null;null;4
transcript25_ENSMPUG00000020072;null;null;null;5
transcript9_ENSMLUG00000027828;null;null;null;6
transcript7_ENSSTOG00000019743;null;null;null;7
transcript26_ENSCCNG00000000226;null;transcript26_ENSSTOG00000019743|1.0;null;8
transcript26_ENSSTOG00000019743;null;transcript26_ENSCCNG00000000226|1.0;null;8
transcript7_ENSCCNG00000000226;null;null;null;9
transcript7_ENSCPOG00000024843;transcript18_ENSCPOG00000024843|1.0;transcript18_ENSCCNG00000000226|1.0;null;10
transcript18_ENSCCNG00000000226;null;transcript7_ENSCPOG00000024843|1.0&transcript18_ENSCPOG00000024843|1.0;null;10
transcript18_ENSCPOG00000024843;transcript7_ENSCPOG00000024843|1.0;transcript18_ENSCCNG00000000226|1.0;null;10
transcript9_ENSCPOG00000024843;null;null;null;11
