id_transcript;id_transcript;orthologs
ENSCAFT00000020369_90_90;ENSCAFT00000020369_90_90;ENST00000281171_90_90
ENST00000281171_90_90;ENST00000281171_90_90;ENSCAFT00000020369_90_90:ENSMUST00000077115_90_90
ENST00000348962_90_90;ENST00000348962_90_90;ENSMUST00000167679_90_90
ENST00000442921_90_90;ENST00000442921_90_90;ENSMUST00000167002_90_90
ENST00000445537_90_90;ENST00000445537_90_90;ENSMUST00000167002_90_90
ENST00000535311_90_90;ENST00000535311_90_90;null
ENST00000535322_90_90;ENST00000535322_90_90;null
ENST00000542557_90_90;ENST00000542557_90_90;ENSMUST00000203914_90_90
ENST00000543886_90_90;ENST00000543886_90_90;null
ENST00000544244_90_90;ENST00000544244_90_90;ENSMUST00000203914_90_90
ENSMUST00000077115_90_90;ENSMUST00000077115_90_90;ENST00000281171_90_90
ENSMUST00000167002_90_90;ENSMUST00000167002_90_90;ENST00000442921_90_90:ENST00000445537_90_90
ENSMUST00000167679_90_90;ENSMUST00000167679_90_90;ENST00000348962_90_90
ENSMUST00000203914_90_90;ENSMUST00000203914_90_90;ENST00000542557_90_90:ENST00000544244_90_90
