id_transcript;id_gene
ENSCAFT00000017209_90_90;ENSCAFG00000010823_90
ENST00000357258_90_90;ENSG00000181722_90
ENST00000393785_90_90;ENSG00000181722_90
ENST00000462705_90_90;ENSG00000181722_90
ENST00000464560_90_90;ENSG00000181722_90
ENST00000470311_90_90;ENSG00000181722_90
ENST00000471418_90_90;ENSG00000181722_90
ENST00000474710_90_90;ENSG00000181722_90
ENST00000481632_90_90;ENSG00000181722_90
ENST00000482689_90_90;ENSG00000181722_90
ENSMUST00000079441_90_90;ENSMUSG00000022708_90
ENSMUST00000114690_90_90;ENSMUSG00000022708_90
ENSMUST00000114691_90_90;ENSMUSG00000022708_90
ENSMUST00000114694_90_90;ENSMUSG00000022708_90
ENSMUST00000114695_90_90;ENSMUSG00000022708_90
ENSMUST00000123047_90_90;ENSMUSG00000022708_90
ENSMUST00000126100_90_90;ENSMUSG00000022708_90
ENSMUST00000146708_90_90;ENSMUSG00000022708_90
ENSMUST00000148775_90_90;ENSMUSG00000022708_90
ENSMUST00000151244_90_90;ENSMUSG00000022708_90
ENSMUST00000156367_90_90;ENSMUSG00000022708_90
ENSMUST00000156981_90_90;ENSMUSG00000022708_90
