nucHom;degHom;tsm
1.0;1.0;1.0
0.964;0.917;0.941
1.0;1.0;1.0
0.034;0.125;0.08
0.138;0.167;0.153
0.229;0.167;0.198
1.0;1.0;1.0
0.027;0.042;0.035
0.989;0.917;0.953
0.109;0.292;0.2
0.153;0.375;0.264
1.0;1.0;1.0
0.999;0.96;0.98
0.087;0.12;0.103
0.031;0.08;0.056
0.027;0.04;0.034
0.99;0.92;0.955
0.964;0.917;0.941
1.0;1.0;1.0
0.964;0.92;0.942
0.006;0.083;0.045
0.143;0.174;0.158
0.238;0.174;0.206
0.964;0.92;0.942
0.028;0.083;0.056
0.954;0.84;0.897
0.073;0.2;0.137
0.117;0.28;0.199
0.964;0.917;0.941
0.963;0.875;0.919
0.09;0.136;0.113
0.003;0.043;0.023
0.026;0.045;0.035
0.953;0.833;0.893
1.0;1.0;1.0
0.964;0.92;0.942
1.0;1.0;1.0
0.034;0.12;0.077
0.138;0.16;0.149
0.229;0.16;0.195
1.0;1.0;1.0
0.027;0.077;0.052
0.99;0.92;0.955
0.109;0.28;0.195
0.153;0.36;0.257
1.0;1.0;1.0
0.999;0.958;0.978
0.087;0.125;0.106
0.031;0.083;0.057
0.025;0.042;0.034
0.989;0.917;0.953
0.034;0.125;0.08
0.006;0.083;0.045
0.034;0.12;0.077
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.034;0.12;0.077
0.0;0.0;0.0
0.034;0.13;0.082
0.31;0.429;0.369
0.222;0.333;0.278
0.034;0.125;0.08
0.034;0.13;0.082
0.0;0.0;0.0
0.909;0.667;0.788
0.0;0.0;0.0
0.034;0.136;0.085
0.138;0.167;0.153
0.143;0.174;0.158
0.138;0.16;0.149
0.0;0.0;0.0
1.0;1.0;1.0
0.415;0.333;0.374
0.138;0.16;0.149
0.0;0.0;0.0
0.139;0.174;0.157
0.0;0.0;0.0
0.0;0.0;0.0
0.138;0.167;0.153
0.138;0.174;0.156
0.427;0.4;0.413
0.0;0.0;0.0
0.0;0.0;0.0
0.139;0.182;0.161
0.229;0.167;0.198
0.238;0.174;0.206
0.229;0.16;0.195
0.0;0.0;0.0
0.415;0.333;0.374
1.0;1.0;1.0
0.229;0.16;0.195
0.0;0.0;0.0
0.232;0.174;0.203
0.0;0.0;0.0
0.0;0.0;0.0
0.229;0.167;0.198
0.23;0.174;0.202
0.256;0.167;0.212
0.0;0.0;0.0
0.0;0.0;0.0
0.232;0.182;0.207
1.0;1.0;1.0
0.964;0.92;0.942
1.0;1.0;1.0
0.034;0.12;0.077
0.138;0.16;0.149
0.229;0.16;0.195
1.0;1.0;1.0
0.027;0.077;0.052
0.99;0.92;0.955
0.109;0.28;0.195
0.153;0.36;0.257
1.0;1.0;1.0
0.999;0.958;0.978
0.087;0.125;0.106
0.031;0.083;0.057
0.025;0.042;0.034
0.989;0.917;0.953
0.027;0.042;0.035
0.028;0.083;0.056
0.027;0.077;0.052
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.027;0.077;0.052
1.0;1.0;1.0
0.028;0.083;0.056
0.0;0.0;0.0
0.0;0.0;0.0
0.027;0.042;0.035
0.027;0.043;0.035
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.028;0.045;0.036
0.989;0.917;0.953
0.954;0.84;0.897
0.99;0.92;0.955
0.034;0.13;0.082
0.139;0.174;0.157
0.232;0.174;0.203
0.99;0.92;0.955
0.028;0.083;0.056
1.0;1.0;1.0
0.111;0.304;0.207
0.147;0.333;0.24
0.989;0.917;0.953
0.988;0.875;0.931
0.088;0.136;0.112
0.031;0.091;0.061
0.026;0.045;0.035
1.0;1.0;1.0
0.109;0.292;0.2
0.073;0.2;0.137
0.109;0.28;0.195
0.31;0.429;0.369
0.0;0.0;0.0
0.0;0.0;0.0
0.109;0.28;0.195
0.0;0.0;0.0
0.111;0.304;0.207
1.0;1.0;1.0
0.717;0.778;0.748
0.109;0.292;0.2
0.108;0.25;0.179
0.0;0.0;0.0
0.282;0.286;0.284
0.0;0.0;0.0
0.111;0.318;0.214
0.153;0.375;0.264
0.117;0.28;0.199
0.153;0.36;0.257
0.222;0.333;0.278
0.0;0.0;0.0
0.0;0.0;0.0
0.153;0.36;0.257
0.0;0.0;0.0
0.147;0.333;0.24
0.717;0.778;0.748
1.0;1.0;1.0
0.153;0.375;0.264
0.152;0.333;0.242
0.0;0.0;0.0
0.202;0.222;0.212
0.0;0.0;0.0
0.147;0.348;0.247
1.0;1.0;1.0
0.964;0.917;0.941
1.0;1.0;1.0
0.034;0.125;0.08
0.138;0.167;0.153
0.229;0.167;0.198
1.0;1.0;1.0
0.027;0.042;0.035
0.989;0.917;0.953
0.109;0.292;0.2
0.153;0.375;0.264
1.0;1.0;1.0
0.999;0.96;0.98
0.087;0.12;0.103
0.031;0.08;0.056
0.025;0.038;0.032
0.99;0.92;0.955
0.999;0.96;0.98
0.963;0.875;0.919
0.999;0.958;0.978
0.034;0.13;0.082
0.138;0.174;0.156
0.23;0.174;0.202
