id_transcript;block_sequence
ENSCAFT00000011194_90_90;5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.31.32.33.36.37.38.39.40.41.42.43.44.45.46.47.50.51.52.53.54.55.58.59.60.63.64.66.67.68.69.70.73.74.75
ENST00000313726_90_90;5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.37.38.39.40.41.42.43.44.45.46.47.48.51.52.53.54.55.56.59.60.61.64.65.67.68.69.70.71.74.75
ENST00000524757_90_90;5.6.7.8.9.10
ENST00000525169_90_90;5.6.7
ENST00000526057_90_90;41.42.43.44.45.46
ENST00000526062_90_90;70.71.72.73.74
ENST00000526099_90_90;35.37.38.39.40.41.42.43.44.45.46.47.48.51.52.53.54.55.56.59.60.61.64.65.67.68.69.70.71.74.75
ENST00000526126_90_90;5.32.33.34
ENST00000526155_90_90;5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21
ENST00000526241_90_90;5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24
ENST00000526757_90_90;5.32.33.34.37.38.39.40.41.42.43.44.45.46.47.48.51.52.53.54.55.56.59.60.61.64.65.67.68.69.70.71.74.75
ENST00000526828_90_90;5.6.7.8
ENST00000527347_90_90;5.6.7.8.9.10.11.12.13.14.15.16.17.18.19
ENST00000527392_90_90;5.6.7.8.9
ENST00000527473_90_90;5.6.7.8.9.10.11.12.13.14
ENST00000527510_90_90;5.32.33.34.37.38.39.40.41.43.44
ENST00000527516_90_90;5.6.7.8.9.10.11.12.13.14.15
ENST00000527930_90_90;2.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27
ENST00000528196_90_90;5.32.33.34.37.38.39.40.41.42.43.44.45
ENST00000528523_90_90;5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28
ENST00000528527_90_90;41.42.43.44.45.46.47.48.51.52.53.54
ENST00000530338_90_90;54.55.56.59.62
ENST00000530438_90_90;5.32.33.34.37.38.39.40.41.42.43.44.45.46.47.48.51.52.53.54.55.56.59.60.61.64.65.67.68.69.70.71.74.75
ENST00000530580_90_90;5.32.33.34.37.38.39.40.41.42.43
ENST00000530593_90_90;41.42.43.44.45.46.47.48.51.53.54.55.56.59.60.61
ENST00000530938_90_90;5.6.7.8.9.10.11
ENST00000530959_90_90;5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23
ENST00000530991_90_90;41.42.43.44.45.46.47.48.51.52.53.54.55.56.59.60.61.64.65.67.68.69.70.71.74.75
ENST00000531060_90_90;40.41.42.43.44.45.46.47.48.49
ENST00000531093_90_90;5.32.33.34.37.38
ENST00000531578_90_90;5
ENST00000532734_90_90;2.4.5.32.33.34.37.38.39.40.41.42.43.44.45.46.47.48.51.52.53.54.55.56.57
ENST00000533016_90_90;1.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18
ENST00000533020_90_90;41.42.43.44.45.46.47.48.51.52.53.54.55.56.59.60.61.64.65.67.68
ENST00000533225_90_90;5.32.33.34.37
ENST00000533471_90_90;5.6.7.8.9.10.11
ENST00000533580_90_90;3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22
ENST00000533681_90_90;5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26
ENST00000534127_90_90;5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.37.38.39.40.41.42.43.44.45.46.47.48.51.52.53.54.55.56.59.60.61.64.65.67.68.69.70.71.74.75
ENST00000534248_90_90;5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20
ENST00000534278_90_90;0.68.69.70.71.74.75
ENST00000534665_90_90;5.6
ENST00000626808_90_90;2.4.5.32.33.34.37.38.39.40.41.42.43.44.45.46.47.48.51.52.53.54.55.56.57
ENSMUST00000077909_90_90;5.6.7.8.9.10.11.12.14.15.16.17.18.19.20.21.22.23.24.26.27.28.29.30.31.32.33.36.37.38.39.40.41.42.43.44.45.46.47.50.51.52.53.54.55.58.59.60.63.64.66.67.68.69.70.73.74.75
ENSMUST00000079282_90_90;5.6.7.8.9.10.11.12.14.15.16.17.18.19.20.21.22.23.24.26.27.28.29.30.31.32.33.36.37.38.39.40.41.42.43.44.45.46.47.50.51.52.53.54.55.58.59.60.63.64.66.67.68.69.70.73.74.75
ENSMUST00000084738_90_90;5.32.33.36.37.38.39.40.41.42.43.44.45.46.47.50.51.52.53.54.55.58.59.60.63.64.66.67.68.69.70.73.74.75
ENSMUST00000168005_90_90;5.32.33.36.37.38.39.40.41.42.43.44.45.46.47.50.51.52.53.54.55.58.59.60.63.64.66.67.68.69.70.73.74.75
ENSMUST00000207394_90_90;5.6.7.8.9.10.11.12.14.15.16
ENSMUST00000207745_90_90;5.32
ENSMUST00000208583_90_90;5.6.7.8.9.10.11.12.14.15.16.17
ENSMUST00000208734_90_90;5
