id_transcript;id_transcript;orthologs
ENSCAFT00000004367_90_90;ENSCAFT00000004367_90_90;null
ENSCAFT00000004373_90_90;ENSCAFT00000004373_90_90;null
ENST00000333896_90_90;ENST00000333896_90_90;ENSMUST00000102838_90_90
ENST00000356805_90_90;ENST00000356805_90_90;ENSMUST00000006629_90_90:ENSMUST00000011877_90_90
ENST00000389980_90_90;ENST00000389980_90_90;null
ENST00000615901_90_90;ENST00000615901_90_90;null
ENSMUST00000006629_90_90;ENSMUST00000006629_90_90;ENST00000356805_90_90
ENSMUST00000011877_90_90;ENSMUST00000011877_90_90;ENST00000356805_90_90
ENSMUST00000102838_90_90;ENSMUST00000102838_90_90;ENST00000333896_90_90
ENSMUST00000124231_90_90;ENSMUST00000124231_90_90;null
