;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000007452_90_90;ENSMUST00000075447_90_90:ENSMUST00000114547_90_90:ENST00000452722_90_90:ENST00000331581_90_90:ENST00000616271_90_90:ENSMUST00000188848_90_90:ENSCAFT00000021394_90_90:ENSMUST00000180384_90_90:ENSCAFT00000021397_90_90:ENST00000227348_90_90:ENST00000252485_90_90:ENST00000252483_90_90:ENSMUST00000152459_90_90:ENSCAFT00000018571_90_90:ENSMUST00000108450_90_90;0.985:0.773:0.758:0.758:0.7879999999999999:0.7490000000000001:0.7490000000000001:0.7490000000000001:0.7809999999999999:0.8009999999999999:0.778:0.986:0.773:0.794:0.772
1;ENSCAFT00000018571_90_90;ENSMUST00000075447_90_90:ENSMUST00000114547_90_90:ENST00000452722_90_90:ENST00000331581_90_90:ENST00000616271_90_90:ENSMUST00000188848_90_90:ENSCAFT00000021394_90_90:ENSMUST00000180384_90_90:ENSCAFT00000021397_90_90:ENST00000227348_90_90:ENSCAFT00000007452_90_90:ENST00000252485_90_90:ENST00000252483_90_90:ENSMUST00000152459_90_90:ENSMUST00000108450_90_90;0.597:0.825:0.815:0.889:0.9129999999999999:0.981:0.9:0.99:0.862:0.991:0.794:0.951:0.593:0.9009999999999999:0.95
2;ENSCAFT00000021391_90_90;ENSMUST00000085909_90_90:ENST00000537058_90_90;0.966:0.9420000000000001
3;ENSCAFT00000021394_90_90;ENSMUST00000075447_90_90:ENSMUST00000114547_90_90:ENST00000452722_90_90:ENST00000331581_90_90:ENST00000616271_90_90:ENSMUST00000188848_90_90:ENSMUST00000180384_90_90:ENSCAFT00000021397_90_90:ENST00000227348_90_90:ENSCAFT00000007452_90_90:ENST00000252485_90_90:ENST00000252483_90_90:ENSMUST00000152459_90_90:ENSCAFT00000018571_90_90:ENSMUST00000108450_90_90;0.619:0.8059999999999999:0.816:0.899:0.9259999999999999:0.835:0.848:0.872:0.845:0.7490000000000001:0.883:0.603:0.888:0.9:0.88
4;ENSCAFT00000021397_90_90;ENSMUST00000075447_90_90:ENSMUST00000114547_90_90:ENST00000452722_90_90:ENST00000331581_90_90:ENST00000616271_90_90:ENSMUST00000188848_90_90:ENSCAFT00000021394_90_90:ENSMUST00000180384_90_90:ENST00000227348_90_90:ENSCAFT00000007452_90_90:ENST00000252485_90_90:ENST00000252483_90_90:ENSMUST00000152459_90_90:ENSCAFT00000018571_90_90:ENSMUST00000108450_90_90;0.6859999999999999:0.897:0.909:0.833:0.9420000000000001:0.8190000000000001:0.872:0.81:0.8079999999999999:0.7809999999999999:0.863:0.6679999999999999:0.8220000000000001:0.862:0.8590000000000001
5;ENST00000227348_90_90;ENSMUST00000075447_90_90:ENSMUST00000114547_90_90:ENST00000452722_90_90:ENST00000331581_90_90:ENST00000616271_90_90:ENSMUST00000188848_90_90:ENSCAFT00000021394_90_90:ENSMUST00000180384_90_90:ENSCAFT00000021397_90_90:ENSCAFT00000007452_90_90:ENST00000252485_90_90:ENST00000252483_90_90:ENSMUST00000152459_90_90:ENSCAFT00000018571_90_90:ENSMUST00000108450_90_90;0.606:0.7959999999999999:0.787:0.8590000000000001:0.857:0.99:0.845:1.0:0.8079999999999999:0.8009999999999999:0.9109999999999999:0.602:0.8690000000000001:0.991:0.91
6;ENST00000533709_90_90;ENSMUST00000180872_90_90;1.0
7;ENST00000252483_90_90;ENSMUST00000075447_90_90:ENSMUST00000114547_90_90:ENST00000452722_90_90:ENST00000331581_90_90:ENST00000616271_90_90:ENSMUST00000188848_90_90:ENSCAFT00000021394_90_90:ENSMUST00000180384_90_90:ENSCAFT00000021397_90_90:ENST00000227348_90_90:ENSCAFT00000007452_90_90:ENST00000252485_90_90:ENSMUST00000152459_90_90:ENSCAFT00000018571_90_90:ENSMUST00000108450_90_90;1.0:0.6579999999999999:0.647:0.609:0.6409999999999999:0.5710000000000001:0.603:0.564:0.6679999999999999:0.602:0.986:0.569:0.619:0.593:0.5760000000000001
8;ENST00000252485_90_90;ENSMUST00000075447_90_90:ENSMUST00000114547_90_90:ENST00000452722_90_90:ENST00000331581_90_90:ENST00000616271_90_90:ENSMUST00000188848_90_90:ENSCAFT00000021394_90_90:ENSMUST00000180384_90_90:ENSCAFT00000021397_90_90:ENST00000227348_90_90:ENSCAFT00000007452_90_90:ENST00000252483_90_90:ENSMUST00000152459_90_90:ENSCAFT00000018571_90_90:ENSMUST00000108450_90_90;0.5760000000000001:0.8270000000000001:0.818:0.872:0.898:0.902:0.883:0.9129999999999999:0.863:0.9109999999999999:0.778:0.569:0.882:0.951:1.0
9;ENST00000585601_90_90;;
10;ENST00000591581_90_90;;
11;ENST00000592018_90_90;;
12;ENST00000331581_90_90;ENSMUST00000075447_90_90:ENSMUST00000114547_90_90:ENST00000452722_90_90:ENST00000616271_90_90:ENSMUST00000188848_90_90:ENSCAFT00000021394_90_90:ENSMUST00000180384_90_90:ENSCAFT00000021397_90_90:ENST00000227348_90_90:ENSCAFT00000007452_90_90:ENST00000252485_90_90:ENST00000252483_90_90:ENSMUST00000152459_90_90:ENSCAFT00000018571_90_90:ENSMUST00000108450_90_90;0.625:0.915:0.917:0.877:0.8540000000000001:0.899:0.866:0.833:0.8590000000000001:0.758:0.872:0.609:1.0:0.889:0.8690000000000001
