id_transcript;id_gene
ENSCAFT00000004039_90_90;ENSCAFG00000002563_90
ENST00000361346_90_90;ENSG00000198815_90
ENST00000361776_90_90;ENSG00000198815_90
ENST00000372571_90_90;ENSG00000198815_90
ENST00000372572_90_90;ENSG00000198815_90
ENST00000372573_90_90;ENSG00000198815_90
ENST00000422278_90_90;ENSG00000198815_90
ENST00000445886_90_90;ENSG00000198815_90
ENST00000454417_90_90;ENSG00000198815_90
ENST00000545068_90_90;ENSG00000198815_90
ENSMUST00000044564_90_90;ENSMUSG00000032998_90
ENSMUST00000106310_90_90;ENSMUSG00000032998_90
ENSMUST00000137560_90_90;ENSMUSG00000032998_90
ENSMUST00000138845_90_90;ENSMUSG00000032998_90
ENSMUST00000160219_90_90;ENSMUSG00000032998_90
ENSMUST00000162267_90_90;ENSMUSG00000032998_90
ENSMUST00000176012_90_90;ENSMUSG00000032998_90
