id_transcript;block_sequence
ENSCAFT00000028998_90_90;1.2.3.7.8.9.10.11.12.13.14.15.16.17.18.19.21.23.24.26
ENST00000587805_90_90;18.20.21.22
ENST00000588116_90_90;0.14.16
ENST00000589774_90_90;1.2.6.7.8.9.10.11
ENST00000590432_90_90;1.2.6.7
ENST00000590538_90_90;1.2.3.4
ENST00000591610_90_90;1.2.3.4
ENST00000592167_90_90;1.2.3.4
ENST00000593014_90_90;1.2.6.7.8.9.10
ENST00000610402_90_90;1.2.6.7.8.9.10.11.12.13.14.15.16.17.18.20.21.23.24.26
ENST00000612035_90_90;1.2.6.7.8.9.10.11.12.13.14.15.16.17.18.20.21.23
ENST00000612116_90_90;1.2.6.7.8.9.10.11.12.13.14.15.16.17.18.20.21.23
ENST00000614600_90_90;1.2.6.7.8.9.10.11.12.13.14.15.16.17.18.20.21.23
ENST00000616681_90_90;1.2.6.7.8.10.11.12.13.14.15.16.17.18.20.21.23.24.26
ENST00000616784_90_90;1.2.6.7.8.9.10.11.12.13.14.15.16.17.18.20.21
ENST00000618940_90_90;1.2.6.7.8.9.10.11.12.13.14.15.16.17.18.20.21.23.24.26
ENST00000620039_90_90;1.2.5
ENST00000621668_90_90;1.2.6.7.8.10.11.12.13.14.15.16.17.18.20.21.23
ENST00000621914_90_90;1.2.6.7.8.9.10.11.12.13.14.15.16.17.18.20.21.24.26
ENST00000628168_90_90;1.2.3.4
ENSMUST00000018875_90_90;1.2.3.7.8.9.10.11.12.13.14.15.16.17.18.19.21.23.24.26
ENSMUST00000065692_90_90;1.2.3.7.8.9.10.11.12.13.14.15.16.17.18.19.21.24.26
ENSMUST00000142680_90_90;1
ENSMUST00000176430_90_90;1.2.3.7.8.9.10.11.12.13.14.15.16.17.18.19.21.23.24.25
ENSMUST00000176523_90_90;1.2.3.7.8.10.11.12.13.14.15.16.17.18.19.21.23.24.26
ENSMUST00000176944_90_90;1.2.3.7.8.9.10.11.12
