nucHom;degHom;tsm
1.0;1.0;1.0
0.646;0.619;0.633
0.575;0.312;0.444
0.748;0.562;0.655
0.987;0.812;0.899
0.158;0.267;0.213
0.158;0.267;0.213
0.684;0.5;0.592
0.878;0.625;0.752
0.639;0.375;0.507
0.244;0.2;0.222
0.575;0.312;0.444
0.878;0.625;0.752
0.814;0.562;0.688
0.639;0.375;0.507
0.742;0.5;0.621
0.314;0.533;0.423
0.646;0.619;0.633
1.0;1.0;1.0
0.3;0.312;0.306
0.473;0.562;0.518
0.712;0.812;0.762
0.232;0.267;0.249
0.232;0.267;0.249
0.409;0.5;0.455
0.603;0.625;0.614
0.364;0.375;0.369
0.352;0.2;0.276
0.3;0.312;0.306
0.603;0.625;0.614
0.539;0.562;0.55
0.364;0.375;0.369
0.467;0.5;0.484
0.449;0.533;0.491
0.575;0.312;0.444
0.3;0.312;0.306
1.0;1.0;1.0
0.772;0.583;0.677
0.587;0.438;0.512
0.158;0.3;0.229
0.158;0.3;0.229
0.843;0.636;0.74
0.66;0.583;0.621
0.902;0.875;0.889
0.435;0.571;0.503
1.0;1.0;1.0
0.66;0.583;0.621
0.711;0.636;0.673
0.902;0.875;0.889
0.778;0.7;0.739
0.129;0.231;0.18
0.748;0.562;0.655
0.473;0.562;0.518
0.772;0.583;0.677
1.0;1.0;1.0
0.761;0.75;0.756
0.219;0.286;0.253
0.219;0.286;0.253
0.916;0.917;0.917
0.652;0.5;0.576
0.856;0.667;0.762
0.336;0.333;0.335
0.773;0.636;0.705
0.652;0.533;0.593
0.588;0.467;0.527
0.857;0.727;0.792
0.633;0.5;0.567
0.343;0.538;0.441
0.987;0.812;0.899
0.712;0.812;0.762
0.587;0.438;0.512
0.761;0.75;0.756
1.0;1.0;1.0
0.167;0.222;0.195
0.167;0.222;0.195
0.697;0.688;0.692
0.891;0.75;0.821
0.652;0.5;0.576
0.256;0.25;0.253
0.588;0.467;0.527
0.891;0.8;0.846
0.827;0.733;0.78
0.652;0.533;0.593
0.755;0.667;0.711
0.325;0.5;0.412
0.158;0.267;0.213
0.232;0.267;0.249
0.158;0.3;0.229
0.219;0.286;0.253
0.167;0.222;0.195
1.0;1.0;1.0
1.0;1.0;1.0
0.136;0.214;0.175
0.187;0.286;0.236
0.255;0.4;0.328
0.318;0.429;0.373
0.16;0.333;0.246
0.189;0.308;0.248
0.117;0.231;0.174
0.259;0.444;0.352
0.127;0.25;0.189
0.52;0.556;0.538
0.158;0.267;0.213
0.232;0.267;0.249
0.158;0.3;0.229
0.219;0.286;0.253
0.167;0.222;0.195
1.0;1.0;1.0
1.0;1.0;1.0
0.136;0.214;0.175
0.187;0.286;0.236
0.255;0.4;0.328
0.318;0.429;0.373
0.16;0.333;0.246
0.189;0.308;0.248
0.117;0.231;0.174
0.259;0.444;0.352
0.127;0.25;0.189
0.52;0.556;0.538
0.684;0.5;0.592
0.409;0.5;0.455
0.843;0.636;0.74
0.916;0.917;0.917
0.697;0.688;0.692
0.136;0.214;0.175
0.136;0.214;0.175
1.0;1.0;1.0
0.587;0.438;0.512
0.772;0.583;0.677
0.367;0.364;0.365
0.844;0.7;0.772
0.588;0.467;0.527
0.628;0.5;0.564
0.773;0.636;0.705
0.68;0.538;0.609
0.264;0.462;0.363
0.878;0.625;0.752
0.603;0.625;0.614
0.66;0.583;0.621
0.652;0.5;0.576
0.891;0.75;0.821
0.187;0.286;0.236
0.187;0.286;0.236
0.587;0.438;0.512
1.0;1.0;1.0
0.732;0.667;0.7
0.287;0.333;0.31
0.66;0.583;0.621
1.0;1.0;1.0
0.928;0.917;0.923
0.732;0.667;0.7
0.848;0.833;0.841
0.216;0.312;0.264
0.639;0.375;0.507
0.364;0.375;0.369
0.902;0.875;0.889
0.856;0.667;0.762
0.652;0.5;0.576
0.255;0.4;0.328
0.255;0.4;0.328
0.772;0.583;0.677
0.732;0.667;0.7
1.0;1.0;1.0
0.392;0.5;0.446
0.902;0.875;0.889
0.732;0.667;0.7
0.66;0.583;0.621
1.0;1.0;1.0
0.717;0.636;0.676
0.209;0.308;0.259
0.244;0.2;0.222
0.352;0.2;0.276
0.435;0.571;0.503
0.336;0.333;0.335
0.256;0.25;0.253
0.318;0.429;0.373
0.318;0.429;0.373
0.367;0.364;0.365
0.287;0.333;0.31
0.392;0.5;0.446
1.0;1.0;1.0
0.435;0.571;0.503
0.287;0.333;0.31
0.309;0.364;0.337
0.392;0.5;0.446
0.338;0.4;0.369
0.219;0.3;0.26
0.575;0.312;0.444
0.3;0.312;0.306
1.0;1.0;1.0
0.773;0.636;0.705
0.588;0.467;0.527
0.16;0.333;0.246
0.16;0.333;0.246
0.844;0.7;0.772
0.66;0.583;0.621
0.902;0.875;0.889
0.435;0.571;0.503
1.0;1.0;1.0
0.66;0.583;0.621
0.711;0.636;0.673
0.902;0.875;0.889
0.778;0.7;0.739
0.129;0.214;0.171
0.878;0.625;0.752
0.603;0.625;0.614
0.66;0.583;0.621
0.652;0.533;0.593
0.891;0.8;0.846
0.189;0.308;0.248
0.189;0.308;0.248
0.588;0.467;0.527
1.0;1.0;1.0
0.732;0.667;0.7
0.287;0.333;0.31
0.66;0.583;0.621
1.0;1.0;1.0
0.928;0.917;0.923
0.732;0.667;0.7
0.848;0.833;0.841
0.215;0.294;0.255
0.814;0.562;0.688
