id_transcript;id_transcript;orthologs
ENSCAFT00000014796_90_90;ENSCAFT00000014796_90_90;null
ENST00000330622_90_90;ENST00000330622_90_90;ENSMUST00000202447_90_90
ENST00000427718_90_90;ENST00000427718_90_90;null
ENST00000548840_90_90;ENST00000548840_90_90;null
ENST00000550180_90_90;ENST00000550180_90_90;ENSMUST00000201611_90_90
ENST00000622495_90_90;ENST00000622495_90_90;ENSMUST00000035579_90_90
ENSMUST00000035579_90_90;ENSMUST00000035579_90_90;ENST00000622495_90_90
ENSMUST00000201611_90_90;ENSMUST00000201611_90_90;ENST00000550180_90_90
ENSMUST00000202447_90_90;ENSMUST00000202447_90_90;ENST00000330622_90_90
