id_transcript;id_gene
ENSCAFT00000014468_90_90;ENSCAFG00000009053_90
ENST00000312055_90_90;ENSG00000175216_90
ENST00000354558_90_90;ENSG00000175216_90
ENST00000525896_90_90;ENSG00000175216_90
ENST00000526496_90_90;ENSG00000175216_90
ENST00000526876_90_90;ENSG00000175216_90
ENST00000527333_90_90;ENSG00000175216_90
ENST00000529230_90_90;ENSG00000175216_90
ENSMUST00000046769_90_90;ENSMUSG00000040549_90
ENSMUST00000099716_90_90;ENSMUSG00000040549_90
ENSMUST00000111337_90_90;ENSMUSG00000040549_90
ENSMUST00000111338_90_90;ENSMUSG00000040549_90
