id_transcript;id_gene
ENSCAFT00000017733_90_90;ENSCAFG00000011130_90
ENST00000283256_90_90;ENSG00000136531_90
ENST00000375427_90_90;ENSG00000136531_90
ENST00000375437_90_90;ENSG00000136531_90
ENST00000424833_90_90;ENSG00000136531_90
ENST00000486878_90_90;ENSG00000136531_90
ENST00000631182_90_90;ENSG00000136531_90
ENST00000636071_90_90;ENSG00000136531_90
ENST00000636135_90_90;ENSG00000136531_90
ENST00000636384_90_90;ENSG00000136531_90
ENST00000636662_90_90;ENSG00000136531_90
ENST00000636769_90_90;ENSG00000136531_90
ENST00000636985_90_90;ENSG00000136531_90
ENST00000637266_90_90;ENSG00000136531_90
ENST00000637367_90_90;ENSG00000136531_90
ENSMUST00000028377_90_90;ENSMUSG00000075318_90
ENSMUST00000100067_90_90;ENSMUSG00000075318_90
ENSMUST00000144254_90_90;ENSMUSG00000075318_90
ENSMUST00000200829_90_90;ENSMUSG00000075318_90
ENSMUST00000202162_90_90;ENSMUSG00000075318_90
ENSMUST00000202508_90_90;ENSMUSG00000075318_90
