;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000022237_90_90;ENST00000614484_90_90:ENST00000618262_90_90:ENSMUST00000197466_90_90:ENST00000618411_90_90:ENST00000611405_90_90:ENSMUST00000198526_90_90:ENSMUST00000199243_90_90:ENSMUST00000040873_90_90;0.9179999999999999:0.9179999999999999:0.9:0.9179999999999999:0.9179999999999999:0.9:0.9:0.9
1;ENST00000423692_90_90;ENST00000641476_90_90;0.958
2;ENST00000431645_90_90;ENSMUST00000197484_90_90;0.35700000000000004
3;ENST00000448764_90_90;ENSMUST00000196109_90_90;0.75
4;ENST00000449389_90_90;;
5;ENST00000611405_90_90;ENST00000614484_90_90:ENST00000618262_90_90:ENSMUST00000197466_90_90:ENST00000618411_90_90:ENSMUST00000198526_90_90:ENSMUST00000199243_90_90:ENSMUST00000040873_90_90:ENSCAFT00000022237_90_90;0.987:0.987:0.8109999999999999:0.975:0.755:0.83:0.8490000000000001:0.9179999999999999
6;ENST00000614370_90_90;;
7;ENST00000614484_90_90;ENST00000618262_90_90:ENSMUST00000197466_90_90:ENST00000618411_90_90:ENST00000611405_90_90:ENSMUST00000198526_90_90:ENSMUST00000199243_90_90:ENSMUST00000040873_90_90:ENSCAFT00000022237_90_90;0.975:0.792:0.987:0.987:0.736:0.8109999999999999:0.83:0.9179999999999999
8;ENST00000618262_90_90;ENST00000614484_90_90:ENSMUST00000197466_90_90:ENST00000618411_90_90:ENST00000611405_90_90:ENSMUST00000198526_90_90:ENSMUST00000199243_90_90:ENSMUST00000040873_90_90:ENSCAFT00000022237_90_90;0.975:0.8270000000000001:0.987:0.987:0.769:0.8109999999999999:0.83:0.9179999999999999
9;ENST00000618411_90_90;ENST00000614484_90_90:ENST00000618262_90_90:ENSMUST00000197466_90_90:ENST00000611405_90_90:ENSMUST00000198526_90_90:ENSMUST00000199243_90_90:ENSMUST00000040873_90_90:ENSCAFT00000022237_90_90;0.987:0.987:0.8079999999999999:0.975:0.75:0.792:0.8109999999999999:0.9179999999999999
10;ENST00000641476_90_90;ENST00000423692_90_90;0.958
11;ENSMUST00000040873_90_90;ENST00000614484_90_90:ENST00000618262_90_90:ENSMUST00000197466_90_90:ENST00000618411_90_90:ENST00000611405_90_90:ENSMUST00000198526_90_90:ENSMUST00000199243_90_90:ENSCAFT00000022237_90_90;0.83:0.83:0.97:0.8109999999999999:0.8490000000000001:0.855:0.985:0.9
12;ENSMUST00000196109_90_90;ENST00000448764_90_90;0.75
13;ENSMUST00000197466_90_90;ENST00000614484_90_90:ENST00000618262_90_90:ENST00000618411_90_90:ENST00000611405_90_90:ENSMUST00000198526_90_90:ENSMUST00000199243_90_90:ENSMUST00000040873_90_90:ENSCAFT00000022237_90_90;0.792:0.8270000000000001:0.8079999999999999:0.8109999999999999:0.8809999999999999:0.985:0.97:0.9
14;ENSMUST00000197484_90_90;ENST00000431645_90_90;0.35700000000000004
15;ENSMUST00000198526_90_90;ENST00000614484_90_90:ENST00000618262_90_90:ENSMUST00000197466_90_90:ENST00000618411_90_90:ENST00000611405_90_90:ENSMUST00000199243_90_90:ENSMUST00000040873_90_90:ENSCAFT00000022237_90_90;0.736:0.769:0.8809999999999999:0.75:0.755:0.868:0.855:0.9
16;ENSMUST00000199243_90_90;ENST00000614484_90_90:ENST00000618262_90_90:ENSMUST00000197466_90_90:ENST00000618411_90_90:ENST00000611405_90_90:ENSMUST00000198526_90_90:ENSMUST00000040873_90_90:ENSCAFT00000022237_90_90;0.8109999999999999:0.8109999999999999:0.985:0.792:0.83:0.868:0.985:0.9
17;ENSMUST00000199365_90_90;;
18;ENSMUST00000199605_90_90;;
19;ENSMUST00000199756_90_90;;
20;ENSMUST00000223263_90_90;;
