id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript8_ENSMSIG00000000513;null;null;null;0
transcript49_ENSMSIG00000000513;null;transcript40_MGP-SPRETEiJ-G0021131|0.795&transcript49_MGP-SPRETEiJ-G0021131|0.795&transcript47_MGP-CAROLIEiJ-G0020234|0.807&transcript38_MGP-PahariEiJ-G0020237|0.822;null;1
transcript40_MGP-SPRETEiJ-G0021131;transcript49_MGP-SPRETEiJ-G0021131|0.984;transcript49_ENSMSIG00000000513|0.795&transcript46_ENSMUSG00000054036|0.926&transcript47_MGP-CAROLIEiJ-G0020234|0.92;null;1
transcript49_MGP-SPRETEiJ-G0021131;transcript40_MGP-SPRETEiJ-G0021131|0.984;transcript49_ENSMSIG00000000513|0.795;null;1
transcript7_ENSMUSG00000054036;transcript46_ENSMUSG00000054036|0.997;null;null;1
transcript46_ENSMUSG00000054036;transcript7_ENSMUSG00000054036|0.997;transcript40_MGP-SPRETEiJ-G0021131|0.926&transcript47_MGP-CAROLIEiJ-G0020234|0.914;null;1
transcript38_MGP-CAROLIEiJ-G0020234;null;transcript38_MGP-PahariEiJ-G0020237|0.97;null;1
transcript47_MGP-CAROLIEiJ-G0020234;null;transcript49_ENSMSIG00000000513|0.807&transcript40_MGP-SPRETEiJ-G0021131|0.92&transcript46_ENSMUSG00000054036|0.914;null;1
transcript38_MGP-PahariEiJ-G0020237;null;transcript49_ENSMSIG00000000513|0.822&transcript38_MGP-CAROLIEiJ-G0020234|0.97;null;1
transcript61_ENSMSIG00000000513;transcript60_ENSMSIG00000000513|1.0;null;null;2
transcript60_ENSMSIG00000000513;transcript61_ENSMSIG00000000513|1.0;null;null;2
transcript62_ENSMSIG00000000513;null;null;null;3
transcript65_MGP-SPRETEiJ-G0021131;null;null;null;4
transcript66_MGP-SPRETEiJ-G0021131;null;null;null;5
