id_transcript;block_sequence
ENSCAFT00000011051_90_90;0.1.2.4.5.6.8.10.18.19.20.21.22.23.24.25.26
ENSCAFT00000039005_90_90;8.10.11.13.15.17.18.19.20.21.22.23.24.25.26
ENST00000319836_90_90;0.1.2.4.5.6.8.9.10.18.19.20.21.22.23.24.25.26
ENST00000395769_90_90;0.1.2.4.5.6.8.9.10.18.19.20.21.22.23.24.25.26
ENST00000453424_90_90;0.1.2.4.5.6.8.9.10.11.12.13.14.15.17.18.19.20.21.22.23.24.25.26
ENST00000453980_90_90;0.1.2.4.5.6.8.9.10.18.19
ENSMUST00000079012_90_90;0.1.5.6.7.8.10.18.19.20.21.22.23.24.26
ENSMUST00000101032_90_90;0.1.5.6.7.8.10.18.19.20.21.22.23.24.26
ENSMUST00000123405_90_90;0.1.5.6.7.8.10.11.12.13.14.15.16.18.19.20.21.22.23.24.26
ENSMUST00000126376_90_90;0
ENSMUST00000129170_90_90;0.1
ENSMUST00000135901_90_90;3.4.5.6.7.8.10.18.19.20.21.22.23
ENSMUST00000140884_90_90;0.1.5.6.7.8.10.18
ENSMUST00000203116_90_90;21
ENSMUST00000203193_90_90;6.7.8.10.18.19.20.21.22.23.24.26
ENSMUST00000204657_90_90;0.1.5.6.7.8.10.18.19.20.21.22
