id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMSIG00000000513;null;null;null;0
transcript26_ENSMSIG00000000513;transcript47_ENSMSIG00000000513|1.0;transcript26_MGP-PahariEiJ-G0020237|0.519&transcript18_ENSRNOG00000031503|0.429&transcript18_ENSMUGG00000013592|0.5&transcript34_ENSMUGG00000013592|0.5;null;1
transcript41_ENSMSIG00000000513;transcript43_ENSMSIG00000000513|1.0;transcript41_MGP-SPRETEiJ-G0021131|0.391&transcript33_MGP-CAROLIEiJ-G0020234|0.348&transcript43_MGP-CAROLIEiJ-G0020234|0.348;null;1
transcript43_ENSMSIG00000000513;transcript41_ENSMSIG00000000513|1.0;transcript41_MGP-SPRETEiJ-G0021131|0.391&transcript33_MGP-CAROLIEiJ-G0020234|0.348&transcript43_MGP-CAROLIEiJ-G0020234|0.348;null;1
transcript46_ENSMSIG00000000513;transcript48_ENSMSIG00000000513|1.0;transcript36_ENSMUSG00000054036|0.407&transcript32_ENSRNOG00000031503|0.387;null;1
transcript47_ENSMSIG00000000513;transcript26_ENSMSIG00000000513|1.0;transcript26_MGP-PahariEiJ-G0020237|0.519&transcript18_ENSRNOG00000031503|0.429&transcript18_ENSMUGG00000013592|0.5&transcript34_ENSMUGG00000013592|0.5;null;1
transcript48_ENSMSIG00000000513;transcript46_ENSMSIG00000000513|1.0;transcript36_ENSMUSG00000054036|0.407&transcript32_ENSRNOG00000031503|0.387;null;1
transcript22_MGP-SPRETEiJ-G0021131;transcript41_MGP-SPRETEiJ-G0021131|0.935;transcript22_MGP-CAROLIEiJ-G0020234|0.884&transcript32_MGP-CAROLIEiJ-G0020234|0.884&transcript21_ENSRNOG00000031503|0.695&transcript23_ENSRNOG00000031503|0.695&transcript18_ENSMUGG00000013592|0.793;null;1
transcript41_MGP-SPRETEiJ-G0021131;transcript22_MGP-SPRETEiJ-G0021131|0.935;transcript41_ENSMSIG00000000513|0.391&transcript43_ENSMSIG00000000513|0.391&transcript36_ENSMUSG00000054036|0.934&transcript33_MGP-CAROLIEiJ-G0020234|0.879&transcript43_MGP-CAROLIEiJ-G0020234|0.879&transcript26_MGP-PahariEiJ-G0020237|0.703&transcript32_ENSRNOG00000031503|0.67;null;1
transcript36_ENSMUSG00000054036;null;transcript46_ENSMSIG00000000513|0.407&transcript48_ENSMSIG00000000513|0.407&transcript41_MGP-SPRETEiJ-G0021131|0.934&transcript22_MGP-CAROLIEiJ-G0020234|0.903&transcript32_MGP-CAROLIEiJ-G0020234|0.903&transcript32_ENSRNOG00000031503|0.714;null;1
transcript22_MGP-CAROLIEiJ-G0020234;transcript32_MGP-CAROLIEiJ-G0020234|1.0;transcript22_MGP-SPRETEiJ-G0021131|0.884&transcript36_ENSMUSG00000054036|0.903&transcript26_MGP-PahariEiJ-G0020237|0.681&transcript21_ENSRNOG00000031503|0.66&transcript23_ENSRNOG00000031503|0.66&transcript18_ENSMUGG00000013592|0.75;null;1
transcript32_MGP-CAROLIEiJ-G0020234;transcript22_MGP-CAROLIEiJ-G0020234|1.0;transcript22_MGP-SPRETEiJ-G0021131|0.884&transcript36_ENSMUSG00000054036|0.903&transcript21_ENSRNOG00000031503|0.66&transcript23_ENSRNOG00000031503|0.66&transcript34_ENSMUGG00000013592|0.75&transcript35_ENSMUGG00000013592|0.75;null;1
transcript33_MGP-CAROLIEiJ-G0020234;transcript43_MGP-CAROLIEiJ-G0020234|1.0;transcript41_ENSMSIG00000000513|0.348&transcript43_ENSMSIG00000000513|0.348&transcript41_MGP-SPRETEiJ-G0021131|0.879;null;1
transcript43_MGP-CAROLIEiJ-G0020234;transcript33_MGP-CAROLIEiJ-G0020234|1.0;transcript41_ENSMSIG00000000513|0.348&transcript43_ENSMSIG00000000513|0.348&transcript41_MGP-SPRETEiJ-G0021131|0.879;null;1
transcript26_MGP-PahariEiJ-G0020237;null;transcript26_ENSMSIG00000000513|0.519&transcript47_ENSMSIG00000000513|0.519&transcript41_MGP-SPRETEiJ-G0021131|0.703&transcript22_MGP-CAROLIEiJ-G0020234|0.681&transcript18_ENSMUGG00000013592|0.888;null;1
transcript18_ENSRNOG00000031503;null;transcript26_ENSMSIG00000000513|0.429&transcript47_ENSMSIG00000000513|0.429&transcript34_ENSMUGG00000013592|0.707&transcript35_ENSMUGG00000013592|0.707;null;1
transcript21_ENSRNOG00000031503;transcript23_ENSRNOG00000031503|1.0;transcript22_MGP-SPRETEiJ-G0021131|0.695&transcript22_MGP-CAROLIEiJ-G0020234|0.66&transcript32_MGP-CAROLIEiJ-G0020234|0.66;null;1
transcript23_ENSRNOG00000031503;transcript21_ENSRNOG00000031503|1.0;transcript22_MGP-SPRETEiJ-G0021131|0.695&transcript22_MGP-CAROLIEiJ-G0020234|0.66&transcript32_MGP-CAROLIEiJ-G0020234|0.66;null;1
transcript32_ENSRNOG00000031503;null;transcript46_ENSMSIG00000000513|0.387&transcript48_ENSMSIG00000000513|0.387&transcript41_MGP-SPRETEiJ-G0021131|0.67&transcript36_ENSMUSG00000054036|0.714;null;1
transcript18_ENSMUGG00000013592;transcript34_ENSMUGG00000013592|1.0&transcript35_ENSMUGG00000013592|1.0;transcript26_ENSMSIG00000000513|0.5&transcript47_ENSMSIG00000000513|0.5&transcript22_MGP-SPRETEiJ-G0021131|0.793&transcript22_MGP-CAROLIEiJ-G0020234|0.75&transcript26_MGP-PahariEiJ-G0020237|0.888;null;1
transcript34_ENSMUGG00000013592;transcript18_ENSMUGG00000013592|1.0&transcript35_ENSMUGG00000013592|1.0;transcript26_ENSMSIG00000000513|0.5&transcript47_ENSMSIG00000000513|0.5&transcript32_MGP-CAROLIEiJ-G0020234|0.75&transcript18_ENSRNOG00000031503|0.707;null;1
transcript35_ENSMUGG00000013592;transcript18_ENSMUGG00000013592|1.0&transcript34_ENSMUGG00000013592|1.0;transcript32_MGP-CAROLIEiJ-G0020234|0.75&transcript18_ENSRNOG00000031503|0.707;null;1
transcript33_ENSRNOG00000031503;null;transcript42_MGP-CAROLIEiJ-G0020234|0.652;null;2
transcript7_ENSMUSG00000054036;null;transcript32_ENSMUGG00000013592|0.86&transcript33_ENSMUGG00000013592|0.86&transcript49_ENSMSIG00000000513|0.372;null;2
transcript32_ENSMUGG00000013592;transcript33_ENSMUGG00000013592|1.0;transcript7_ENSMUSG00000054036|0.86&transcript42_MGP-CAROLIEiJ-G0020234|0.746;null;2
transcript33_ENSMUGG00000013592;transcript32_ENSMUGG00000013592|1.0;transcript7_ENSMUSG00000054036|0.86&transcript42_MGP-CAROLIEiJ-G0020234|0.746;null;2
transcript42_MGP-CAROLIEiJ-G0020234;null;transcript33_ENSRNOG00000031503|0.652&transcript32_ENSMUGG00000013592|0.746&transcript33_ENSMUGG00000013592|0.746;null;2
transcript49_ENSMSIG00000000513;null;transcript7_ENSMUSG00000054036|0.372;null;2
transcript8_MGP-CAROLIEiJ-G0020234;null;null;null;3
transcript9_ENSRNOG00000031503;null;null;null;4
transcript19_ENSRNOG00000031503;null;null;null;5
