id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript24_ENSAPOG00000023408;transcript7_ENSAPOG00000023408|0.977;null;null;0
transcript7_ENSAPOG00000023408;transcript24_ENSAPOG00000023408|0.977;null;null;0
transcript20_ENSAPOG00000016134;null;null;null;1
transcript23_ENSAPOG00000023408;null;null;null;2
transcript22_ENSHGLG00100006079;null;transcript22_ENSMUNG00000002391|0.992&transcript22_ENSAPOG00000023408|0.992;null;3
transcript22_ENSMUNG00000002391;null;transcript22_ENSHGLG00100006079|0.992&transcript22_ENSAPOG00000023408|1.0;null;3
transcript17_ENSAPOG00000016134;null;transcript10_ENSHGLG00100003156|1.0&transcript17_ENSHGLG00100003156|1.0&transcript17_ENSHGLG00000019563|1.0;transcript22_ENSAPOG00000023408|0.773;3
transcript10_ENSAPOG00000016134;null;null;transcript22_ENSAPOG00000023408|0.773;3
transcript22_ENSAPOG00000023408;null;transcript22_ENSHGLG00100006079|0.992&transcript22_ENSMUNG00000002391|1.0;transcript17_ENSAPOG00000016134|0.773&transcript10_ENSAPOG00000016134|0.773;3
transcript10_ENSHGLG00100003156;transcript17_ENSHGLG00100003156|1.0;transcript17_ENSAPOG00000016134|1.0&transcript17_ENSHGLG00000019563|1.0;null;3
transcript17_ENSHGLG00100003156;transcript10_ENSHGLG00100003156|1.0;transcript17_ENSAPOG00000016134|1.0&transcript17_ENSHGLG00000019563|1.0;null;3
transcript17_ENSHGLG00000019563;null;transcript17_ENSAPOG00000016134|1.0&transcript10_ENSHGLG00100003156|1.0&transcript17_ENSHGLG00100003156|1.0;null;3
transcript12_ENSAPOG00000016134;null;null;transcript12_ENSAPOG00000023408|1.0;4
transcript12_ENSAPOG00000023408;null;null;transcript12_ENSAPOG00000016134|1.0;4
transcript0_ENSMUNG00000002391;null;transcript0_ENSPNYG00000024266|0.984&transcript0_ENSHGLG00100006079|0.978&transcript8_ENSAPOG00000016134|0.969&transcript0_ENSXMAG00000026005|0.984;null;5
transcript0_ENSPNYG00000024266;null;transcript0_ENSMUNG00000002391|0.984&transcript0_ENSHGLG00100006079|0.993&transcript8_ENSAPOG00000016134|0.974&transcript0_ENSXMAG00000026005|1.0;null;5
transcript0_ENSHGLG00100006079;null;transcript0_ENSMUNG00000002391|0.978&transcript0_ENSPNYG00000024266|0.993&transcript8_ENSAPOG00000016134|0.967&transcript0_ENSXMAG00000026005|0.993;null;5
transcript8_ENSAPOG00000016134;null;transcript0_ENSMUNG00000002391|0.969&transcript0_ENSPNYG00000024266|0.974&transcript0_ENSHGLG00100006079|0.967&transcript0_ENSXMAG00000026005|0.974;null;5
transcript0_ENSXMAG00000026005;null;transcript0_ENSMUNG00000002391|0.984&transcript0_ENSPNYG00000024266|1.0&transcript0_ENSHGLG00100006079|0.993&transcript8_ENSAPOG00000016134|0.974;null;5
transcript21_ENSMUNG00000002391;null;transcript20_ENSHGLG00100006079|0.989&transcript13_ENSHGLG00000019563|0.994&transcript25_ENSHGLG00000019563|0.994&transcript20_ENSHGLG00100003156|0.994;null;6
transcript20_ENSHGLG00100006079;transcript21_ENSHGLG00100006079|1.0&transcript13_ENSHGLG00100006079|1.0;transcript21_ENSMUNG00000002391|0.989;transcript20_ENSHGLG00100003156|0.994;6
transcript21_ENSHGLG00100006079;transcript20_ENSHGLG00100006079|1.0&transcript13_ENSHGLG00100006079|1.0;null;transcript13_ENSHGLG00000019563|0.994&transcript25_ENSHGLG00000019563|0.994;6
transcript13_ENSHGLG00100006079;transcript20_ENSHGLG00100006079|1.0&transcript21_ENSHGLG00100006079|1.0;null;transcript20_ENSHGLG00100003156|0.994;6
transcript13_ENSHGLG00000019563;transcript25_ENSHGLG00000019563|1.0;transcript21_ENSMUNG00000002391|0.994&transcript20_ENSHGLG00100003156|1.0;transcript21_ENSHGLG00100006079|0.994;6
transcript25_ENSHGLG00000019563;transcript13_ENSHGLG00000019563|1.0;transcript21_ENSMUNG00000002391|0.994&transcript20_ENSHGLG00100003156|1.0;transcript21_ENSHGLG00100006079|0.994;6
transcript20_ENSHGLG00100003156;null;transcript21_ENSMUNG00000002391|0.994&transcript13_ENSHGLG00000019563|1.0&transcript25_ENSHGLG00000019563|1.0;transcript20_ENSHGLG00100006079|0.994&transcript13_ENSHGLG00100006079|0.994;6
transcript26_ENSHGLG00000019563;null;null;null;7
transcript27_ENSHGLG00000019563;null;null;null;8
