;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000020697_90_90;ENST00000242480_90_90:ENST00000411732_90_90:ENST00000439032_90_90:ENSMUST00000048289_90_90:ENSMUST00000105438_90_90:ENSMUST00000127820_90_90;0.912:0.912:0.912:0.912:0.912:0.912
1;ENSCAFT00000043849_90_90;;
2;ENST00000242480_90_90;ENSCAFT00000020697_90_90:ENST00000411732_90_90:ENST00000439032_90_90:ENSMUST00000048289_90_90:ENSMUST00000105438_90_90:ENSMUST00000127820_90_90;0.912:0.961:1.0:1.0:0.9590000000000001:0.9179999999999999
3;ENST00000411732_90_90;ENSCAFT00000020697_90_90:ENST00000242480_90_90:ENST00000439032_90_90:ENSMUST00000048289_90_90:ENSMUST00000105438_90_90:ENSMUST00000127820_90_90;0.912:0.961:0.961:0.9590000000000001:1.0:0.9570000000000001
4;ENST00000439032_90_90;ENSCAFT00000020697_90_90:ENST00000242480_90_90:ENST00000411732_90_90:ENSMUST00000048289_90_90:ENSMUST00000105438_90_90:ENSMUST00000127820_90_90;0.912:1.0:0.961:1.0:0.9590000000000001:0.9179999999999999
5;ENST00000637191_90_90;ENSMUST00000146986_90_90;0.7140000000000001
6;ENSMUST00000048289_90_90;ENSCAFT00000020697_90_90:ENST00000242480_90_90:ENST00000411732_90_90:ENST00000439032_90_90:ENSMUST00000105438_90_90:ENSMUST00000127820_90_90;0.912:1.0:0.9590000000000001:1.0:0.9620000000000001:0.924
7;ENSMUST00000105438_90_90;ENSCAFT00000020697_90_90:ENST00000242480_90_90:ENST00000411732_90_90:ENST00000439032_90_90:ENSMUST00000048289_90_90:ENSMUST00000127820_90_90;0.912:0.9590000000000001:1.0:0.9590000000000001:0.9620000000000001:0.961
8;ENSMUST00000127820_90_90;ENSCAFT00000020697_90_90:ENST00000242480_90_90:ENST00000411732_90_90:ENST00000439032_90_90:ENSMUST00000048289_90_90:ENSMUST00000105438_90_90;0.912:0.9179999999999999:0.9570000000000001:0.9179999999999999:0.924:0.961
9;ENSMUST00000130933_90_90;;
10;ENSMUST00000145754_90_90;;
11;ENSMUST00000145936_90_90;;
12;ENSMUST00000146986_90_90;ENST00000637191_90_90;0.7140000000000001
