;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000014154_90_90;ENSMUST00000028691_90_90:ENST00000426335_90_90:ENSMUST00000080008_90_90:ENST00000524782_90_90;0.8909999999999999:0.711:0.9009999999999999:0.789
1;ENST00000426335_90_90;ENSCAFT00000014154_90_90:ENSMUST00000028691_90_90:ENSMUST00000080008_90_90:ENST00000524782_90_90;0.711:0.675:0.6990000000000001:0.889
2;ENST00000524586_90_90;ENST00000532438_90_90;0.867
3;ENST00000524782_90_90;ENSCAFT00000014154_90_90:ENSMUST00000028691_90_90:ENST00000426335_90_90:ENSMUST00000080008_90_90;0.789:0.752:0.889:0.779
4;ENST00000525314_90_90;ENST00000528444_90_90;0.764
5;ENST00000525398_90_90;;
6;ENST00000526342_90_90;;
7;ENST00000527776_90_90;;
8;ENST00000527927_90_90;ENST00000627920_90_90;0.7809999999999999
9;ENST00000528041_90_90;ENST00000529455_90_90;0.7170000000000001
10;ENST00000528444_90_90;ENST00000525314_90_90;0.764
11;ENST00000528708_90_90;ENST00000529439_90_90;0.804
12;ENST00000529439_90_90;ENST00000528708_90_90;0.804
13;ENST00000529455_90_90;ENST00000528041_90_90;0.7170000000000001
14;ENST00000530596_90_90;;
15;ENST00000532438_90_90;ENST00000524586_90_90;0.867
16;ENST00000532478_90_90;;
17;ENST00000533243_90_90;ENST00000629231_90_90;1.0
18;ENST00000627920_90_90;ENST00000527927_90_90;0.7809999999999999
19;ENST00000629231_90_90;ENST00000533243_90_90;1.0
20;ENSMUST00000028691_90_90;ENSCAFT00000014154_90_90:ENST00000426335_90_90:ENSMUST00000080008_90_90:ENST00000524782_90_90;0.8909999999999999:0.675:0.956:0.752
21;ENSMUST00000080008_90_90;ENSCAFT00000014154_90_90:ENSMUST00000028691_90_90:ENST00000426335_90_90:ENST00000524782_90_90;0.9009999999999999:0.956:0.6990000000000001:0.779
