;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000018754_90_90;;
1;ENSCAFT00000042737_90_90;ENST00000373839_90_90:ENST00000373836_90_90:ENSMUST00000102568_90_90:ENSMUST00000084249_90_90;0.987:0.9590000000000001:0.961:0.934
2;ENST00000373836_90_90;ENST00000373839_90_90:ENSMUST00000102568_90_90:ENSMUST00000084249_90_90:ENSCAFT00000042737_90_90;0.971:0.932:0.9540000000000001:0.9590000000000001
3;ENST00000373839_90_90;ENST00000373836_90_90:ENSMUST00000102568_90_90:ENSMUST00000084249_90_90:ENSCAFT00000042737_90_90;0.971:0.96:0.932:0.987
4;ENST00000493669_90_90;ENST00000633167_90_90;0.499
5;ENST00000632202_90_90;ENSMUST00000136711_90_90;0.609
6;ENST00000632421_90_90;;
7;ENST00000633167_90_90;ENST00000493669_90_90;0.499
8;ENSMUST00000084170_90_90;;
9;ENSMUST00000084249_90_90;ENST00000373839_90_90:ENST00000373836_90_90:ENSMUST00000102568_90_90:ENSCAFT00000042737_90_90;0.932:0.9540000000000001:0.971:0.934
10;ENSMUST00000102568_90_90;ENST00000373839_90_90:ENST00000373836_90_90:ENSMUST00000084249_90_90:ENSCAFT00000042737_90_90;0.96:0.932:0.971:0.961
11;ENSMUST00000136711_90_90;ENST00000632202_90_90;0.609
12;ENSMUST00000152271_90_90;;
