id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMSIG00000000513;null;transcript7_ENSMUSG00000054036|0.855&transcript7_MGP-SPRETEiJ-G0021131|0.911;null;0
transcript7_ENSMUSG00000054036;null;transcript7_ENSMSIG00000000513|0.855;null;0
transcript7_MGP-SPRETEiJ-G0021131;null;transcript7_ENSMSIG00000000513|0.911;null;0
transcript71_MGP-SPRETEiJ-G0021131;null;null;null;1
transcript50_ENSMSIG00000000513;null;transcript50_MGP-PahariEiJ-G0020237|0.99&transcript50_MGP-CAROLIEiJ-G0020234|0.85;null;2
transcript50_MGP-PahariEiJ-G0020237;null;transcript50_ENSMSIG00000000513|0.99&transcript50_MGP-CAROLIEiJ-G0020234|0.86;null;2
transcript50_MGP-CAROLIEiJ-G0020234;null;transcript50_ENSMSIG00000000513|0.85&transcript50_MGP-PahariEiJ-G0020237|0.86;null;2
transcript55_ENSMSIG00000000513;transcript67_ENSMSIG00000000513|0.971;null;null;3
transcript67_ENSMSIG00000000513;transcript55_ENSMSIG00000000513|0.971;null;null;3
transcript64_ENSMSIG00000000513;null;null;null;4
transcript62_MGP-SPRETEiJ-G0021131;transcript70_MGP-SPRETEiJ-G0021131|0.991;transcript57_MGP-PahariEiJ-G0020237|0.81;null;5
transcript57_MGP-PahariEiJ-G0020237;null;transcript62_MGP-SPRETEiJ-G0021131|0.81&transcript54_ENSMUSG00000054036|0.806;null;5
transcript70_MGP-SPRETEiJ-G0021131;transcript62_MGP-SPRETEiJ-G0021131|0.991;null;null;5
transcript54_ENSMUSG00000054036;null;transcript57_MGP-PahariEiJ-G0020237|0.806;null;5
transcript60_MGP-CAROLIEiJ-G0020234;null;transcript60_ENSMSIG00000000513|0.838;null;6
transcript60_ENSMSIG00000000513;null;transcript60_MGP-CAROLIEiJ-G0020234|0.838;null;6
transcript61_MGP-SPRETEiJ-G0021131;transcript59_MGP-SPRETEiJ-G0021131|0.99;null;null;7
transcript59_MGP-SPRETEiJ-G0021131;transcript61_MGP-SPRETEiJ-G0021131|0.99;null;null;7
transcript59_MGP-CAROLIEiJ-G0020234;transcript61_MGP-CAROLIEiJ-G0020234|0.988;null;null;8
transcript61_MGP-CAROLIEiJ-G0020234;transcript59_MGP-CAROLIEiJ-G0020234|0.988;null;null;8
transcript69_MGP-SPRETEiJ-G0021131;null;null;null;9
transcript72_MGP-SPRETEiJ-G0021131;null;null;null;10
