nucHom;degHom;tsm
1.0;1.0;1.0
0.989;1.0;0.994
0.999;1.0;1.0
0.998;0.986;0.992
0.998;0.986;0.992
0.388;0.572;0.48
0.111;0.116;0.114
0.998;0.986;0.992
0.439;0.652;0.545
0.155;0.13;0.143
0.528;0.717;0.623
0.998;0.983;0.99
0.955;0.892;0.923
0.598;0.367;0.482
0.949;0.892;0.92
0.479;0.267;0.373
0.948;0.883;0.915
0.998;0.983;0.99
0.949;0.892;0.92
0.598;0.367;0.482
0.028;0.05;0.039
0.019;0.033;0.026
0.219;0.158;0.189
0.157;0.217;0.187
0.0;0.0;0.0
0.147;0.125;0.136
0.956;0.94;0.948
0.948;0.98;0.964
0.99;1.0;0.995
0.956;0.94;0.948
0.419;0.37;0.394
0.419;0.36;0.389
1.0;0.993;0.996
0.946;0.906;0.926
0.968;0.957;0.962
0.103;0.159;0.131
0.21;0.145;0.177
1.0;0.993;0.996
1.0;0.993;0.996
0.949;0.9;0.924
0.949;0.892;0.92
0.992;0.983;0.988
0.956;0.908;0.932
0.992;0.983;0.988
0.998;0.992;0.995
0.994;0.975;0.984
0.949;0.892;0.92
0.954;0.939;0.946
0.988;1.0;0.994
0.945;0.98;0.962
0.078;0.092;0.085
0.024;0.041;0.033
0.118;0.133;0.126
0.988;1.0;0.994
0.954;0.939;0.946
0.118;0.133;0.126
0.989;1.0;0.994
1.0;1.0;1.0
0.992;1.0;0.996
0.984;0.98;0.982
0.984;0.98;0.982
0.348;0.539;0.444
0.117;0.137;0.127
0.984;0.98;0.982
0.385;0.598;0.491
0.166;0.157;0.162
0.496;0.696;0.596
0.991;0.981;0.986
0.951;0.904;0.927
0.618;0.375;0.496
0.942;0.894;0.918
0.497;0.279;0.388
0.941;0.885;0.913
0.991;0.981;0.986
0.942;0.894;0.918
0.618;0.375;0.496
0.032;0.058;0.045
0.02;0.038;0.029
0.227;0.173;0.2
0.162;0.221;0.192
0.0;0.0;0.0
0.152;0.135;0.144
0.965;0.949;0.957
0.956;0.983;0.97
0.998;1.0;0.999
0.965;0.949;0.957
0.425;0.381;0.403
0.425;0.373;0.399
0.986;0.981;0.984
0.946;0.913;0.929
0.956;0.951;0.954
0.09;0.136;0.113
0.226;0.175;0.201
0.986;0.981;0.984
0.986;0.981;0.984
0.942;0.904;0.923
0.941;0.894;0.917
0.981;0.971;0.976
0.952;0.923;0.938
0.981;0.971;0.976
0.991;0.99;0.99
0.987;0.971;0.979
0.941;0.894;0.917
0.964;0.949;0.956
0.998;1.0;0.999
0.956;0.983;0.97
0.082;0.094;0.088
0.03;0.051;0.04
0.123;0.137;0.13
0.998;1.0;0.999
0.964;0.949;0.956
0.123;0.137;0.13
0.999;1.0;1.0
0.992;1.0;0.996
1.0;1.0;1.0
0.988;0.968;0.978
0.983;0.952;0.968
0.374;0.54;0.457
0.112;0.113;0.113
0.983;0.952;0.968
0.415;0.629;0.522
0.158;0.129;0.144
0.515;0.685;0.6
0.987;0.973;0.98
0.935;0.879;0.907
0.549;0.322;0.435
0.93;0.859;0.895
0.438;0.228;0.333
0.918;0.839;0.879
0.987;0.973;0.98
0.93;0.859;0.895
0.549;0.322;0.435
0.048;0.087;0.068
0.02;0.034;0.027
0.202;0.134;0.168
0.181;0.248;0.214
0.0;0.0;0.0
0.136;0.107;0.121
0.958;0.941;0.95
0.949;0.98;0.964
0.992;1.0;0.996
0.958;0.941;0.95
0.419;0.382;0.4
0.419;0.373;0.396
0.989;0.96;0.974
0.947;0.88;0.913
0.964;0.944;0.954
0.093;0.152;0.122
0.215;0.144;0.179
0.993;0.976;0.984
0.989;0.96;0.974
0.931;0.861;0.896
0.919;0.841;0.88
0.971;0.934;0.953
0.948;0.907;0.927
0.971;0.934;0.953
0.988;0.98;0.984
0.984;0.967;0.976
