id_transcript;id_transcript;block_sequence
ENSCAFT00000000625_90_90;ENSCAFT00000000625_90_90;0.1.2.3.4.5.6.7.8.9.10.12.13.14.15.16.18.19.20.21.22.24.25.26.28.29.30.31.32
ENST00000367378_90_90;ENST00000367378_90_90;1.3.5.6.8.10.11.12.14.16.17.18.26.29.30.31.32.33.35.36.37.38.39.55.56.57.58.59.62.63.64
ENST00000367380_90_90;ENST00000367380_90_90;1.3.5.6.8.10.11.12.14.16.17.18.55.56.57.58.59.62.63.64
ENST00000367384_90_90;ENST00000367384_90_90;1.3.5.6.8.10.11.12.14.16.17.18.26.29.30.31.32.33.35.36.37.38.39.55.56.57.58.59.62.63.65
ENST00000460828_90_90;ENST00000460828_90_90;1.3.5.6.8.10.11.12.14.16.17.18.26.29.30.31.32.33.35.36.37.38.39.40.42
ENST00000464889_90_90;ENST00000464889_90_90;1.3.5.6.8.10.11.12.14.16.17.18.26.29.30.31.32.33.35.36.37.38.39.55.56.57.58.59.62.63.64
ENST00000484601_90_90;ENST00000484601_90_90;1.3.5.6.8.10.11.12.14.16.17.18.26.29.30.31.32.33.35.36.37.38.39.44.46.48
ENST00000486585_90_90;ENST00000486585_90_90;6.8.10.11.12.14.16.17.18.20.22.23.24
ENST00000494411_90_90;ENST00000494411_90_90;1.3.5.6.8.10.11.12.14.16.17.18.26.29.30.31.32.33.35.36.37.38.39.54
ENST00000495487_90_90;ENST00000495487_90_90;32.33.35.36.37.38.39.55.56.57.58
ENST00000544496_90_90;ENST00000544496_90_90;1.3.5.6.8.10.11.12.14.16.17.18.26.29.30.31.32.33.35.36.37.38.39.55.58.59.62.63.64
ENSMUST00000159917_90_90;ENSMUST00000159917_90_90;26.27.28.29.30.31.32.33.34.35.37.39.40.41.42.43.44.45.46.47.48.49.50.51.55.56.57.58.59.60.63.64
ENSMUST00000159977_90_90;ENSMUST00000159977_90_90;51.52
ENSMUST00000161123_90_90;ENSMUST00000161123_90_90;30.31.32.33.34.35.37.39.40.41.42.43.44.45.46.47.48.49.50.51.52.53
ENSMUST00000161428_90_90;ENSMUST00000161428_90_90;50.51.55.56.57.58.59.60.61
ENSMUST00000162606_90_90;ENSMUST00000162606_90_90;26.27.28.29.30.31.32.33.34.35.37.39.40.41.42.43.44.45.46.47.48.49.50.51.55.56.57.58.59.60.63.65
ENSMUST00000162682_90_90;ENSMUST00000162682_90_90;51.55.56
ENSMUST00000163085_90_90;ENSMUST00000163085_90_90;31.32.33.34.35.37.39.40.41.42.43.44.45.46.47.48.49.50.51.55.56.57.58.59.60.63.64
