;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000004039_90_90;ENST00000361346_90_90:ENST00000372573_90_90:ENST00000545068_90_90:ENSMUST00000044564_90_90:ENST00000372572_90_90;0.998:0.998:0.998:1.0:0.998
1;ENST00000361346_90_90;ENST00000372573_90_90:ENST00000545068_90_90:ENSMUST00000044564_90_90:ENSCAFT00000004039_90_90:ENST00000372572_90_90;1.0:1.0:0.998:0.998:1.0
2;ENST00000361776_90_90;ENSMUST00000106310_90_90;0.998
3;ENST00000372571_90_90;;
4;ENST00000372572_90_90;ENST00000361346_90_90:ENST00000372573_90_90:ENST00000545068_90_90:ENSMUST00000044564_90_90:ENSCAFT00000004039_90_90;1.0:1.0:1.0:0.998:0.998
5;ENST00000372573_90_90;ENST00000361346_90_90:ENST00000545068_90_90:ENSMUST00000044564_90_90:ENSCAFT00000004039_90_90:ENST00000372572_90_90;1.0:1.0:0.998:0.998:1.0
6;ENST00000422278_90_90;;
7;ENST00000445886_90_90;;
8;ENST00000454417_90_90;ENSMUST00000162267_90_90:ENSMUST00000138845_90_90;0.6509999999999999:0.6509999999999999
9;ENST00000545068_90_90;ENST00000361346_90_90:ENST00000372573_90_90:ENSMUST00000044564_90_90:ENSCAFT00000004039_90_90:ENST00000372572_90_90;1.0:1.0:0.998:0.998:1.0
10;ENSMUST00000044564_90_90;ENST00000361346_90_90:ENST00000372573_90_90:ENST00000545068_90_90:ENSCAFT00000004039_90_90:ENST00000372572_90_90;0.998:0.998:0.998:1.0:0.998
11;ENSMUST00000106310_90_90;ENST00000361776_90_90;0.998
12;ENSMUST00000137560_90_90;ENSMUST00000176012_90_90;0.873
13;ENSMUST00000138845_90_90;ENSMUST00000162267_90_90:ENST00000454417_90_90;1.0:0.6509999999999999
14;ENSMUST00000160219_90_90;;
15;ENSMUST00000162267_90_90;ENST00000454417_90_90:ENSMUST00000138845_90_90;0.6509999999999999:1.0
16;ENSMUST00000176012_90_90;ENSMUST00000137560_90_90;0.873
