id_transcript;id_gene
ENSCAFT00000044457_90_90;ENSCAFG00000029431_90
ENST00000295894_90_90;ENSG00000163630_90
ENST00000450542_90_90;ENSG00000163630_90
ENST00000460711_90_90;ENSG00000163630_90
ENST00000465156_90_90;ENSG00000163630_90
ENST00000468110_90_90;ENSG00000163630_90
ENST00000472899_90_90;ENSG00000163630_90
ENST00000478300_90_90;ENSG00000163630_90
ENST00000479198_90_90;ENSG00000163630_90
ENST00000498449_90_90;ENSG00000163630_90
ENSMUST00000070323_90_90;ENSMUSG00000056296_90
ENSMUST00000112656_90_90;ENSMUSG00000056296_90
ENSMUST00000153954_90_90;ENSMUSG00000056296_90
ENSMUST00000223583_90_90;ENSMUSG00000056296_90
