;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000047903_90_90;ENSMUST00000073705_90_90:ENST00000581229_90_90:ENST00000452648_90_90:ENSMUST00000155571_90_90:ENST00000581407_90_90:ENST00000577513_90_90;0.603:0.518:0.45399999999999996:0.603:0.45399999999999996:0.518
1;ENST00000341217_90_90;ENSMUST00000100782_90_90;1.0
2;ENST00000452648_90_90;ENSMUST00000073705_90_90:ENST00000581229_90_90:ENSCAFT00000047903_90_90:ENSMUST00000155571_90_90:ENST00000581407_90_90:ENST00000577513_90_90;1.0:0.5529999999999999:0.45399999999999996:1.0:1.0:0.5529999999999999
3;ENST00000577376_90_90;;
4;ENST00000577513_90_90;ENSMUST00000073705_90_90:ENST00000581229_90_90:ENST00000452648_90_90:ENSCAFT00000047903_90_90:ENSMUST00000155571_90_90:ENST00000581407_90_90;0.5529999999999999:1.0:0.5529999999999999:0.518:0.5529999999999999:0.5529999999999999
5;ENST00000577682_90_90;ENST00000583953_90_90:ENST00000582266_90_90:ENST00000582059_90_90:ENST00000581381_90_90:ENST00000583522_90_90;1.0:1.0:1.0:1.0:1.0
6;ENST00000579381_90_90;;
7;ENST00000581229_90_90;ENSMUST00000073705_90_90:ENST00000452648_90_90:ENSCAFT00000047903_90_90:ENSMUST00000155571_90_90:ENST00000581407_90_90:ENST00000577513_90_90;0.5529999999999999:0.5529999999999999:0.518:0.5529999999999999:0.5529999999999999:1.0
8;ENST00000581381_90_90;ENST00000583953_90_90:ENST00000582266_90_90:ENST00000582059_90_90:ENST00000577682_90_90:ENST00000583522_90_90;1.0:1.0:1.0:1.0:1.0
9;ENST00000581407_90_90;ENSMUST00000073705_90_90:ENST00000581229_90_90:ENST00000452648_90_90:ENSCAFT00000047903_90_90:ENSMUST00000155571_90_90:ENST00000577513_90_90;1.0:0.5529999999999999:1.0:0.45399999999999996:1.0:0.5529999999999999
10;ENST00000582059_90_90;ENST00000583953_90_90:ENST00000582266_90_90:ENST00000577682_90_90:ENST00000581381_90_90:ENST00000583522_90_90;1.0:1.0:1.0:1.0:1.0
11;ENST00000582266_90_90;ENST00000583953_90_90:ENST00000582059_90_90:ENST00000577682_90_90:ENST00000581381_90_90:ENST00000583522_90_90;1.0:1.0:1.0:1.0:1.0
12;ENST00000583307_90_90;;
13;ENST00000583522_90_90;ENST00000583953_90_90:ENST00000582266_90_90:ENST00000582059_90_90:ENST00000577682_90_90:ENST00000581381_90_90;1.0:1.0:1.0:1.0:1.0
14;ENST00000583953_90_90;ENST00000582266_90_90:ENST00000582059_90_90:ENST00000577682_90_90:ENST00000581381_90_90:ENST00000583522_90_90;1.0:1.0:1.0:1.0:1.0
15;ENST00000584059_90_90;;
16;ENSMUST00000073705_90_90;ENST00000581229_90_90:ENST00000452648_90_90:ENSCAFT00000047903_90_90:ENSMUST00000155571_90_90:ENST00000581407_90_90:ENST00000577513_90_90;0.5529999999999999:1.0:0.603:1.0:1.0:0.5529999999999999
17;ENSMUST00000100782_90_90;ENST00000341217_90_90;1.0
18;ENSMUST00000155571_90_90;ENSMUST00000073705_90_90:ENST00000581229_90_90:ENST00000452648_90_90:ENSCAFT00000047903_90_90:ENST00000581407_90_90:ENST00000577513_90_90;1.0:0.5529999999999999:1.0:0.603:1.0:0.5529999999999999
