"Additional file 4 --- List of the 879 orthologous CDS groups with their transcript identifiers. The spreadsheet consists of a sheet with, for each orthologous CDS group, its transcript identifiers in the three species.",,,,,,,,,,
271,ENST00000522677,ENSMUST00000088658,ENSCAFT00000043735,,,,,,,
272,ENST00000524176,ENSMUST00000115468,CGACAFTENST00000524176,,,,,,,
269,ENST00000423158,ENSMUST00000112244,ENSMUST00000204542,ENSCAFT00000024266,,,,,,
270,ENST00000331010,ENSMUST00000050484,CGACAFTENST00000331010,,,,,,,
572,CGATENSMUST00000113262,ENSMUST00000113262,ENSCAFT00000002501,,,,,,,
569,ENST00000373063,ENSMUST00000113265,CGACAFTENST00000373063,,,,,,,
571,ENST00000373060,ENST00000307972,ENSMUST00000097311,CGACAFTENST00000307972,,,,,,
570,ENST00000373057,CGAMUSTENST00000373057,CGACAFTENST00000373057,,,,,,,
502,ENST00000586534,ENSMUST00000109761,CGACAFTENST00000586534,,,,,,,
503,ENST00000592268,CGAMUSTENST00000592268,CGACAFTENST00000592268,,,,,,,
501,ENST00000316856,ENSMUST00000003911,ENSCAFT00000027066,,,,,,,
201,ENST00000381793,ENST00000295971,ENSMUST00000167950,ENSMUST00000201544,ENSMUST00000113724,ENSMUST00000113726,ENSMUST00000200775,ENSMUST00000094757,ENSCAFT00000025193,
202,ENST00000381795,ENSMUST00000094756,CGACAFTENST00000381795,,,,,,,
309,CGATENSMUST00000113590,ENSMUST00000113590,CGACAFTENSMUST00000113590,,,,,,,
308,ENST00000396686,ENST00000396689,ENST00000396688,ENSMUST00000113587,ENSMUST00000113589,ENSMUST00000113588,ENSMUST00000122266,CGACAFTENST00000396688,,
307,ENST00000312358,ENSMUST00000087122,ENSCAFT00000024611,,,,,,,
228,ENST00000454580,ENSMUST00000108236,CGACAFTENST00000454580,,,,,,,
227,ENST00000301244,ENSMUST00000098604,ENSCAFT00000009605,,,,,,,
69,CGATENSMUST00000121673,ENSMUST00000163987,ENSMUST00000121673,CGACAFTENSMUST00000121673,,,,,,
67,ENST00000285737,ENSMUST00000034141,ENSCAFT00000015963,,,,,,,
68,ENST00000535754,CGAMUSTENST00000535754,CGACAFTENST00000535754,,,,,,,
760,ENST00000374179,ENSMUST00000111943,ENSCAFT00000010587,,,,,,,
761,ENST00000395611,ENST00000374176,ENSMUST00000022504,CGACAFTENST00000374176,,,,,,
759,ENST00000374182,ENSMUST00000111945,CGACAFTENST00000374182,,,,,,,
758,ENST00000374189,ENSMUST00000111944,CGACAFTENST00000374189,,,,,,,
762,ENST00000360332,CGAMUSTENST00000360332,CGACAFTENST00000360332,,,,,,,
346,ENST00000406974,ENSMUST00000113612,CGACAFTENST00000406974,,,,,,,
347,CGATENSMUST00000123202,ENSMUST00000123202,CGACAFTENSMUST00000123202,,,,,,,
345,ENST00000372546,ENSMUST00000028209,ENSCAFT00000031829,,,,,,,
568,ENST00000538274,ENSMUST00000108951,ENSCAFT00000036937,,,,,,,
566,ENST00000566428,ENST00000258180,ENSMUST00000108950,ENSMUST00000034281,ENSCAFT00000031718,,,,,
567,ENST00000567328,ENSMUST00000108948,CGACAFTENST00000567328,,,,,,,
356,ENST00000374680,CGAMUSTENST00000374680,CGACAFTENST00000374680,,,,,,,
358,CGATENSMUST00000116612,ENSMUST00000116612,CGACAFTENSMUST00000116612,,,,,,,
355,ENST00000374685,ENSMUST00000044858,ENSCAFT00000001418,,,,,,,
357,CGATENSMUST00000173354,ENSMUST00000173354,CGACAFTENSMUST00000173354,,,,,,,
609,CGATENSCAFT00000031036,CGAMUSTENSCAFT00000031036,ENSCAFT00000031036,,,,,,,
606,ENST00000352527,ENST00000378092,ENSMUST00000159840,ENSMUST00000030768,CGACAFTENST00000378092,,,,,
608,ENST00000458166,CGAMUSTENST00000458166,CGACAFTENST00000458166,,,,,,,
607,ENST00000378083,CGAMUSTENST00000378083,CGACAFTENST00000378083,,,,,,,
605,ENST00000378097,ENST00000164247,ENST00000341524,ENSMUST00000160884,ENSMUST00000105648,ENSCAFT00000043222,,,,
299,ENST00000519728,ENSMUST00000041377,ENSCAFT00000011282,,,,,,,
300,ENST00000520220,ENSMUST00000103010,CGACAFTENST00000520220,,,,,,,
336,ENST00000402711,ENSMUST00000112363,CGACAFTENST00000402711,,,,,,,
335,ENST00000318522,CGAMUSTENST00000318522,ENSCAFT00000010521,,,,,,,
337,CGATENSMUST00000096766,ENSMUST00000096766,CGACAFTENSMUST00000096766,,,,,,,
338,CGATENSMUST00000049503,ENSMUST00000049503,CGACAFTENSMUST00000049503,,,,,,,
210,CGATENSMUST00000207301,ENSMUST00000207301,CGACAFTENSMUST00000207301,,,,,,,
208,ENST00000315769,CGAMUSTENST00000315769,CGACAFTENST00000315769,,,,,,,
209,ENST00000297737,ENSMUST00000042352,ENSCAFT00000009247,,,,,,,
657,CGATENSMUST00000102956,ENSMUST00000038522,ENSMUST00000102956,CGACAFTENSMUST00000102956,,,,,,
658,CGATENSMUST00000139075,ENSMUST00000139075,CGACAFTENSMUST00000139075,,,,,,,
