id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript8_ENSHGLG00100003156;transcript10_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0;transcript8_ENSHGLG00000019563|1.0&transcript18_ENSPCIG00000036398|0.851;transcript10_ENSHGLG00100006079|0.956;0
transcript10_ENSHGLG00100003156;transcript8_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0;transcript8_ENSHGLG00000019563|1.0&transcript7_ENSPCIG00000036398|0.851&transcript8_ENSPCIG00000036398|0.851;transcript7_ENSHGLG00100006079|0.956;0
transcript20_ENSHGLG00100003156;transcript8_ENSHGLG00100003156|1.0&transcript10_ENSHGLG00100003156|1.0;transcript8_ENSHGLG00000019563|1.0&transcript10_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00000019563|1.0&transcript7_ENSPCIG00000036398|0.851&transcript8_ENSPCIG00000036398|0.851;transcript7_ENSHGLG00100006079|0.956;0
transcript8_ENSHGLG00000019563;transcript10_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00000019563|1.0;transcript8_ENSHGLG00100003156|1.0&transcript10_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0&transcript23_ENSMUNG00000002377|0.323;transcript10_ENSHGLG00100006079|0.956;0
transcript10_ENSHGLG00000019563;transcript8_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00000019563|1.0;transcript20_ENSHGLG00100003156|1.0&transcript3_ENSMUNG00000007775|0.298&transcript3_ENSMUNG00000002391|0.298&transcript10_ENSMUNG00000002391|0.298;null;0
transcript13_ENSHGLG00000019563;transcript8_ENSHGLG00000019563|1.0&transcript10_ENSHGLG00000019563|1.0;transcript20_ENSHGLG00100003156|1.0&transcript3_ENSMUNG00000007775|0.298&transcript3_ENSMUNG00000002391|0.298&transcript10_ENSMUNG00000002391|0.298;null;0
transcript7_ENSHGLG00100006079;transcript10_ENSHGLG00100006079|1.0;transcript7_ENSPCIG00000036398|0.853&transcript8_ENSPCIG00000036398|0.853;transcript10_ENSHGLG00100003156|0.956&transcript20_ENSHGLG00100003156|0.956;0
transcript10_ENSHGLG00100006079;transcript7_ENSHGLG00100006079|1.0;transcript7_ENSPCIG00000036398|0.853&transcript8_ENSPCIG00000036398|0.853;transcript8_ENSHGLG00100003156|0.956&transcript8_ENSHGLG00000019563|0.956;0
transcript3_ENSPCIG00000036398;null;transcript3_ENSMUNG00000007775|0.955&transcript3_ENSMUNG00000002391|0.956&transcript10_ENSMUNG00000002391|0.956;null;0
transcript7_ENSPCIG00000036398;transcript8_ENSPCIG00000036398|1.0&transcript18_ENSPCIG00000036398|1.0;transcript10_ENSHGLG00100003156|0.851&transcript20_ENSHGLG00100003156|0.851&transcript7_ENSHGLG00100006079|0.853&transcript10_ENSHGLG00100006079|0.853;null;0
transcript8_ENSPCIG00000036398;transcript7_ENSPCIG00000036398|1.0&transcript18_ENSPCIG00000036398|1.0;transcript10_ENSHGLG00100003156|0.851&transcript20_ENSHGLG00100003156|0.851&transcript7_ENSHGLG00100006079|0.853&transcript10_ENSHGLG00100006079|0.853;null;0
transcript15_ENSPCIG00000036398;null;transcript23_ENSMUNG00000002377|0.944;null;0
transcript18_ENSPCIG00000036398;transcript7_ENSPCIG00000036398|1.0&transcript8_ENSPCIG00000036398|1.0;transcript8_ENSHGLG00100003156|0.851;null;0
transcript3_ENSMUNG00000007775;null;transcript10_ENSHGLG00000019563|0.298&transcript13_ENSHGLG00000019563|0.298&transcript3_ENSPCIG00000036398|0.955;transcript3_ENSMUNG00000002391|0.999&transcript10_ENSMUNG00000002391|0.999;0
transcript8_ENSMUNG00000002377;transcript15_ENSMUNG00000002377|0.997;null;transcript3_ENSMUNG00000002391|0.994&transcript10_ENSMUNG00000002391|0.994;0
transcript15_ENSMUNG00000002377;transcript8_ENSMUNG00000002377|0.997;null;null;0
transcript23_ENSMUNG00000002377;null;transcript8_ENSHGLG00000019563|0.323&transcript15_ENSPCIG00000036398|0.944;null;0
transcript3_ENSMUNG00000002391;transcript10_ENSMUNG00000002391|1.0;transcript10_ENSHGLG00000019563|0.298&transcript13_ENSHGLG00000019563|0.298&transcript3_ENSPCIG00000036398|0.956;transcript3_ENSMUNG00000007775|0.999&transcript8_ENSMUNG00000002377|0.994;0
transcript10_ENSMUNG00000002391;transcript3_ENSMUNG00000002391|1.0;transcript10_ENSHGLG00000019563|0.298&transcript13_ENSHGLG00000019563|0.298&transcript3_ENSPCIG00000036398|0.956;transcript3_ENSMUNG00000007775|0.999&transcript8_ENSMUNG00000002377|0.994;0
transcript11_ENSHGLG00000019563;transcript27_ENSHGLG00000019563|1.0;null;null;1
transcript27_ENSHGLG00000019563;transcript11_ENSHGLG00000019563|1.0;null;null;1
transcript26_ENSHGLG00000019563;null;null;null;2
transcript28_ENSHGLG00000019563;null;null;null;3
transcript16_ENSMUNG00000002377;null;null;null;4
transcript22_ENSMUNG00000002377;null;null;null;5
