id_transcript;block_sequence
ENSCAFT00000018772_90_90;0.1.2.3.4.5.6.9.10.11.12.14.17.18.19.20.21.22.23.24.25.26.27.28
ENST00000333957_90_90;0.1.2.3.4.5.8.9.10.11.12.14.15.18.19.20.21.25.26.27.28
ENST00000396028_90_90;0.1.2.3.4.5.6.7.10.11.12.14.15.18.19.20.21.22.23.24.25.26.27.28
ENST00000446597_90_90;0.1.2.3.4.5.8.9.10.11.12.14.15.18.19.20.21.22.23.24.25.26.27.28
ENST00000535555_90_90;11.12.13.14.15.16.17.18.19
ENST00000536386_90_90;0.1.2.3.4.5.6.7.10.11.12.13.14.15.18.19.20.21.22.23.24.25.26.27.28
ENST00000539615_90_90;21.22.25
ENST00000542676_90_90;0.1.2.3.4.5.8.9.10.11.12.14.15.18.19.20.21.22.23.24.25.26.27.28
ENST00000542683_90_90;4.5.8.9.10.11.12.18
ENST00000545552_90_90;0.1.2.3.4.5.6.7.10.11.12.14.15.16.17.18.19.20.21.22.24.25.26.27.28
ENSMUST00000087485_90_90;0.1.2.3.4.5.6.7.10.11.12.14.15.18.19.20.21.25.26.28
ENSMUST00000111758_90_90;0.1.2.3.4.5.6.7.10.11.12.14.15.18.19.20.21.25.26.28
ENSMUST00000171349_90_90;0.1.2.3.4.5.8.9.10.11.12.14.15.18.19.20.21.25.26.28
ENSMUST00000203187_90_90;0.1.2.3.4.5.8.9.10.11.12.14.15.18.19.20.21.22.25.26.28
ENSMUST00000203673_90_90;0.1.2.3.4.5.6.7.10.11.12.13.14.15.18.19.20.21.22.23.24.25.26.28
ENSMUST00000204043_90_90;12.13.14.15.16.17.18.19
ENSMUST00000204140_90_90;0.1.2.3.4
ENSMUST00000204655_90_90;0.1.2.3.4.5.8.9.10.11.12.14.15.18.19.20.21.25.26.28
ENSMUST00000205119_90_90;0.2
