nucHom;degHom;tsm
1.0;1.0;1.0
0.999;0.941;0.97
0.974;0.882;0.928
0.051;0.118;0.084
0.106;0.059;0.082
0.017;0.059;0.038
1.0;1.0;1.0
0.999;0.889;0.944
0.973;0.778;0.875
0.998;0.833;0.915
0.71;0.667;0.689
0.999;0.941;0.97
1.0;1.0;1.0
0.975;0.947;0.961
0.051;0.105;0.078
0.103;0.05;0.076
0.017;0.053;0.035
0.989;0.905;0.947
0.989;0.85;0.919
0.975;0.889;0.932
1.0;0.944;0.972
0.699;0.667;0.683
0.974;0.882;0.928
0.975;0.947;0.961
1.0;1.0;1.0
0.053;0.111;0.082
0.106;0.053;0.08
0.018;0.056;0.037
0.965;0.857;0.911
0.964;0.8;0.882
1.0;0.941;0.97
0.975;0.889;0.932
0.716;0.706;0.711
0.051;0.118;0.084
0.051;0.105;0.078
0.053;0.111;0.082
1.0;1.0;1.0
0.0;0.0;0.0
0.339;0.5;0.419
0.051;0.095;0.073
0.051;0.105;0.078
0.053;0.125;0.089
0.051;0.118;0.084
0.071;0.167;0.119
0.106;0.059;0.082
0.103;0.05;0.076
0.106;0.053;0.08
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.102;0.045;0.073
0.104;0.053;0.079
0.108;0.062;0.085
0.106;0.059;0.082
0.0;0.0;0.0
0.017;0.059;0.038
0.017;0.053;0.035
0.018;0.056;0.037
0.339;0.5;0.419
0.0;0.0;0.0
1.0;1.0;1.0
0.017;0.048;0.033
0.017;0.053;0.035
0.018;0.062;0.04
0.017;0.059;0.038
0.024;0.083;0.054
1.0;1.0;1.0
0.989;0.905;0.947
0.965;0.857;0.911
0.051;0.095;0.073
0.102;0.045;0.073
0.017;0.048;0.033
1.0;1.0;1.0
1.0;0.95;0.975
0.964;0.8;0.882
0.989;0.85;0.919
0.691;0.6;0.645
0.999;0.889;0.944
0.989;0.85;0.919
0.964;0.8;0.882
0.051;0.105;0.078
0.104;0.053;0.079
0.017;0.053;0.035
1.0;0.95;0.975
1.0;1.0;1.0
0.965;0.857;0.911
0.989;0.905;0.947
0.676;0.48;0.578
0.973;0.778;0.875
0.975;0.889;0.932
1.0;0.941;0.97
0.053;0.125;0.089
0.108;0.062;0.085
0.018;0.062;0.04
0.964;0.8;0.882
0.965;0.857;0.911
1.0;1.0;1.0
0.975;0.947;0.961
0.7;0.545;0.623
0.998;0.833;0.915
1.0;0.944;0.972
0.975;0.889;0.932
0.051;0.118;0.084
0.106;0.059;0.082
0.017;0.059;0.038
0.989;0.85;0.919
0.989;0.905;0.947
0.975;0.947;0.961
1.0;1.0;1.0
0.683;0.522;0.603
0.71;0.667;0.689
0.699;0.667;0.683
0.716;0.706;0.711
0.071;0.167;0.119
0.0;0.0;0.0
0.024;0.083;0.054
0.691;0.6;0.645
0.676;0.48;0.578
0.7;0.545;0.623
0.683;0.522;0.603
1.0;1.0;1.0
