id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript6_ENSPCIG00000036398;null;transcript19_ENSMUNG00000007775|0.556&transcript23_ENSMUNG00000007775|0.556&transcript27_ENSMUNG00000002377|0.556&transcript28_ENSMUNG00000002377|0.556&transcript3_ENSPNYG00000024266|0.625&transcript3_ENSXMAG00000026005|0.585;null;0
transcript19_ENSMUNG00000007775;transcript23_ENSMUNG00000007775|1.0;transcript6_ENSPCIG00000036398|0.556&transcript3_ENSXMAG00000026005|0.606;transcript19_ENSMUNG00000002377|1.0&transcript28_ENSMUNG00000002377|1.0;0
transcript19_ENSMUNG00000002377;transcript27_ENSMUNG00000002377|1.0&transcript28_ENSMUNG00000002377|1.0;null;transcript19_ENSMUNG00000007775|1.0&transcript23_ENSMUNG00000007775|1.0;0
transcript23_ENSMUNG00000007775;transcript19_ENSMUNG00000007775|1.0;transcript6_ENSPCIG00000036398|0.556&transcript3_ENSPNYG00000024266|0.71&transcript3_ENSXMAG00000026005|0.606;transcript19_ENSMUNG00000002377|1.0;0
transcript27_ENSMUNG00000002377;transcript19_ENSMUNG00000002377|1.0&transcript28_ENSMUNG00000002377|1.0;transcript6_ENSPCIG00000036398|0.556&transcript3_ENSPNYG00000024266|0.71&transcript3_ENSXMAG00000026005|0.606;null;0
transcript28_ENSMUNG00000002377;transcript19_ENSMUNG00000002377|1.0&transcript27_ENSMUNG00000002377|1.0;transcript6_ENSPCIG00000036398|0.556&transcript3_ENSPNYG00000024266|0.71&transcript3_ENSXMAG00000026005|0.606;transcript19_ENSMUNG00000007775|1.0;0
transcript3_ENSPNYG00000024266;null;transcript6_ENSPCIG00000036398|0.625&transcript23_ENSMUNG00000007775|0.71&transcript27_ENSMUNG00000002377|0.71&transcript28_ENSMUNG00000002377|0.71&transcript3_ENSXMAG00000026005|0.879;null;0
transcript3_ENSXMAG00000026005;null;transcript6_ENSPCIG00000036398|0.585&transcript19_ENSMUNG00000007775|0.606&transcript23_ENSMUNG00000007775|0.606&transcript27_ENSMUNG00000002377|0.606&transcript28_ENSMUNG00000002377|0.606&transcript3_ENSPNYG00000024266|0.879;null;0
transcript22_ENSMUNG00000007775;transcript7_ENSMUNG00000007775|1.0;null;transcript7_ENSMUNG00000002391|1.0&transcript7_ENSMUNG00000002377|1.0;1
transcript7_ENSMUNG00000002391;null;null;transcript22_ENSMUNG00000007775|1.0&transcript7_ENSMUNG00000002377|1.0&transcript7_ENSMUNG00000007775|1.0;1
transcript7_ENSMUNG00000002377;null;null;transcript22_ENSMUNG00000007775|1.0&transcript7_ENSMUNG00000002391|1.0&transcript7_ENSMUNG00000007775|1.0;1
transcript7_ENSMUNG00000007775;transcript22_ENSMUNG00000007775|1.0;null;transcript7_ENSMUNG00000002391|1.0&transcript7_ENSMUNG00000002377|1.0;1
