;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000016185_90_90;ENST00000617070_90_90:ENST00000617991_90_90:ENST00000623597_90_90:ENSMUST00000064679_90_90;1.0:1.0:1.0:0.87
1;ENST00000617070_90_90;ENSCAFT00000016185_90_90:ENST00000617991_90_90:ENST00000623597_90_90:ENSMUST00000064679_90_90;1.0:1.0:1.0:0.78
2;ENST00000617991_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000623597_90_90:ENSMUST00000064679_90_90;1.0:1.0:1.0:0.78
3;ENST00000622969_90_90;;
4;ENST00000623597_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000617991_90_90:ENSMUST00000064679_90_90;1.0:1.0:1.0:0.78
5;ENST00000623893_90_90;ENSMUST00000064664_90_90;0.7290000000000001
6;ENSMUST00000064664_90_90;ENST00000623893_90_90;0.7290000000000001
7;ENSMUST00000064679_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000617991_90_90:ENST00000623597_90_90;0.87:0.78:0.78:0.78
8;ENSMUST00000129905_90_90;;
9;ENSMUST00000136247_90_90;;
