id_transcript;blocks
transcript6_ENSPCIG00000036398;0|2|3|4|7|9|10|11|13|15|17|19|21|23|25|27|29|31|33|35|37|39|41|43|45|46|47|50
transcript7_ENSPCIG00000036398;0|1|2|4|10
transcript7_ENSMUNG00000007775;47|49
transcript16_ENSMUNG00000007775;47|48|49|50
transcript23_ENSMUNG00000007775;47|48|49|50
transcript16_ENSMUNG00000002377;47|48|49|50
transcript10_ENSMUNG00000002391;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|50
transcript2_ENSHGLG00100006079;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|49|50
transcript8_ENSHGLG00100006079;1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|49
transcript2_ENSXMAG00000026005;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|49|50
transcript7_ENSXMAG00000026005;0|1|2|3|4|5
transcript9_ENSXMAG00000026005;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|49|50
transcript10_ENSXMAG00000026005;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|50
transcript8_ENSXMAG00000026005;1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|49
