id_transcript;id_gene
ENSCAFT00000037573_90_90;ENSCAFG00000002028_90
ENSCAFT00000037581_90_90;ENSCAFG00000002028_90
ENST00000382096_90_90;ENSG00000147852_90
ENST00000382099_90_90;ENSG00000147852_90
ENST00000382100_90_90;ENSG00000147852_90
ENSMUST00000025866_90_90;ENSMUSG00000024924_90
ENSMUST00000047645_90_90;ENSMUSG00000024924_90
ENSMUST00000164746_90_90;ENSMUSG00000024924_90
ENSMUST00000165761_90_90;ENSMUSG00000024924_90
ENSMUST00000167487_90_90;ENSMUSG00000024924_90
ENSMUST00000172302_90_90;ENSMUSG00000024924_90
