;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000004512_90_90;ENSMUST00000038384_90_90:ENST00000579690_90_90;0.8109999999999999:0.845
1;ENST00000344157_90_90;ENSMUST00000120498_90_90:ENST00000355665_90_90:ENSMUST00000119339_90_90;0.903:0.961:0.866
2;ENST00000355665_90_90;ENSMUST00000120498_90_90:ENST00000344157_90_90:ENSMUST00000119339_90_90;0.866:0.961:0.897
3;ENST00000505251_90_90;ENST00000510746_90_90;0.419
4;ENST00000507529_90_90;;
5;ENST00000510746_90_90;ENST00000505251_90_90;0.419
6;ENST00000579690_90_90;ENSCAFT00000004512_90_90:ENSMUST00000038384_90_90;0.845:0.91
7;ENSMUST00000038384_90_90;ENSCAFT00000004512_90_90:ENST00000579690_90_90;0.8109999999999999:0.91
8;ENSMUST00000119339_90_90;ENSMUST00000120498_90_90:ENST00000355665_90_90:ENST00000344157_90_90;0.961:0.897:0.866
9;ENSMUST00000120498_90_90;ENST00000355665_90_90:ENST00000344157_90_90:ENSMUST00000119339_90_90;0.866:0.903:0.961
10;ENSMUST00000156363_90_90;;
