id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript16_ggor;transcript17_ggor|1.0;transcript8_pabe|0.814&transcript21_hsap|0.776;null;0
transcript8_pabe;null;transcript16_ggor|0.814&transcript21_hsap|0.915&transcript17_ggor|0.814;null;0
transcript21_hsap;null;transcript16_ggor|0.776&transcript8_pabe|0.915&transcript17_ggor|0.776;null;0
transcript17_ggor;transcript16_ggor|1.0;transcript8_pabe|0.814&transcript21_hsap|0.776;null;0
transcript11_ggor;transcript18_ggor|0.914;null;null;1
transcript18_hsap;null;transcript18_ggor|0.718;null;1
transcript18_ggor;transcript11_ggor|0.914;transcript18_hsap|0.718;null;1
transcript19_ppan;null;transcript19_hsap|0.934&transcript19_ggor|0.892;null;2
transcript19_hsap;transcript12_hsap|0.973;transcript19_ppan|0.934&transcript19_ggor|0.837;null;2
transcript19_ggor;transcript12_ggor|0.947;transcript19_ppan|0.892&transcript19_hsap|0.837;null;2
transcript12_hsap;transcript19_hsap|0.973;transcript12_ggor|0.821&transcript12_ppan|0.936&transcript12_ptro|0.917;null;2
transcript12_ggor;transcript19_ggor|0.947;transcript12_hsap|0.821&transcript12_ppan|0.873&transcript12_ptro|0.854;null;2
transcript12_ppan;null;transcript12_hsap|0.936&transcript12_ggor|0.873&transcript12_ptro|0.98;null;2
transcript12_ptro;null;transcript12_hsap|0.917&transcript12_ggor|0.854&transcript12_ppan|0.98;null;2
transcript20_ppan;null;transcript20_hsap|0.896;null;3
transcript20_hsap;null;transcript20_ppan|0.896;null;3
