nucHom;degHom;tsm
1.0;1.0;1.0
0.998;0.857;0.927
0.906;0.857;0.881
0.428;0.357;0.392
0.998;0.929;0.964
0.462;0.357;0.409
0.999;0.933;0.966
1.0;1.0;1.0
0.402;0.2;0.301
0.133;0.333;0.233
0.998;0.857;0.927
1.0;1.0;1.0
0.865;0.632;0.748
0.425;0.312;0.368
0.998;0.875;0.936
0.462;0.357;0.409
0.998;0.929;0.964
0.996;0.812;0.904
0.403;0.231;0.317
0.125;0.25;0.188
0.906;0.857;0.881
0.865;0.632;0.748
1.0;1.0;1.0
0.444;0.263;0.354
0.867;0.737;0.802
0.484;0.294;0.389
0.863;0.579;0.721
0.865;0.684;0.774
0.422;0.188;0.305
0.185;0.438;0.311
0.428;0.357;0.392
0.425;0.312;0.368
0.444;0.263;0.354
1.0;1.0;1.0
0.424;0.278;0.351
0.0;0.0;0.0
0.428;0.357;0.392
0.427;0.312;0.369
0.227;0.143;0.185
0.0;0.0;0.0
0.998;0.929;0.964
0.998;0.875;0.936
0.867;0.737;0.802
0.424;0.278;0.351
1.0;1.0;1.0
0.461;0.312;0.387
0.996;0.812;0.904
0.998;0.938;0.968
0.402;0.2;0.301
0.125;0.222;0.173
0.462;0.357;0.409
0.462;0.357;0.409
0.484;0.294;0.389
0.0;0.0;0.0
0.461;0.312;0.387
1.0;1.0;1.0
0.462;0.357;0.409
0.461;0.312;0.387
0.404;0.333;0.369
0.224;0.333;0.279
0.999;0.933;0.966
0.998;0.929;0.964
0.863;0.579;0.721
0.428;0.357;0.392
0.996;0.812;0.904
0.462;0.357;0.409
1.0;1.0;1.0
0.998;0.882;0.94
0.402;0.2;0.301
0.124;0.238;0.181
1.0;1.0;1.0
0.996;0.812;0.904
0.865;0.684;0.774
0.427;0.312;0.369
0.998;0.938;0.968
0.461;0.312;0.387
0.998;0.882;0.94
1.0;1.0;1.0
0.401;0.176;0.288
0.123;0.217;0.17
0.402;0.2;0.301
0.403;0.231;0.317
0.422;0.188;0.305
0.227;0.143;0.185
0.402;0.2;0.301
0.404;0.333;0.369
0.402;0.2;0.301
0.401;0.176;0.288
1.0;1.0;1.0
0.163;0.077;0.12
0.133;0.333;0.233
0.125;0.25;0.188
0.185;0.438;0.311
0.0;0.0;0.0
0.125;0.222;0.173
0.224;0.333;0.279
0.124;0.238;0.181
0.123;0.217;0.17
0.163;0.077;0.12
1.0;1.0;1.0
