id_transcript;id_gene
ENSBTAT00000003576_98;ENSBTAG00000005268_98
ENSBTAT00000061035_98;ENSBTAG00000006784_98
ENSBTAT00000067227_98;ENSBTAG00000006784_98
ENSBTAT00000017685_98;ENSBTAG00000013298_98
ENSBTAT00000073100_98;ENSBTAG00000013298_98
ENSBTAT00000078329_98;ENSBTAG00000013298_98
ENSBTAT00000029229_98;ENSBTAG00000021924_98
ENSBTAT00000036104_98;ENSBTAG00000021924_98
ENSBTAT00000078489_98;ENSBTAG00000021924_98
ENSBTAT00000006775_98;ENSBTAG00000032068_98
ENSCAFT00000015456_98;ENSCAFG00000009735_98
ENSCAFT00000015461_98;ENSCAFG00000009735_98
ENSCAFT00000048065_98;ENSCAFG00000009735_98
ENSCAFT00000015866_98;ENSCAFG00000009914_98
ENSCAFT00000021881_98;ENSCAFG00000013778_98
ENSCAFT00000069145_98;ENSCAFG00000013778_98
ENSCAFT00000015847_98;ENSCAFG00000024815_98
ENSCAFT00000015843_98;ENSCAFG00000024908_98
ENSCAFT00000064290_98;ENSCAFG00000024908_98
ENSCAFT00000089760_98;ENSCAFG00000024908_98
ENSCAFT00020006628_98;ENSCAFG00020004631_98
ENSCAFT00020006636_98;ENSCAFG00020004631_98
ENSCAFT00020006667_98;ENSCAFG00020004683_98
ENSCAFT00020006686_98;ENSCAFG00020004718_98
ENSCAFT00020006735_98;ENSCAFG00020004761_98
ENSCAFT00020024235_98;ENSCAFG00020016556_98
ENST00000354276_98;ENSG00000105499_98
ENST00000595161_98;ENSG00000105499_98
ENST00000595487_98;ENSG00000105499_98
ENST00000596138_98;ENSG00000105499_98
ENST00000596352_98;ENSG00000105499_98
ENST00000597713_98;ENSG00000105499_98
ENST00000598488_98;ENSG00000105499_98
ENST00000599111_98;ENSG00000105499_98
ENST00000599300_98;ENSG00000105499_98
ENST00000599921_98;ENSG00000105499_98
ENST00000601946_98;ENSG00000105499_98
ENST00000367466_98;ENSG00000116711_98
ENST00000290472_98;ENSG00000159337_98
ENST00000290497_98;ENSG00000168907_98
ENST00000397272_98;ENSG00000168907_98
ENST00000561627_98;ENSG00000168907_98
ENST00000562320_98;ENSG00000168907_98
ENST00000565553_98;ENSG00000168907_98
ENST00000569985_98;ENSG00000168907_98
ENST00000342159_98;ENSG00000168970_98
ENST00000382448_98;ENSG00000168970_98
ENST00000487292_98;ENSG00000168970_98
ENST00000399518_98;ENSG00000188089_98
ENST00000452633_98;ENSG00000243708_98
ENST00000458483_98;ENSG00000243708_98
ENST00000569354_98;ENSG00000243708_98
ENSGALT00000008121_98;ENSGALG00000005065_98
ENSGALT00000048470_98;ENSGALG00000005065_98
ENSGALT00000059534_98;ENSGALG00000005065_98
ENSGALT00000080297_98;ENSGALG00000005065_98
ENSGALT00000014202_98;ENSGALG00000008727_98
ENSGALT00000087345_98;ENSGALG00000020458_98
ENSGALT00000044287_98;ENSGALG00000026584_98
ENSGALT00000045135_98;ENSGALG00000028402_98
ENSGALT00000070336_98;ENSGALG00000043591_98
ENSGALT00000045962_98;ENSGALG00000044307_98
ENSGALT00000032639_98;ENSGALG00000045796_98
ENSMUST00000043612_98;ENSMUSG00000033847_98
ENSMUST00000108528_98;ENSMUSG00000033847_98
ENSMUST00000167232_98;ENSMUSG00000033847_98
ENSMUST00000125805_98;ENSMUSG00000033852_98
ENSMUST00000129685_98;ENSMUSG00000033852_98
ENSMUST00000156805_98;ENSMUSG00000033852_98
ENSMUST00000162393_98;ENSMUSG00000033852_98
ENSMUST00000054651_98;ENSMUSG00000046971_98
ENSMUST00000090071_98;ENSMUSG00000050211_98
ENSMUST00000070200_98;ENSMUSG00000056220_98
ENSMUST00000111926_98;ENSMUSG00000056220_98
ENSMUST00000190507_98;ENSMUSG00000056220_98
ENSMUST00000094665_98;ENSMUSG00000070719_98
ENSMUST00000126150_98;ENSMUSG00000098488_98
