id_transcript;id_gene
ENSBTAT00000012189_98;ENSBTAG00000009251_98
ENSBTAT00000037763_98;ENSBTAG00000009251_98
ENSCAFT00000036964_98;ENSCAFG00000015907_98
ENSCAFT00000093191_98;ENSCAFG00000015907_98
ENSCAFT00020007058_98;ENSCAFG00020004970_98
ENST00000401088_98;ENSG00000055070_98
ENST00000401089_98;ENSG00000055070_98
ENST00000471507_98;ENSG00000055070_98
ENST00000476423_98;ENSG00000055070_98
ENST00000492354_98;ENSG00000055070_98
ENSGALT00000005925_98;ENSGALG00000003734_98
ENSGALT00000094315_98;ENSGALG00000003734_98
ENSMUST00000102487_98;ENSMUSG00000040842_98
ENSMUST00000148204_98;ENSMUSG00000040842_98
