id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript52_ENSMUGG00000013592;null;null;null;0
transcript55_ENSCGRG00015005362;transcript54_ENSCGRG00015005362|0.976;null;null;1
transcript54_ENSCGRG00015005362;transcript55_ENSCGRG00015005362|0.976;transcript28_ENSMUGG00000013649|0.956;null;1
transcript28_ENSMUGG00000013649;transcript42_ENSMUGG00000013649|0.973;transcript54_ENSCGRG00015005362|0.956;null;1
transcript42_ENSMUGG00000013649;transcript28_ENSMUGG00000013649|0.973;null;null;1
transcript52_ENSCGRG00015005362;null;null;null;2
transcript7_MGP-CAROLIEiJ-G0020234;null;transcript7_ENSCGRG00015005362|0.936&transcript7_ENSPEMG00000024651|0.936&transcript7_ENSCGRG00000018457|0.936&transcript7_ENSMUGG00000013649|0.936;null;3
transcript7_ENSMUGG00000013592;null;transcript7_ENSCGRG00015005362|0.936&transcript7_ENSPEMG00000024651|0.936&transcript7_ENSCGRG00000018457|0.936;transcript7_ENSMUGG00000013649|0.936;3
transcript7_ENSCGRG00015005362;null;transcript7_MGP-CAROLIEiJ-G0020234|0.936&transcript7_ENSMUGG00000013592|0.936&transcript7_ENSPEMG00000024651|1.0&transcript7_ENSCGRG00000018457|1.0&transcript7_ENSMUGG00000013649|1.0;null;3
transcript7_ENSPEMG00000024651;null;transcript7_MGP-CAROLIEiJ-G0020234|0.936&transcript7_ENSMUGG00000013592|0.936&transcript7_ENSCGRG00015005362|1.0&transcript7_ENSCGRG00000018457|1.0&transcript7_ENSMUGG00000013649|1.0;null;3
transcript7_ENSCGRG00000018457;null;transcript7_MGP-CAROLIEiJ-G0020234|0.936&transcript7_ENSMUGG00000013592|0.936&transcript7_ENSCGRG00015005362|1.0&transcript7_ENSPEMG00000024651|1.0&transcript7_ENSMUGG00000013649|1.0;null;3
transcript7_ENSMUGG00000013649;null;transcript7_MGP-CAROLIEiJ-G0020234|0.936&transcript7_ENSCGRG00015005362|1.0&transcript7_ENSPEMG00000024651|1.0&transcript7_ENSCGRG00000018457|1.0;transcript7_ENSMUGG00000013592|0.936;3
transcript58_MGP-CAROLIEiJ-G0020234;null;null;null;4
transcript57_MGP-CAROLIEiJ-G0020234;transcript59_MGP-CAROLIEiJ-G0020234|1.0;null;null;5
transcript59_MGP-CAROLIEiJ-G0020234;transcript57_MGP-CAROLIEiJ-G0020234|1.0;null;null;5
transcript42_ENSMUGG00000013592;null;null;null;6
transcript53_ENSCGRG00015005362;null;null;null;7
