id_transcript;block_sequence
ENSCAFT00000018602_90_90;2.3.4.5.6.7.8.9.10.12.13.14.15.16.17.18.20.21.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.38.39.40
ENST00000248933_90_90;0.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.29.30.31.32.33.34.35.36.37.38.39.40
ENST00000343706_90_90;0.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.29.30.31.32.33.34.35.38.39.40
ENST00000360929_90_90;0.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.29.30.31.32.33.34.36.38.39.40
ENST00000402979_90_90;30.31.32.33.34.35.36.37.39.40
ENST00000403121_90_90;30.31.32.33.34.35.39.40
ENST00000404234_90_90;0.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.29.30.31.32.33.34.35.36.37.39.40
ENST00000529632_90_90;0.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.29.30.31.32.33.34.35.36.40
ENST00000629590_90_90;0.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.29.30.31.32.33.34.35.36.38.39.40
ENSMUST00000075387_90_90;1.3.5.6.8.10.13.15.17.21.24.26.31.33.34.35.36.37.40
ENSMUST00000079491_90_90;1.3.5.6.8.10.13.15.17.21.24.26.31.33.34.35.36.37.39.40
ENSMUST00000197425_90_90;1.3.5.6.8.10.13.15.17.21.24.26.31.33.34.35.37.40
ENSMUST00000200575_90_90;34.36.37.39.40
ENSMUST00000212480_90_90;1.3.5.6.8.10.13.15.17.21.24.26.31.33.34.35.36.37.38.39.40
ENSMUST00000212758_90_90;1.3.5.6.8.10.13.15.17.21.24.26.31.33.34.35.39.40
