id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMSIG00000000513;null;transcript54_ENSMUSG00000054036|0.68&transcript47_MGP-CAROLIEiJ-G0020234|0.744&transcript50_ENSMUGG00000013649|0.545;null;0
transcript54_ENSMUSG00000054036;null;transcript7_ENSMSIG00000000513|0.68&transcript47_MGP-CAROLIEiJ-G0020234|0.921;null;0
transcript50_ENSRNOG00000031503;null;transcript50_ENSMUGG00000013649|0.937;null;0
transcript47_MGP-CAROLIEiJ-G0020234;null;transcript7_ENSMSIG00000000513|0.744&transcript54_ENSMUSG00000054036|0.921;null;0
transcript50_ENSMUGG00000013649;null;transcript7_ENSMSIG00000000513|0.545&transcript50_ENSRNOG00000031503|0.937;null;0
transcript38_ENSMSIG00000000513;null;transcript38_MGP-SPRETEiJ-G0021131|0.993&transcript38_ENSMUSG00000054036|1.0;null;1
transcript38_MGP-SPRETEiJ-G0021131;null;transcript38_ENSMSIG00000000513|0.993&transcript38_ENSMUSG00000054036|0.993;null;1
transcript38_ENSMUSG00000054036;null;transcript38_ENSMSIG00000000513|1.0&transcript38_MGP-SPRETEiJ-G0021131|0.993;null;1
transcript52_MGP-SPRETEiJ-G0021131;null;transcript52_ENSMSIG00000000513|0.989;null;2
transcript52_ENSMSIG00000000513;null;transcript52_MGP-SPRETEiJ-G0021131|0.989;null;2
transcript58_ENSMSIG00000000513;null;transcript58_ENSMUSG00000054036|1.0;null;3
transcript58_ENSMUSG00000054036;null;transcript58_ENSMSIG00000000513|1.0;null;3
transcript63_MGP-SPRETEiJ-G0021131;null;null;null;4
transcript55_ENSMUSG00000054036;null;transcript32_ENSMUGG00000013592|0.764&transcript39_MGP-PahariEiJ-G0020237|0.77&transcript32_ENSMUGG00000013649|0.768&transcript39_ENSRNOG00000031503|0.747;null;5
transcript32_ENSMUGG00000013592;null;transcript55_ENSMUSG00000054036|0.764&transcript39_MGP-PahariEiJ-G0020237|0.959&transcript31_ENSRNOG00000031503|0.935&transcript32_ENSRNOG00000031503|0.935;transcript32_ENSMUGG00000013649|0.995;5
transcript39_MGP-PahariEiJ-G0020237;null;transcript55_ENSMUSG00000054036|0.77&transcript32_ENSMUGG00000013592|0.959&transcript32_ENSMUGG00000013649|0.964&transcript39_ENSRNOG00000031503|0.926;null;5
transcript31_ENSRNOG00000031503;transcript32_ENSRNOG00000031503|1.0;transcript32_ENSMUGG00000013592|0.935&transcript32_ENSMUGG00000013649|0.939;null;5
transcript32_ENSMUGG00000013649;null;transcript55_ENSMUSG00000054036|0.768&transcript39_MGP-PahariEiJ-G0020237|0.964&transcript31_ENSRNOG00000031503|0.939&transcript32_ENSRNOG00000031503|0.939;transcript32_ENSMUGG00000013592|0.995;5
transcript32_ENSRNOG00000031503;transcript31_ENSRNOG00000031503|1.0;transcript32_ENSMUGG00000013592|0.935&transcript32_ENSMUGG00000013649|0.939;null;5
transcript39_ENSRNOG00000031503;null;transcript55_ENSMUSG00000054036|0.747&transcript39_MGP-PahariEiJ-G0020237|0.926;null;5
transcript8_ENSRNOG00000031503;null;transcript8_MGP-CAROLIEiJ-G0020234|0.91;null;6
transcript8_MGP-CAROLIEiJ-G0020234;null;transcript8_ENSRNOG00000031503|0.91;null;6
transcript12_ENSMUGG00000013649;null;null;null;7
