nucHom;degHom;tsm
1.0;1.0;1.0
0.948;0.929;0.939
0.996;0.964;0.98
0.599;0.643;0.621
0.433;0.429;0.431
0.553;0.571;0.562
0.152;0.143;0.147
0.431;0.393;0.412
0.278;0.25;0.264
0.876;0.786;0.831
0.083;0.143;0.113
0.558;0.607;0.583
0.765;0.643;0.704
0.857;0.828;0.843
0.997;0.966;0.982
0.949;0.931;0.94
0.084;0.172;0.128
0.682;0.552;0.617
0.583;0.586;0.585
0.519;0.448;0.484
0.329;0.207;0.268
0.305;0.276;0.29
0.407;0.345;0.376
0.561;0.483;0.522
0.948;0.929;0.939
1.0;1.0;1.0
0.951;0.966;0.958
0.534;0.633;0.584
0.455;0.429;0.442
0.582;0.571;0.577
0.16;0.172;0.166
0.453;0.393;0.423
0.29;0.276;0.283
0.921;0.786;0.854
0.03;0.094;0.062
0.586;0.607;0.597
0.807;0.714;0.76
0.9;0.885;0.893
0.948;0.963;0.956
0.996;1.0;0.998
0.03;0.067;0.049
0.716;0.577;0.646
0.612;0.615;0.613
0.546;0.5;0.523
0.345;0.192;0.268
0.32;0.308;0.314
0.427;0.385;0.406
0.59;0.538;0.564
0.996;0.964;0.98
0.951;0.966;0.958
1.0;1.0;1.0
0.581;0.667;0.624
0.433;0.414;0.423
0.553;0.552;0.552
0.152;0.167;0.16
0.431;0.379;0.405
0.276;0.267;0.272
0.876;0.759;0.818
0.076;0.125;0.101
0.558;0.586;0.572
0.768;0.69;0.729
0.856;0.852;0.854
0.996;1.0;0.998
0.948;0.963;0.956
0.075;0.1;0.087
0.681;0.556;0.619
0.582;0.593;0.587
0.52;0.481;0.5
0.328;0.185;0.257
0.305;0.296;0.3
0.407;0.37;0.388
0.561;0.519;0.54
0.599;0.643;0.621
0.534;0.633;0.584
0.581;0.667;0.624
1.0;1.0;1.0
0.676;0.571;0.623
0.697;0.609;0.653
0.235;0.227;0.231
0.673;0.524;0.599
0.427;0.364;0.395
0.478;0.483;0.48
0.096;0.12;0.108
0.693;0.583;0.638
0.452;0.519;0.486
0.459;0.519;0.489
0.599;0.667;0.633
0.551;0.63;0.591
0.101;0.091;0.096
0.381;0.435;0.408
0.58;0.545;0.562
0.227;0.292;0.26
0.022;0.045;0.034
0.506;0.444;0.475
0.674;0.556;0.615
0.177;0.231;0.204
0.433;0.429;0.431
0.455;0.429;0.442
0.433;0.414;0.423
0.676;0.571;0.623
1.0;1.0;1.0
0.782;0.75;0.766
0.226;0.125;0.175
0.996;0.917;0.957
0.482;0.312;0.397
0.494;0.545;0.52
0.0;0.0;0.0
0.776;0.706;0.741
0.453;0.391;0.422
0.42;0.458;0.439
0.434;0.444;0.439
0.456;0.462;0.459
0.0;0.0;0.0
0.358;0.35;0.354
0.584;0.474;0.529
0.244;0.316;0.28
0.0;0.0;0.0
0.662;0.538;0.6
0.771;0.571;0.671
0.134;0.182;0.158
0.553;0.571;0.562
0.582;0.571;0.577
0.553;0.552;0.552
0.697;0.609;0.653
0.782;0.75;0.766
1.0;1.0;1.0
0.182;0.1;0.141
0.779;0.688;0.734
0.387;0.25;0.319
0.632;0.727;0.679
0.0;0.0;0.0
0.992;0.941;0.966
0.396;0.333;0.365
0.553;0.625;0.589
0.555;0.593;0.574
0.583;0.615;0.599
0.0;0.0;0.0
0.312;0.292;0.302
0.492;0.391;0.442
0.336;0.381;0.359
0.0;0.0;0.0
0.521;0.412;0.467
0.615;0.444;0.529
0.272;0.364;0.318
0.152;0.143;0.147
0.16;0.172;0.166
0.152;0.167;0.16
0.235;0.227;0.231
0.226;0.125;0.175
0.182;0.1;0.141
1.0;1.0;1.0
0.227;0.133;0.18
0.576;0.667;0.621
0.119;0.077;0.098
0.0;0.0;0.0
0.18;0.095;0.138
0.197;0.238;0.217
0.062;0.038;0.05
0.149;0.148;0.148
0.157;0.154;0.155
0.0;0.0;0.0
0.217;0.267;0.242
0.252;0.25;0.251
0.0;0.0;0.0
0.0;0.0;0.0
0.346;0.333;0.34
0.355;0.4;0.378
0.0;0.0;0.0
0.431;0.393;0.412
0.453;0.393;0.423
0.431;0.379;0.405
0.673;0.524;0.599
0.996;0.917;0.957
0.779;0.688;0.734
0.227;0.133;0.18
1.0;1.0;1.0
0.484;0.333;0.408
0.492;0.5;0.496
0.0;0.0;0.0
0.773;0.647;0.71
0.454;0.409;0.431
0.418;0.417;0.417
0.432;0.407;0.419
0.455;0.423;0.439
0.0;0.0;0.0
0.359;0.368;0.363
0.586;0.5;0.543
0.242;0.263;0.253
0.0;0.0;0.0
0.665;0.583;0.624
0.774;0.615;0.695
0.132;0.136;0.134
0.278;0.25;0.264
0.29;0.276;0.283
0.276;0.267;0.272
0.427;0.364;0.395
0.482;0.312;0.397
0.387;0.25;0.319
0.576;0.667;0.621
0.484;0.333;0.408
1.0;1.0;1.0
0.254;0.192;0.223
0.0;0.0;0.0
0.384;0.238;0.311
0.357;0.381;0.369
0.192;0.154;0.173
0.273;0.259;0.266
0.287;0.269;0.278
0.0;0.0;0.0
0.396;0.467;0.431
0.461;0.438;0.45
0.0;0.0;0.0
0.0;0.0;0.0
0.702;0.667;0.684
0.619;0.545;0.582
0.0;0.0;0.0
0.876;0.786;0.831
0.921;0.786;0.854
0.876;0.759;0.818
0.478;0.483;0.48
0.494;0.545;0.52
0.632;0.727;0.679
0.119;0.077;0.098
0.492;0.5;0.496
0.254;0.192;0.223
1.0;1.0;1.0
0.0;0.0;0.0
0.637;0.773;0.705
0.728;0.5;0.614
0.908;0.875;0.891
0.878;0.815;0.847
0.923;0.846;0.885
0.0;0.0;0.0
0.642;0.423;0.532
0.538;0.462;0.5
0.593;0.591;0.592
0.326;0.125;0.226
0.331;0.304;0.318
0.399;0.333;0.366
0.64;0.636;0.638
0.083;0.143;0.113
0.03;0.094;0.062
0.076;0.125;0.101
0.096;0.12;0.108
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.037;0.125;0.081
0.032;0.074;0.053
0.075;0.1;0.087
0.03;0.067;0.049
0.994;1.0;0.997
0.04;0.105;0.072
0.045;0.1;0.073
0.0;0.0;0.0
0.071;0.222;0.146
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.558;0.607;0.583
0.586;0.607;0.597
0.558;0.586;0.572
0.693;0.583;0.638
0.776;0.706;0.741
0.992;0.941;0.966
0.18;0.095;0.138
0.773;0.647;0.71
0.384;0.238;0.311
0.637;0.773;0.705
0.0;0.0;0.0
1.0;1.0;1.0
0.394;0.321;0.358
0.558;0.667;0.613
0.559;0.63;0.595
0.588;0.654;0.621
0.0;0.0;0.0
0.311;0.28;0.295
0.489;0.375;0.432
0.341;0.429;0.385
0.0;0.0;0.0
0.517;0.389;0.453
0.611;0.421;0.516
0.277;0.409;0.343
0.765;0.643;0.704
0.807;0.714;0.76
0.768;0.69;0.729
0.452;0.519;0.486
0.453;0.391;0.422
0.396;0.333;0.365
0.197;0.238;0.217
0.454;0.409;0.431
0.357;0.381;0.369
0.728;0.5;0.614
0.037;0.125;0.081
0.394;0.321;0.358
1.0;1.0;1.0
0.707;0.577;0.642
0.765;0.667;0.716
0.804;0.692;0.748
0.036;0.091;0.064
0.887;0.833;0.86
0.758;0.889;0.824
0.409;0.292;0.35
0.427;0.278;0.353
0.315;0.368;0.342
0.529;0.556;0.542
0.397;0.231;0.314
0.857;0.828;0.843
0.9;0.885;0.893
0.856;0.852;0.854
0.459;0.519;0.489
0.42;0.458;0.439
0.553;0.625;0.589
0.062;0.038;0.05
0.418;0.417;0.417
0.192;0.154;0.173
0.908;0.875;0.891
0.032;0.074;0.053
0.558;0.667;0.613
0.707;0.577;0.642
1.0;1.0;1.0
0.857;0.828;0.843
0.901;0.857;0.879
0.033;0.103;0.068
0.62;0.464;0.542
0.517;0.5;0.508
0.606;0.542;0.574
0.384;0.25;0.317
0.264;0.231;0.247
0.331;0.241;0.286
0.654;0.583;0.619
0.997;0.966;0.982
0.948;0.963;0.956
0.996;1.0;0.998
0.599;0.667;0.633
0.434;0.444;0.439
0.555;0.593;0.574
0.149;0.148;0.148
0.432;0.407;0.419
0.273;0.259;0.266
0.878;0.815;0.847
0.075;0.1;0.087
0.559;0.63;0.595
0.765;0.667;0.716
0.857;0.828;0.843
1.0;1.0;1.0
0.951;0.966;0.958
0.076;0.121;0.099
0.685;0.586;0.635
0.586;0.621;0.603
0.519;0.448;0.484
0.329;0.207;0.268
0.305;0.276;0.29
0.409;0.367;0.388
0.561;0.483;0.522
0.949;0.931;0.94
0.996;1.0;0.998
0.948;0.963;0.956
0.551;0.63;0.591
0.456;0.462;0.459
0.583;0.615;0.599
0.157;0.154;0.155
0.455;0.423;0.439
0.287;0.269;0.278
0.923;0.846;0.885
0.03;0.067;0.049
0.588;0.654;0.621
0.804;0.692;0.748
0.901;0.857;0.879
0.951;0.966;0.958
1.0;1.0;1.0
0.03;0.091;0.06
0.72;0.607;0.663
0.616;0.643;0.629
0.546;0.464;0.505
0.346;0.214;0.28
0.32;0.286;0.303
0.43;0.379;0.404
0.589;0.5;0.544
0.084;0.172;0.128
0.03;0.067;0.049
0.075;0.1;0.087
0.101;0.091;0.096
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.994;1.0;0.997
0.0;0.0;0.0
0.036;0.091;0.064
0.033;0.103;0.068
0.076;0.121;0.099
0.03;0.091;0.06
1.0;1.0;1.0
0.04;0.136;0.088
0.046;0.13;0.088
0.0;0.0;0.0
0.073;0.273;0.173
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.682;0.552;0.617
0.716;0.577;0.646
0.681;0.556;0.619
0.381;0.435;0.408
0.358;0.35;0.354
0.312;0.292;0.302
0.217;0.267;0.242
0.359;0.368;0.363
0.396;0.467;0.431
0.642;0.423;0.532
0.04;0.105;0.072
0.311;0.28;0.295
0.887;0.833;0.86
0.62;0.464;0.542
0.685;0.586;0.635
0.72;0.607;0.663
0.04;0.136;0.088
1.0;1.0;1.0
0.654;0.75;0.702
0.318;0.154;0.236
0.48;0.353;0.416
0.351;0.389;0.37
0.429;0.45;0.44
0.339;0.148;0.243
0.583;0.586;0.585
0.612;0.615;0.613
0.582;0.593;0.587
0.58;0.545;0.562
0.584;0.474;0.529
0.492;0.391;0.442
0.252;0.25;0.251
0.586;0.5;0.543
0.461;0.438;0.45
0.538;0.462;0.5
0.045;0.1;0.073
0.489;0.375;0.432
0.758;0.889;0.824
0.517;0.5;0.508
0.586;0.621;0.603
0.616;0.643;0.629
0.046;0.13;0.088
0.654;0.75;0.702
1.0;1.0;1.0
0.314;0.24;0.277
0.191;0.2;0.196
0.406;0.368;0.387
0.697;0.579;0.638
0.205;0.143;0.174
0.519;0.448;0.484
0.546;0.5;0.523
0.52;0.481;0.5
0.227;0.292;0.26
0.244;0.316;0.28
0.336;0.381;0.359
0.0;0.0;0.0
0.242;0.263;0.253
0.0;0.0;0.0
0.593;0.591;0.592
0.0;0.0;0.0
0.341;0.429;0.385
0.409;0.292;0.35
0.606;0.542;0.574
0.519;0.448;0.484
0.546;0.464;0.505
0.0;0.0;0.0
0.318;0.154;0.236
0.314;0.24;0.277
1.0;1.0;1.0
0.358;0.118;0.238
0.061;0.05;0.056
0.16;0.136;0.148
0.715;0.688;0.702
0.329;0.207;0.268
0.345;0.192;0.268
0.328;0.185;0.257
0.022;0.045;0.034
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.326;0.125;0.226
0.071;0.222;0.146
0.0;0.0;0.0
0.427;0.278;0.353
0.384;0.25;0.317
0.329;0.207;0.268
0.346;0.214;0.28
0.073;0.273;0.173
0.48;0.353;0.416
0.191;0.2;0.196
0.358;0.118;0.238
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.5;0.176;0.338
0.305;0.276;0.29
0.32;0.308;0.314
0.305;0.296;0.3
0.506;0.444;0.475
0.662;0.538;0.6
0.521;0.412;0.467
0.346;0.333;0.34
0.665;0.583;0.624
0.702;0.667;0.684
0.331;0.304;0.318
0.0;0.0;0.0
0.517;0.389;0.453
0.315;0.368;0.342
0.264;0.231;0.247
0.305;0.276;0.29
0.32;0.286;0.303
0.0;0.0;0.0
0.351;0.389;0.37
0.406;0.368;0.387
0.061;0.05;0.056
0.0;0.0;0.0
1.0;1.0;1.0
0.533;0.429;0.481
0.058;0.048;0.053
0.407;0.345;0.376
0.427;0.385;0.406
0.407;0.37;0.388
0.674;0.556;0.615
0.771;0.571;0.671
0.615;0.444;0.529
0.355;0.4;0.378
0.774;0.615;0.695
0.619;0.545;0.582
0.399;0.333;0.366
0.0;0.0;0.0
0.611;0.421;0.516
0.529;0.556;0.542
0.331;0.241;0.286
0.409;0.367;0.388
0.43;0.379;0.404
0.0;0.0;0.0
0.429;0.45;0.44
0.697;0.579;0.638
0.16;0.136;0.148
0.0;0.0;0.0
0.533;0.429;0.481
1.0;1.0;1.0
0.065;0.04;0.053
0.561;0.483;0.522
0.59;0.538;0.564
0.561;0.519;0.54
0.177;0.231;0.204
0.134;0.182;0.158
0.272;0.364;0.318
0.0;0.0;0.0
0.132;0.136;0.134
0.0;0.0;0.0
0.64;0.636;0.638
0.0;0.0;0.0
0.277;0.409;0.343
0.397;0.231;0.314
0.654;0.583;0.619
0.561;0.483;0.522
0.589;0.5;0.544
0.0;0.0;0.0
0.339;0.148;0.243
0.205;0.143;0.174
0.715;0.688;0.702
0.5;0.176;0.338
0.058;0.048;0.053
0.065;0.04;0.053
1.0;1.0;1.0
