;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000005773_90_90;ENST00000454376_90_90:ENSMUST00000107843_90_90;0.98:0.982
1;ENST00000391851_90_90;ENSMUST00000207370_90_90;0.998
2;ENST00000454376_90_90;ENSCAFT00000005773_90_90:ENSMUST00000107843_90_90;0.98:0.998
3;ENST00000524771_90_90;;
4;ENST00000526224_90_90;ENSMUST00000209056_90_90:ENST00000529284_90_90;0.6709999999999999:0.9570000000000001
5;ENST00000527382_90_90;ENST00000534465_90_90;0.966
6;ENST00000528623_90_90;;
7;ENST00000529284_90_90;ENSMUST00000209056_90_90:ENST00000526224_90_90;0.695:0.9570000000000001
8;ENST00000529836_90_90;ENSMUST00000208938_90_90;0.684
9;ENST00000532489_90_90;;
10;ENST00000534280_90_90;ENSMUST00000207522_90_90;0.997
11;ENST00000534465_90_90;ENST00000527382_90_90;0.966
12;ENST00000610806_90_90;ENSMUST00000207659_90_90;0.86
13;ENSMUST00000045325_90_90;;
14;ENSMUST00000107843_90_90;ENSCAFT00000005773_90_90:ENST00000454376_90_90;0.982:0.998
15;ENSMUST00000207370_90_90;ENST00000391851_90_90;0.998
16;ENSMUST00000207522_90_90;ENST00000534280_90_90;0.997
17;ENSMUST00000207659_90_90;ENST00000610806_90_90;0.86
18;ENSMUST00000208312_90_90;;
19;ENSMUST00000208778_90_90;ENSMUST00000209124_90_90;0.7020000000000001
20;ENSMUST00000208829_90_90;;
21;ENSMUST00000208938_90_90;ENST00000529836_90_90;0.684
22;ENSMUST00000209056_90_90;ENST00000529284_90_90:ENST00000526224_90_90;0.695:0.6709999999999999
23;ENSMUST00000209124_90_90;ENSMUST00000208778_90_90;0.7020000000000001
